"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_59","TOTAL","MALE","ITA","0.9","0.99","1.19","1.09","1.1","1.07","1.05","0.91","1.1","0.9","0.94","1.03","1.42","0.78","0.91","0.82","0.88","0.84","0.66","0.6","0.63","0.55","0.58","0.51","0.46","0.51","0.57","0.9","1.24","1.14","1.25","0.98","0.87","1.01","0.98","1.04","1.01",""
"HFAMDB_59","TOTAL","MALE","KAZ","","","22.06","23.31","","","22.44","18.48","16.16","17.3","18.58","17.5","17.25","20.74","26.95","28.78","33.43","39.22","37.49","41.12","55.23","81.87","88.02","81.55","75.53","34.13","37.16","40.92","35.42","30.28","26.77","25.42","22.23","22.22","21.23","20.46","17.48",""
"HFAMDB_59","TOTAL","MALE","KGZ","","","22.31","22.07","","","16.41","10.6","9.95","11.21","16.1","20.27","19.59","15.45","31.56","36.34","41.99","30.7","26.31","27.32","23.07","27.42","26.25","21.2","24.31","24.99","23.46","29.06","26.55","24.43","20.72","22.57","19.64","19.43","16.66","16.32","16.89",""
"HFAMDB_59","TOTAL","MALE","LVA","","31.8","31.99","28.84","26.77","24.16","17.22","10.92","12.96","12.25","13.98","13.79","17.13","21.47","25.85","34.98","24.09","16.77","17.86","26.43","23.79","30.24","26.12","22.89","23.83","25.08","29.96","32.62","24.53","16.95","20.7","14.17","9.52","14.01","10.2","12.15","12.55",""
"HFAMDB_59","TOTAL","MALE","LTU","","","35.43","28.82","","","27.67","20.4","19.35","19.53","18.55","24.42","25.36","26.74","35.81","49.73","50.45","42.15","35.33","31.78","26.02","27.58","33.98","30.42","33.5","31.63","35.52","37.16","40.43","36.85","30","28.28","24.06","24.92","24.36","24.16","26.46","23.07"
"HFAMDB_59","TOTAL","MALE","LUX","2.07","1.82","2.3","1.52","0.47","0","0","0.61","1.29","0","3.17","4.14","4.99","9.45","5.19","10.74","7.49","5.89","3.73","6.29","5.68","7.92","7.91","3.44","4.29","4.66","4.64","6.03","6.71","7.92","8.23","3.64","3.48","1.39","1.69","2.01","1.76",""
"HFAMDB_59","TOTAL","MALE","MLT","0","1.11","0","0","0.55","0.48","0.48","0.75","1.86","0.85","0","1.08","2.43","3.72","1.33","0","0.67","0.48","3.54","3.16","3.01","1.93","2.37","4.22","2.79","2.34","3.34","2.81","5.2","3.29","2.7","2.29","0.51","0","0","1.76","3.29",""
"HFAMDB_59","TOTAL","MALE","MNE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.6","1.62","0.28","","","","","","",""
"HFAMDB_59","TOTAL","MALE","NLD","0.91","1.13","0.93","0.83","0.87","0.97","0.7","0.84","0.33","0.44","0.48","0.5","0.77","0.63","0.52","0.47","0.47","0.63","0.9","0.67","0.89","1.15","1.12","1.12","1.09","1.45","1.13","1","0.98","1.34","1.51","0.92","1.15","1.23","1.04","1.13","1.45","1.71"
"HFAMDB_59","TOTAL","MALE","NOR","","","","","","","","3.77","2.44","2.98","4","3.43","3.79","3.86","3.14","2.51","2.51","2.23","2.11","2.28","2.16","2.3","2.68","2.85","9.83","11.33","9.88","10.59","10.82","11.37","10.93","10.03","9.1","8.73","8.91","9.37","8.33",""
"HFAMDB_59","TOTAL","MALE","POL","","","","","10.74","13.16","15.18","13.97","13.22","11.33","11.58","12.8","14.68","14.03","12.35","10.97","11.55","10.83","","","6.75","7.1","7.33","7.13","7.6","7.51","9.1","9.11","7.71","7.18","7.08","6.53","5.71","6.06","5.66","5.11","4.87",""
"HFAMDB_59","TOTAL","MALE","PRT","","1.59","1.22","1.5","1.29","0.88","0.72","0.64","0.54","0.27","0.56","0.78","1.25","2.11","1.9","2.59","2.73","2.14","1.64","1.51","1.39","1.04","1.36","1.09","0.91","0.7251695","","","0.3","0.38","0.31","0.48","0.32","0.16","0.53","0.95","",""
"HFAMDB_59","TOTAL","MALE","MDA","","","19.89","17.45","","","27.83","19.53","17.65","17.91","13.91","16.62","19.94","15.64","19.76","20.44","22.52","19.1","21.84","19.73","17.13","16.45","19.01","22.94","25.87","24.3","23.23","19.65","19.48","18.57","19.28","18.55","15.03","14.31","13.72","17.99","17.03","14.24"
"HFAMDB_59","TOTAL","MALE","ROU","","","","","","","","","","","9.18","8.22","9.23","8.04","8.42","8.04","10.33","10.76","9.75","9.12","7.45","7.29","7.4","7.23","6.81","6.72","5.49","7.86","6.86","7.19","6.76","7.24","5.76","4.99","5.16","4.86","4.6","4.83"
"HFAMDB_59","TOTAL","MALE","RUS","","59.23","52.61","50.35","49.4","52.09","45.1","29.67","26.93","26.59","29","33.07","34.3","46.93","71.78","83.6","68.6","59.19","50.58","49.65","53.98","66.35","68.65","70.89","72.97","70.61","69.54","60.74","48.37","45.9","41.11","37.3","31.74","30.79","29.66","","",""
"HFAMDB_59","TOTAL","MALE","SMR","","","","","","","","","","","","","","","","","0","0","0","0","5.97","0","","","","","0","","","","","","","","","","",""
"HFAMDB_59","TOTAL","MALE","SRB","","","","","","","","","","","","","","","","","","","","1.49","0.92","0.93","0.85","0.58","0.84","0.7","1.49","1.06","1.65","2.28","1.76","1.41","0.88","0.87","1.02","0.83","0.65",""
"HFAMDB_59","TOTAL","MALE","SVK","","","","","","","","","","","","","","5.84","6.52","5.96","5.71","5.04","5.66","4.62","4.78","4.91","4.31","4.39","4.8","4.08","4.79","0","0","5.32","5.19","3.48","","4.14","3.85","4.16","",""
"HFAMDB_59","TOTAL","MALE","SVN","","","","","","","1.67","2.77","4.47","2.14","3.84","3.07","1.92","2.35","2.35","2.28","3.47","3.45","2.81","2.7","3.1","2.09","3.03","2.25","2.17","1.84","1.99","1.99","2.5","5.42","5.06","4.45","5.53","4.55","3.59","2.77","3.34",""
"HFAMDB_59","TOTAL","MALE","ESP","","0.77","1.04","0.89","0.95","0.98","1.01","1.25","1.67","1.82","2.21","2.8","3.61","3.92","3.76","4.03","4.03","4.14","4.04","3.88","3.43","3.22","3.02","2.53","2.3","2.36","2.81","2.35","2.47","2.73","2.18","2.05","2.03","2.14","2.3","2.33","1.93",""
"HFAMDB_59","TOTAL","MALE","SWE","","","","","","","","","2.38","2.63","2.08","1.99","2.23","1.98","1.97","1.7","1.93","2.32","1.55","2.15","2.42","3.7","5.28","4.47","4.44","4.34","5.01","4.75","6.13","5.71","6.45","6.24","6.63","6.54","7.04","8.07","9.37",""
"HFAMDB_59","TOTAL","MALE","CHE","","","","","","","","","","","","","","","","","1.04","0.31","0.39","0.48","0.26","0.53","0.64","0.46","0.51","0.35","0.41","3.94","3.86","3.96","3.58","3.08","2.78","2.28","2.32","","",""
"HFAMDB_59","TOTAL","MALE","TJK","","","4.75","5.67","","","6.6","5.74","5.08","5.71","4.69","5.61","4.04","4.44","3.29","3.42","4.12","3.58","3.16","3.89","3.57","3.37","2.37","4.16","3.01","3.8","3.67871126","","","","","","","","","","",""
"HFAMDB_59","TOTAL","MALE","MKD","","","","","","","","","","","","","0.42","0.51","0.83","0.65","0.45","0.71","0.3","2.04","1.99","0.8","1.2","1.69","1.7","1.8","1.04","1.05","1.92","2.62","1.59","1.41","1.6","0.84","0.93","","",""
"HFAMDB_59","TOTAL","MALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42","0.47","0.48","0.57","1.16","2.44","1.7",""
"HFAMDB_59","TOTAL","MALE","TKM","","","4.67","5.81","","","5.45","5.16","3.61","6.32","4.92","3.54","3.68","4.62","4.01","3.57","3.06","3.39","4.68","5.3","7.25","5.46","3.88","5.57","5.84","5.29","8.63","9.49","6.46","5.44","3.09","2.58","2.97","1.49","1.21","","",""
"HFAMDB_59","TOTAL","MALE","UKR","","","37.19","37.57","","","33.62","23.65","24.19","23.5","26.32","30.35","36.12","42.62","44.06","45.26","52.37","53.01","50.71","43.9","44.82","48.1","49.85","53.11","50.87","53.88","49.71","43.11","41.8","41.51","30.09","23.59","22.75","23.64","","19.61","16.69",""
"HFAMDB_59","TOTAL","MALE","GBR","1.75","1.84","1.97","1.83","1.6","1.57","1.57","1.53","1.44","1.63","1.39","1.67","1.68","1.91","2.18","2.43","2.41","2.7","2.76","2.63","2.63","","2.9","2.43","2.12","2.4","2.44","2.97","3.72","3.93","4.24","4.28","5.78","5.82","6.61","7.8","8.7",""
"HFAMDB_59","TOTAL","MALE","UZB","","","4.41","6","","","4.9","4.37","3.92","4.72","3.78","3.84","5.94","3.2","3.45","2.98","3.63","5.08","3.71","3.9","3.26","4.08","4.7","3.27","2.39","2.72","3.15","","","","2.52","1.83","2.01","1.88","2.04","2.28","",""
"HFAMDB_59","TOTAL","ALL","CARINFONET","","","8.22896558","8.96767922","","","8.2075893","6.70537208","6.12538848","6.73511136","6.64563967","6.7707162","6.9345819","6.6568125","8.72785784","9.25276307","10.10052784","11.04062451","10.15228361","10.4628816","12.46851959","16.53687374","17.51693736","15.74557715","14.70464541","8.14290538","8.72893567","9.73298371","8.31030299","7.4799044","6.40859034","6.17259851","5.52428652","5.447876","5.10332946","5.03582353","",""
"HFAMDB_59","TOTAL","ALL","CIS","","","23.32794297","22.78321295","","","21.14316549","14.26778105","13.41512389","13.3726666","14.36744241","16.12668554","17.22149851","21.81077786","30.85644498","34.90431783","31.08142897","28.19168383","24.91131945","23.88066406","25.63498459","30.63534628","31.82220161","32.85093291","32.74560015","30.79386377","30.04685513","26.61380316","22.01791708","20.00539276","17.27839747","16.34333952","13.46828042","13.31905357","12.84068801","12.56351498","",""
"HFAMDB_59","TOTAL","ALL","EU_AFTER_MAY2004","","","","","","","6.78062838","6.21367199","6.01613806","5.56912442","5.63522603","5.71354846","6.39013615","6.16346365","6.29745418","6.34044402","6.54738484","6.04462389","5.45626483","5.04788399","4.42327546","4.52619653","4.76909127","4.33033144","4.43920814","4.42467758","4.71122369","4.84469827","4.39608681","4.30959829","4.18540015","3.89288904","3.43013894","3.62526546","3.38227619","3.16985739","3.17837041",""
"HFAMDB_59","TOTAL","ALL","EU_BEFORE_MAY2004","1.27565264","1.2541772","1.32555182","1.28414483","1.18744373","1.14869277","1.11651307","1.08239834","1.11306507","1.07679039","1.0317131","1.13193446","1.2050808","1.10691258","1.15809353","1.19689669","1.23916085","1.25987202","1.21625958","1.19113928","1.16414221","1.39809794","1.51970944","1.27232355","1.22658437","1.28976472","1.45606465","1.56526204","1.71704725","1.77439483","1.82067297","1.77924643","1.94185463","1.90297708","1.99873301","2.14284716","2.27595558",""
"HFAMDB_59","TOTAL","ALL","EU_MEMBERS","","2.41966685","2.44770162","2.40350636","2.30549425","2.38875836","2.44643453","2.28925291","2.26794508","2.1354842","2.11548215","2.20674156","2.41819509","2.28123571","2.34698937","2.38360267","2.46004877","2.35462146","2.18380813","2.06827343","1.9027754","2.10112334","2.24838279","1.95092597","1.93511557","1.9775641","2.16639783","2.2759334","2.29452197","2.31846517","2.32643603","2.22911694","2.25755665","2.265795","2.29206508","2.35951265","2.46197849",""
"HFAMDB_59","TOTAL","ALL","NORDIC","","","","","","","","","4.03129673","4.45509577","4.17797998","4.22158835","4.17054503","3.87533166","3.87072564","3.67199711","4.17597912","3.98995808","3.42192458","3.62228666","3.67174654","4.08484886","4.71299595","3.98908604","5.00197618","5.58648497","6.21353393","6.53710641","6.67745631","6.67857842","6.86054915","6.30947886","6.28044842","5.83067813","5.7425952","5.74292748","5.81638927",""
"HFAMDB_59","TOTAL","ALL","SEEHN","","","","","","","","","5.65695225","5.61254524","5.33988015","5.14344917","5.43764771","4.7933553","5.13219158","5.0908491","5.65070288","5.49553894","5.09881078","4.73007269","4.0651214","4.04330879","4.10291495","4.09968271","4.06407695","3.87543738","3.25164387","3.42129485","3.22195901","3.22701321","2.93224127","2.87220021","2.29751224","2.08056766","2.15043541","2.16923926","",""
"HFAMDB_59","TOTAL","ALL","SMALL","","","","","","","","","","","","","","","","","1.49612174","1.0694068","1.12219085","1.86298582","0.91363428","1.46607769","1.70365564","1.2858985","0.98303359","1.02143183","1.43917583","1.62137568","2.15268401","2.24734906","2.15932754","1.4386374","1.88828691","1.02626789","0.93466427","1.47720613","1.64049832",""
"HFAMDB_59","TOTAL","ALL","WHO_EURO","","","8.95022148","8.76593715","","","8.30739701","6.01783655","5.77392459","5.69379968","6.00504878","6.63884373","7.10149188","8.53335984","11.4647913","12.78201633","11.56912323","10.51608074","9.31844301","8.90170867","9.3256851","11.00307973","11.44097231","11.52933895","11.48870993","10.88927158","10.69292864","9.66755323","8.23418659","7.61338966","6.75839646","6.41270796","5.52977791","5.49582507","5.37686628","5.39078649","5.31990213",""
"HFAMDB_59","TOTAL","FEMALE","CARINFONET","","","4.7475414","5.16167646","","","4.73940226","3.90614498","3.90615714","4.09006434","3.78145263","3.92358258","3.72626532","3.64472103","4.51056433","5.0521585","4.9263532","5.80736709","5.51998202","5.39804729","6.27722502","7.3717223","8.31994226","7.30199996","7.05369345","3.70832533","3.78535729","4.38678888","3.53118458","3.52820327","2.85453861","2.815363","2.52007127","2.57719519","2.29928824","2.30431477","",""
"HFAMDB_59","TOTAL","FEMALE","CIS","","","10.03943329","9.81753861","","","9.90197171","6.58548361","6.36279071","6.26835825","6.43294466","6.99889174","7.38624922","9.00338532","13.37177712","15.25188804","13.46698401","12.1343492","10.77815301","10.0199274","10.80107692","12.63400137","13.55488606","14.34075223","13.98660777","12.87657768","12.26787449","10.9622782","8.87653061","7.96233432","7.04621073","6.82334222","5.57913201","5.38032777","5.05071782","4.95458202","",""
"HFAMDB_59","TOTAL","FEMALE","EU_AFTER_MAY2004","","","","","","","3.30319588","3.02745804","2.91655694","2.77340181","2.72574259","2.53401136","2.89650703","2.62455102","2.84380684","2.89557871","2.88807783","2.66220034","2.45441931","2.31162091","2.1077173","2.01024686","2.16611308","1.85877148","1.95551134","1.84832022","2.01150116","1.95368174","1.71298608","1.70121438","1.70766399","1.56641468","1.42004815","1.51951089","1.43913721","1.24119387","1.34946646",""
"HFAMDB_59","TOTAL","FEMALE","EU_BEFORE_MAY2004","0.92636967","0.87208967","0.95145264","0.87871436","0.79140654","0.78338962","0.71152194","0.71187834","0.67757679","0.63429952","0.62684369","0.62028183","0.67024356","0.56976458","0.59472322","0.60961272","0.60071673","0.60408738","0.60121677","0.62262909","0.60560899","0.72297465","0.776715","0.65311881","0.67009702","0.71138114","0.73731963","0.80686418","0.81807072","0.87945918","0.91158796","0.95360449","1.04106979","1.01595808","1.06819638","1.12574189","1.1944382",""
"HFAMDB_59","TOTAL","FEMALE","EU_MEMBERS","","1.39552044","1.43174116","1.36908635","1.28457648","1.31405012","1.3183107","1.25503892","1.20386665","1.13754738","1.12040507","1.06908554","1.19142007","1.04785215","1.11643751","1.13875258","1.12886817","1.07718294","1.02632927","1.00895866","0.94804152","1.01433848","1.09028637","0.92261218","0.95584405","0.96293454","1.01786298","1.0576765","1.0128377","1.05753688","1.0835398","1.08525472","1.12219098","1.12296599","1.14742636","1.15028689","1.22668761",""
"HFAMDB_59","TOTAL","FEMALE","NORDIC","","","","","","","","","1.47536498","1.58786693","1.8884897","1.55575657","1.88019299","1.72670032","1.58360199","1.62392279","1.80401254","1.77228504","1.68464822","1.77687093","1.71911675","1.86489786","2.35404305","1.85362013","2.48935988","2.84599156","2.95743327","3.19369775","2.917013","3.06931684","3.09209843","3.12492636","2.77623441","2.7828858","2.7358059","2.68663216","2.74509614",""
"HFAMDB_59","TOTAL","FEMALE","SEEHN","","","","","","","","","3.60889566","3.45792042","3.30099105","2.7260937","3.16542656","2.65698623","2.90708383","2.8255591","3.14218998","3.10707984","3.02759737","2.6468073","2.41710749","2.32168127","2.39373622","2.21537342","2.25464575","2.01033203","1.83642241","1.78943618","1.58367845","1.54059006","1.49368656","1.39139792","1.22627337","1.13511233","1.16509711","1.11691249","",""
"HFAMDB_59","TOTAL","FEMALE","SMALL","","","","","","","","","","","","","","","","","0.9930867","0.57361428","0.75520574","1.18088594","0.20771049","1.12796142","0.90658424","0.93256921","0.49522307","0.62449919","1.00567783","0.72637695","1.11395465","1.15624831","1.26608621","0.66849662","1.28817136","0.55567991","0.61090952","1.08714393","1.30343257",""
"HFAMDB_59","TOTAL","FEMALE","WHO_EURO","","","4.16304567","4.05688026","","","4.06716969","2.94647517","2.86747378","2.79425703","2.84364921","2.9893222","3.18527343","3.64758055","5.11513186","5.73778428","5.1376794","4.64286126","4.15081573","3.88296488","4.08739238","4.70835281","5.04853925","5.17874283","5.09116289","4.73636852","4.54478675","4.14879402","3.45282298","3.181741","2.90239401","2.83540583","2.44621518","2.39787834","2.30326668","2.29413536","2.27178707",""
"HFAMDB_59","TOTAL","MALE","CARINFONET","","","12.25854252","13.41560242","","","12.08780219","9.86864511","8.63513159","9.67683222","9.89853838","9.89151739","10.44190299","10.0732114","13.32259811","13.86414194","15.77452746","16.86570979","15.27575004","16.12601955","19.27252861","26.69123058","27.86884771","25.23275898","23.35605595","12.99804022","14.07860394","15.50369948","13.53421637","11.86001004","10.38757846","9.85929193","8.8612181","8.66267645","8.22735783","8.11730725","",""
"HFAMDB_59","TOTAL","MALE","CIS","","","39.40387625","38.2716273","","","34.40627783","23.38238679","21.74435375","21.60564307","23.53976786","26.61674395","28.49952455","36.26629936","50.57154901","57.0035678","50.92521498","46.34270463","40.93976521","39.56674984","42.36833023","50.76746697","52.59483826","54.05548011","54.320254","51.25117907","50.28156264","44.43282181","37.00179057","33.80682421","29.04299133","27.26941195","22.52253863","22.40110367","21.64213467","21.15941893","",""
"HFAMDB_59","TOTAL","MALE","EU_AFTER_MAY2004","","","","","","","10.54986265","9.66204423","9.39813042","8.57002371","8.77169452","9.15469768","10.16195098","10.02985097","10.03415044","10.06153898","10.50183053","9.7157085","8.7112886","8.03197798","6.92172603","7.24613697","7.58864302","6.99797121","7.12781101","7.19802394","7.63649337","7.9539631","7.2762172","7.09481014","6.85443198","6.36690597","5.55644958","5.83728274","5.42624261","5.17809282","5.08889066",""
"HFAMDB_59","TOTAL","MALE","EU_BEFORE_MAY2004","1.65411678","1.65190678","1.71968817","1.70447642","1.61245246","1.52812144","1.53228645","1.4531567","1.5592839","1.53340974","1.44733768","1.64787379","1.75071169","1.65042018","1.72234364","1.78533598","1.88270343","1.92112046","1.83435532","1.76171205","1.72657631","2.06813085","2.26855784","1.89043166","1.78131258","1.87063386","2.1693453","2.32214701","2.61584644","2.6723693","2.73303871","2.61050897","2.85773073","2.79918577","2.95056301","3.18156534","3.38193033",""
"HFAMDB_59","TOTAL","MALE","EU_MEMBERS","","3.53192961","3.55298015","3.51834486","3.41346582","3.54195789","3.65595951","3.38930243","3.40967145","3.19471779","3.17373704","3.40949162","3.71739488","3.5926285","3.63956392","3.68821998","3.85693325","3.69575833","3.39497476","3.17914716","2.89669756","3.22317256","3.45352442","3.01516269","2.95059896","3.0290701","3.35112701","3.5307726","3.61020574","3.61171904","3.60534372","3.40219232","3.42474167","3.43331425","3.4713471","3.59934997","3.73043678",""
"HFAMDB_59","TOTAL","MALE","NORDIC","","","","","","","","","6.64544305","7.34116138","6.52300279","6.92053967","6.47369299","6.03548553","6.16047337","5.7275283","6.54256418","6.21864544","5.15907528","5.47137401","5.61088622","6.26760172","7.01893061","6.10294315","7.50142008","8.28331406","9.40320852","9.80444921","10.35460098","10.19790894","10.53225106","9.40500813","9.69893029","8.79661605","8.66914989","8.69964187","8.79596761",""
"HFAMDB_59","TOTAL","MALE","SEEHN","","","","","","","","","7.90497498","7.94861108","7.51726402","7.77527543","7.90645551","7.12960768","7.60821717","7.64198445","8.43937235","8.14547482","7.36774494","7.01201516","5.86520557","5.91795436","5.98060859","6.16407119","6.06424312","5.89875783","4.80731755","5.21796418","5.04220624","5.08432523","4.50816901","4.50834754","3.49197726","3.10097825","3.22166347","3.31723782","",""
"HFAMDB_59","TOTAL","MALE","SMALL","","","","","","","","","","","","","","","","","1.97246277","1.554877","1.44997232","2.51312011","1.60394517","1.80009839","2.46457512","1.6537722","1.45483446","1.39653621","1.86001859","2.48239828","3.26525341","3.37258827","3.04800519","2.22609363","2.48596284","1.52833122","1.29669618","1.88197435","1.99962806",""
"HFAMDB_59","TOTAL","MALE","WHO_EURO","","","14.39434688","14.06397751","","","13.03914128","9.45667292","9.02493402","8.88698136","9.48216813","10.63894859","11.38780565","13.82154419","18.32850294","20.38137538","18.51769224","16.87980323","14.9307525","14.34211425","14.98465889","17.73943869","18.39645811","18.4736271","18.49281706","17.57170098","17.33678108","15.62046832","13.38631991","12.40217581","10.93376746","10.28188576","8.86259243","8.83514925","8.66563514","8.69654092","8.57585153",""
"HFAMDB_60","TOTAL","ALL","ALB","","","","","","","","","607","650","699","","","864","988","812","1015","1008","1051","941","1023","1212","880","843","870","863","0","3","572","654","0","","","","","","",""
"HFAMDB_60","TOTAL","ALL","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","12","15","10","13",""
"HFAMDB_60","TOTAL","ALL","ARM","","","1064","1013","","","1121","1049","1198","16848","1873","1525","1467","1406","1753","2079","1146","890","816","756","609","621","613","582","583","","","239","","275","241","","","401","380","355","474","373"
"HFAMDB_60","TOTAL","ALL","AUT","","4706","4572","4686","4812","4467","4192","3892","3904","3976","3792","3584","3486","3172","3176","3252","2969","2804","2709","2498","2685","2673","2597","2383","2557","2466","2710","2520","2556","2571","2589","2514","2455","2611","2503","2417","2603","2389"
"HFAMDB_60","TOTAL","ALL","AZE","","","2559","2425","","","1975","2463","2392","2713","2365","2617","2793","3064","2684","2447","2356","1964","1790","1811","1540","1601","869","1052","1216","810","","","312","","","","","","","","",""
"HFAMDB_60","TOTAL","ALL","BLR","","","6139","5895","","","5693","5160","5038","5838","6668","7052","7704","8306","8497","9064","9199","9206","9301","10149","10434","9227","10192","9066","8924","","","","8105","5390","4970","7827","4625","","5243","4870","",""
"HFAMDB_60","TOTAL","ALL","BEL","5729","5882","5740","5600","5367","4728","4127","4451","4227","4149","4067","4162","4230","4112","4146","4347","3893","3778","3750","3406","3424","4295","4312","4114","3964","3729","3850","3830","3990","4080","4206","4085","4064","4341","4203","4075","4436",""
"HFAMDB_60","TOTAL","ALL","BIH","","","","","","","885","812","1024","1028","985","1085","1048","","","","","","","","","","","","","","","","","","","","9","","","586","",""
"HFAMDB_60","TOTAL","ALL","BGR","","3914","3662","3773","3871","3727","3883","3719","3755","3700","3865","3881","3348","3762","3529","3747","3532","3242","3033","2915","2859","2767","2601","2496","2515","2443","2526","2562","2538","2584","2137","1819","1684","1782","1718","1841","",""
"HFAMDB_60","TOTAL","ALL","HRV","","","","","","","2676","2475","2827","2968","2946","3102","2790","2767","2465","2245","2112","1956","1965","1903","1772","1792","1729","1725","1870","1845","1896","1840","2063","2110","2080","2084","1957","1970","1905","1895","2031","1966"
"HFAMDB_60","TOTAL","ALL","CYP","","","","","","","","","","","","","","","","","","","","","105","122","","","","280","367","251","284","250","242","230","186","202","222","229","218","236"
"HFAMDB_60","TOTAL","ALL","CZE","","","","","","","","6217","6197","5935","5966","6346","6250","6077","5861","5807","6214","5686","5575","4949","4874","4933","4823","4821","5073","4746","4270","3880","4106","4170","3923","4014","3876","3707","3546","3712","3918","3631"
"HFAMDB_60","TOTAL","ALL","DNK","","","","","","","","","","","","","","","","2353","2437","2231","2397","2328","2415","2339","2074","1719","1730","1612","1691","1793","1655","1647","1406","1360","1408","1324","1341","1308","1253",""
"HFAMDB_60","TOTAL","ALL","EST","","","1376","1306","","","1161","991","1081","1105","1214","1430","1547","1468","1673","2351","1838","1388","1417","1469","1413","1355","1595","1385","1234","1215","1107","1092","1073","922","823","752","769","796","662","644","581",""
"HFAMDB_60","TOTAL","ALL","FIN","","","","","","","","","2565","2823","2877","2815","2794","2706","2574","2584","2644","2528","2675","2782","2652","2620","2644","2684","2772","3007","3037","3016","2975","2946","2834","2785","2689","2566","2486","2399","",""
"HFAMDB_60","TOTAL","ALL","FRA","37823","37593","37272","36511","36476","35341","34399","34525","31917","33101","33864","33933","32520","31545","31295","29749","29955","29668","28787","30232","30539","28572","28338","27504","28255","24094","24664","23866","23913","24250","25152","25272","24640","25002","24246","24115","",""
"HFAMDB_60","TOTAL","ALL","GEO","","","2033","2165","","","1950","2273","2258","2459","2397","2089","2090","2733","","1775","1399","960","795","700","720","545","623","","","1100","990","1046","1108","","1309","744","1186","1459","1227","1483","1240",""
"HFAMDB_60","TOTAL","ALL","DEU","","","","","","","","","","","","29283","29582","28173","26785","25122","23818","23549","21963","19128","19117","19680","19373","19141","19651","18565","19121","18664","17822","18146","17836","18452","19065","19528","20318","20928","22621",""
"HFAMDB_60","TOTAL","ALL","GRC","4150","4184","4161","4301","4508","4426","4310","4070","4861","4243","4448","3967","3646","3558","3730","3940","4039","3957","3881","4029","3959","3988","3951","3586","3542","3693","3725","3389","3685","3326","3308","2973","2774","2711","","2400","3152",""
"HFAMDB_60","TOTAL","ALL","HUN","7176","7158","7381","7318","7716","7624","8217","7823","7729","7619","8130","8760","8399","8582","8088","7774","7596","6879","6554","6550","6505","5860","6009","6210","6264","5957","5054","4786","4633","4487","4372","4246","3912","3730","3610","3576","3610","3600"
"HFAMDB_60","TOTAL","ALL","ISL","","","90","100","93","80","64","86","82","77","85","85","77","71","71","66","116","54","55","79","43","71","87","70","68","54","64","100","58","63","65","82","81","75","81","72","80","108"
"HFAMDB_60","TOTAL","ALL","IRL","1534","1378","1347","1298","1209","1107","1118","1155","1106","1045","1108","1064","1023","917","971","980","978","991","965","1042","1087","1022","1058","1041","892","869","964","911","1089","1068","1086","908","1009","916","898","","",""
"HFAMDB_60","TOTAL","ALL","ISR","1149","939","899","890","1197","1311","1479","1531","1519","1389","1345","1239","1069","1149","1319","1420","1335","1171","999","1118","1281","1298","1284","1311","1274","1323","1255","1209","1209","1289","1136","1158","1164","1059","1081","992","1103",""
"HFAMDB_60","TOTAL","ALL","ITA","24291","26427","23951","23152","23152","21310","22657","22390","22251","22638","22237","22901","23680","23098","22284","22118","22251","21904","21879","21509","21331","20529","21270","21238","19751","18056","18441","19037","19038","18562","18645","17864","17409","17402","17114","16756","17776",""
"HFAMDB_60","TOTAL","ALL","KAZ","","","10294","9877","","","9496","9333","9707","10075","11028","11424","11993","11771","10195","9266","9870","9634","8948","8982","9547","11747","12295","11845","11539","8061","9293","10585","10078","8333","7256","7605","6998","6924","9472","8958","8194",""
"HFAMDB_60","TOTAL","ALL","KGZ","","","2136","2145","","","1882","1838","2118","2341","2700","2678","2863","2544","2687","2800","2832","2456","2418","2420","2219","2026","2000","2148","2449","2349","2344","2567","2517","2660","2362","2373","2430","2311","2183","2114","2182",""
"HFAMDB_60","TOTAL","ALL","LVA","","2738","2591","2519","2612","2417","2019","1789","1775","1997","2369","2510","2815","2752","3198","3812","3170","2346","2301","2549","2613","2461","2504","2450","2194","2156","2213","2338","2131","1522","1292","1313","1101","1149","1100","1146","1053",""
"HFAMDB_60","TOTAL","ALL","LTU","","","3105","2943","","","2638","2349","2255","2645","2934","3018","3613","3344","4028","4492","4169","3528","3220","3216","3111","2752","3236","3148","3096","3050","3475","3538","3546","2974","2445","2356","2087","2147","2001","1909","1838","1765"
"HFAMDB_60","TOTAL","ALL","LUX","207","253","227","238","189","165","201","182","167","191","152","150","176","186","196","179","172","165","135","148","138","176","172","157","178","139","124","157","150","143","167","155","154","152","165","139","149",""
"HFAMDB_60","TOTAL","ALL","MLT","61","87","72","78","68","75","135","54","54","57","82","80","84","98","57","65","69","60","90","83","74","76","91","91","107","94","91","84","106","112","92","84","66","71","77","67","75",""
"HFAMDB_60","TOTAL","ALL","MCO","","","","","","","","13","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
