"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_268","25_64","ALL","BEL","2002","70.56"
"HFAMDB_268","25_64","ALL","KGZ","2013","271.24"
"HFAMDB_268","25_64","FEMALE","KGZ","2013","158.28"
"HFAMDB_268","25_64","MALE","KGZ","2013","402.22"
"HFAMDB_268","25_64","FEMALE","BEL","2000","44.45"
"HFAMDB_268","25_64","ALL","BEL","2000","76.08"
"HFAMDB_268","25_64","MALE","BEL","2000","108.32"
"HFAMDB_268","25_64","FEMALE","BLR","2011","153.13"
"HFAMDB_268","25_64","MALE","BLR","2011","547.64"
"HFAMDB_268","25_64","ALL","BLR","2011","330.49"
"HFAMDB_268","25_64","FEMALE","CYP","2012","23.89"
"HFAMDB_268","25_64","ALL","CYP","2012","51.16"
"HFAMDB_268","25_64","FEMALE","CYP","2011","22.47"
"HFAMDB_268","25_64","MALE","CYP","2012","80.33"
"HFAMDB_268","25_64","MALE","CYP","2011","79.06"
"HFAMDB_268","25_64","ALL","CYP","2011","50.06"
"HFAMDB_268","25_64","MALE","DNK","2012","57.07"
"HFAMDB_268","25_64","ALL","DNK","2012","39.62"
"HFAMDB_268","25_64","FEMALE","DNK","2012","22.21"
"HFAMDB_268","25_64","ALL","GEO","2011","117.75"
"HFAMDB_268","25_64","ALL","GEO","2012","128.34"
"HFAMDB_268","25_64","FEMALE","GEO","2011","55.27"
"HFAMDB_268","25_64","FEMALE","GEO","2012","55.5"
"HFAMDB_268","25_64","MALE","GEO","2011","191.99"
"HFAMDB_268","25_64","MALE","GEO","2012","213.99"
"HFAMDB_268","25_64","FEMALE","KGZ","2011","175.28"
"HFAMDB_268","25_64","MALE","KGZ","2012","415.72"
"HFAMDB_268","25_64","MALE","KGZ","2011","430.74"
"HFAMDB_268","25_64","ALL","KGZ","2011","293.18"
"HFAMDB_268","25_64","FEMALE","LVA","2006","152.63"
"HFAMDB_268","25_64","ALL","LVA","2003","287.52"
"HFAMDB_268","25_64","FEMALE","LVA","2008","124.45"
"HFAMDB_268","25_64","FEMALE","LVA","2003","146.41"
"HFAMDB_268","25_64","MALE","LVA","2008","452.05"
"HFAMDB_268","25_64","MALE","LVA","2003","465.82"
"HFAMDB_268","25_64","ALL","LVA","2005","306.83"
"HFAMDB_268","25_64","ALL","LVA","2007","313.8"
"HFAMDB_268","25_64","MALE","LVA","2004","468.07"
"HFAMDB_268","25_64","ALL","LVA","2006","321.76"
"HFAMDB_268","25_64","FEMALE","LVA","2007","141.25"
"HFAMDB_268","25_64","FEMALE","LVA","2001","147.46"
"HFAMDB_268","25_64","FEMALE","LVA","2002","146.24"
"HFAMDB_268","25_64","ALL","LVA","2008","270.2"
"HFAMDB_268","25_64","ALL","LVA","2002","298.06"
