"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_488","45_59","MALE","BEL","2001","16.07"
"HFAMDB_488","45_59","MALE","BEL","2002","17.55"
"HFAMDB_488","45_59","ALL","BEL","2002","15.51"
"HFAMDB_488","45_59","ALL","KGZ","2013","9.05"
"HFAMDB_488","45_59","FEMALE","KGZ","2013","5.85"
"HFAMDB_488","45_59","MALE","KGZ","2013","12.66"
"HFAMDB_488","45_59","FEMALE","AUT","2012","8.53"
"HFAMDB_488","45_59","ALL","AUT","2012","10.66"
"HFAMDB_488","45_59","MALE","AUT","2012","12.87"
"HFAMDB_488","45_59","MALE","BEL","2011","13.51"
"HFAMDB_488","45_59","FEMALE","BEL","2011","9.87"
"HFAMDB_488","45_59","FEMALE","BEL","2000","11.47"
"HFAMDB_488","45_59","ALL","BEL","2011","11.68"
"HFAMDB_488","45_59","ALL","BEL","2000","14.67"
"HFAMDB_488","45_59","MALE","BEL","2000","17.89"
"HFAMDB_488","45_59","FEMALE","BIH","2011","11.03"
"HFAMDB_488","45_59","ALL","BIH","2011","18.47"
"HFAMDB_488","45_59","MALE","BIH","2011","26.92"
"HFAMDB_488","45_59","FEMALE","CYP","2011","8.58"
"HFAMDB_488","45_59","MALE","CYP","2011","7.64"
"HFAMDB_488","45_59","ALL","CYP","2012","10.31"
"HFAMDB_488","45_59","ALL","CYP","1999","3.41"
"HFAMDB_488","45_59","MALE","CYP","1999","1.76"
"HFAMDB_488","45_59","FEMALE","CYP","1999","5.04"
"HFAMDB_488","45_59","FEMALE","CYP","2012","10.59"
"HFAMDB_488","45_59","ALL","CYP","2011","8.06"
"HFAMDB_488","45_59","MALE","CYP","2012","9.95"
"HFAMDB_488","45_59","MALE","DNK","2012","15.67"
"HFAMDB_488","45_59","ALL","DNK","2012","14.06"
"HFAMDB_488","45_59","FEMALE","DNK","2012","12.46"
"HFAMDB_488","45_59","FEMALE","FRA","2011","10.32"
"HFAMDB_488","45_59","ALL","FRA","2011","12.72"
"HFAMDB_488","45_59","MALE","FRA","2011","15.25"
"HFAMDB_488","45_59","ALL","GEO","2011","5.54"
"HFAMDB_488","45_59","ALL","GEO","2012","5.25"
"HFAMDB_488","45_59","MALE","GEO","2012","6.93"
"HFAMDB_488","45_59","FEMALE","GEO","2011","4.09"
"HFAMDB_488","45_59","MALE","GEO","2011","7.26"
"HFAMDB_488","45_59","FEMALE","GEO","2012","3.83"
"HFAMDB_488","45_59","ALL","GRC","2012","11.18"
"HFAMDB_488","45_59","FEMALE","GRC","2012","10.21"
"HFAMDB_488","45_59","MALE","GRC","2012","12.23"
"HFAMDB_488","45_59","FEMALE","ISR","2012","7.89"
"HFAMDB_488","45_59","ALL","ISR","2012","10.58"
"HFAMDB_488","45_59","MALE","ISR","2012","13.43"
"HFAMDB_488","45_59","FEMALE","ITA","2011","11.38"
"HFAMDB_488","45_59","MALE","ITA","2011","15.76"
"HFAMDB_488","45_59","ALL","ITA","2011","13.51"
"HFAMDB_488","45_59","ALL","KAZ","2012","14.02"
"HFAMDB_488","45_59","MALE","KAZ","2012","14.81"
"HFAMDB_488","45_59","FEMALE","KAZ","2012","13.4"
"HFAMDB_488","45_59","ALL","KGZ","2011","6.67"
"HFAMDB_488","45_59","MALE","KGZ","2012","9.93"
"HFAMDB_488","45_59","MALE","KGZ","2011","7.1"
"HFAMDB_488","45_59","FEMALE","KGZ","2011","6.29"
"HFAMDB_488","45_59","ALL","KGZ","2012","8.57"
"HFAMDB_488","45_59","FEMALE","KGZ","2012","7.39"
"HFAMDB_488","45_59","ALL","LTU","2008","18.21"
"HFAMDB_488","45_59","ALL","LTU","2004","18.65"
"HFAMDB_488","45_59","MALE","LTU","2010","19.74"
"HFAMDB_488","45_59","MALE","LTU","2008","20.14"
"HFAMDB_488","45_59","ALL","LTU","2006","18.09"
"HFAMDB_488","45_59","ALL","LTU","2012","14.37"
"HFAMDB_488","45_59","FEMALE","LTU","2007","19.49"
"HFAMDB_488","45_59","FEMALE","LTU","2002","16.58"
"HFAMDB_488","45_59","FEMALE","LTU","2003","15.65"
"HFAMDB_488","45_59","FEMALE","LTU","2010","13.33"
"HFAMDB_488","45_59","FEMALE","LTU","2001","15.18"
"HFAMDB_488","45_59","ALL","LTU","2009","16.88"
"HFAMDB_488","45_59","ALL","LTU","2010","16.25"
"HFAMDB_488","45_59","MALE","LTU","2005","22.22"
"HFAMDB_488","45_59","MALE","LTU","2003","24.24"
"HFAMDB_488","45_59","MALE","LTU","2001","21.66"
"HFAMDB_488","45_59","FEMALE","LTU","2005","15.39"
"HFAMDB_488","45_59","ALL","LTU","2002","17.57"
"HFAMDB_488","45_59","FEMALE","LTU","2004","17.55"
"HFAMDB_488","45_59","FEMALE","LTU","2006","14.49"
"HFAMDB_488","45_59","FEMALE","LTU","2008","16.68"
"HFAMDB_488","45_59","FEMALE","LTU","2011","14.15"
"HFAMDB_488","45_59","FEMALE","LTU","2009","11.83"
"HFAMDB_488","45_59","MALE","LTU","2007","14.74"
"HFAMDB_488","45_59","FEMALE","LTU","2012","10.31"
"HFAMDB_488","45_59","MALE","LTU","2004","20.06"
"HFAMDB_488","45_59","ALL","LTU","2007","17.39"
"HFAMDB_488","45_59","MALE","LTU","2012","19.18"
"HFAMDB_488","45_59","MALE","LTU","2006","22.51"
"HFAMDB_488","45_59","MALE","LTU","2011","17.4"
"HFAMDB_488","45_59","MALE","LTU","2009","23.11"
"HFAMDB_488","45_59","ALL","LTU","2005","18.47"
"HFAMDB_488","45_59","ALL","LTU","2011","15.64"
"HFAMDB_488","45_59","ALL","LTU","2001","18.11"
"HFAMDB_488","45_59","MALE","LTU","2002","18.84"
"HFAMDB_488","45_59","ALL","LTU","2003","19.59"
"HFAMDB_488","45_59","MALE","LUX","2012","12.33"
"HFAMDB_488","45_59","FEMALE","LUX","2012","9.44"
"HFAMDB_488","45_59","ALL","LUX","2012","10.96"
"HFAMDB_488","45_59","MALE","LVA","2004","21.25"
"HFAMDB_488","45_59","ALL","LVA","2002","16.25"
"HFAMDB_488","45_59","ALL","LVA","2010","21.21"
"HFAMDB_488","45_59","FEMALE","LVA","2005","18.61"
"HFAMDB_488","45_59","ALL","LVA","2007","17.37"
"HFAMDB_488","45_59","MALE","LVA","2009","19.16"
"HFAMDB_488","45_59","MALE","LVA","2002","19.32"
"HFAMDB_488","45_59","ALL","LVA","2000","16.99"
"HFAMDB_488","45_59","MALE","LVA","2008","27.14"
"HFAMDB_488","45_59","MALE","LVA","2007","20.7"
"HFAMDB_488","45_59","ALL","LVA","2008","21.68"
"HFAMDB_488","45_59","ALL","LVA","2003","17.84"
"HFAMDB_488","45_59","ALL","LVA","2001","16.65"
"HFAMDB_488","45_59","MALE","LVA","2005","19.31"
"HFAMDB_488","45_59","FEMALE","LVA","2006","18.27"
"HFAMDB_488","45_59","ALL","LVA","2009","14.71"
"HFAMDB_488","45_59","FEMALE","LVA","2004","16.71"
"HFAMDB_488","45_59","ALL","LVA","2005","18.94"
"HFAMDB_488","45_59","FEMALE","LVA","2002","13.82"
"HFAMDB_488","45_59","FEMALE","LVA","2010","19.94"
"HFAMDB_488","45_59","MALE","LVA","2001","16.32"
"HFAMDB_488","45_59","MALE","LVA","2000","21.43"
"HFAMDB_488","45_59","FEMALE","LVA","2009","11.22"
"HFAMDB_488","45_59","FEMALE","LVA","2001","16.98"
"HFAMDB_488","45_59","FEMALE","LVA","2007","14.69"
"HFAMDB_488","45_59","MALE","LVA","2003","19.73"
"HFAMDB_488","45_59","MALE","LVA","2010","22.7"
"HFAMDB_488","45_59","FEMALE","LVA","2000","13.14"
"HFAMDB_488","45_59","FEMALE","LVA","2008","17.44"
"HFAMDB_488","45_59","FEMALE","LVA","2003","16.41"
"HFAMDB_488","45_59","MALE","LVA","2006","19.34"
"HFAMDB_488","45_59","ALL","LVA","2004","18.71"
"HFAMDB_488","45_59","ALL","LVA","2006","18.75"
"HFAMDB_488","45_59","ALL","MNE","2001","12.44"
"HFAMDB_488","45_59","FEMALE","MNE","2006","8.09"
"HFAMDB_488","45_59","FEMALE","MNE","2005","1.65"
"HFAMDB_488","45_59","MALE","MNE","2000","19.5"
"HFAMDB_488","45_59","FEMALE","MNE","2003","16.42"
"HFAMDB_488","45_59","FEMALE","MNE","2008","6.11"
"HFAMDB_488","45_59","ALL","MNE","2006","14.01"
"HFAMDB_488","45_59","ALL","MNE","2000","13.66"
"HFAMDB_488","45_59","MALE","MNE","2007","11.47"
"HFAMDB_488","45_59","FEMALE","MNE","2002","5.78"
"HFAMDB_488","45_59","FEMALE","MNE","2007","9.28"
"HFAMDB_488","45_59","FEMALE","MNE","2009","7.57"
"HFAMDB_488","45_59","ALL","MNE","2002","12.65"
"HFAMDB_488","45_59","MALE","MNE","2008","20.83"
"HFAMDB_488","45_59","MALE","MNE","2006","20.48"
"HFAMDB_488","45_59","MALE","MNE","2002","20.05"
"HFAMDB_488","45_59","FEMALE","MNE","2001","11.19"
"HFAMDB_488","45_59","MALE","MNE","2001","13.79"
"HFAMDB_488","45_59","FEMALE","MNE","2004","9.98"
"HFAMDB_488","45_59","ALL","MNE","2008","13.36"
"HFAMDB_488","45_59","ALL","MNE","2004","16.08"
"HFAMDB_488","45_59","ALL","MNE","2009","6.91"
"HFAMDB_488","45_59","MALE","MNE","2003","12.22"
"HFAMDB_488","45_59","ALL","MNE","2007","10.47"
"HFAMDB_488","45_59","ALL","MNE","2003","14.34"
"HFAMDB_488","45_59","FEMALE","MNE","2000","8.03"
"HFAMDB_488","45_59","MALE","MNE","2004","22.95"
"HFAMDB_488","45_59","ALL","MNE","2005","9.57"
"HFAMDB_488","45_59","MALE","MNE","2005","18.16"
"HFAMDB_488","45_59","MALE","MNE","2009","6.23"
"HFAMDB_488","45_59","FEMALE","NLD","2012","13.9"
"HFAMDB_488","45_59","ALL","NLD","2012","15.47"
"HFAMDB_488","45_59","MALE","NLD","2012","17.03"
"HFAMDB_488","45_59","ALL","PRT","1996","18.76"
"HFAMDB_488","45_59","FEMALE","PRT","1996","14.9"
"HFAMDB_488","45_59","FEMALE","PRT","1994","14.09"
"HFAMDB_488","45_59","FEMALE","PRT","1988","13.8"
"HFAMDB_488","45_59","ALL","PRT","1990","18.06"
"HFAMDB_488","45_59","MALE","PRT","2009","23.81"
"HFAMDB_488","45_59","MALE","PRT","1998","22.18"
"HFAMDB_488","45_59","MALE","PRT","1986","21.23"
"HFAMDB_488","45_59","MALE","PRT","2011","23.38"
"HFAMDB_488","45_59","MALE","PRT","1999","23.42"
"HFAMDB_488","45_59","FEMALE","PRT","1992","12.64"
"HFAMDB_488","45_59","FEMALE","PRT","1985","12.64"
"HFAMDB_488","45_59","FEMALE","PRT","2001","15.46"
"HFAMDB_488","45_59","FEMALE","PRT","1991","14.09"
"HFAMDB_488","45_59","FEMALE","PRT","1995","12.82"
"HFAMDB_488","45_59","ALL","PRT","2012","19.51"
"HFAMDB_488","45_59","ALL","PRT","1991","15.7"
"HFAMDB_488","45_59","ALL","PRT","1993","17.59"
"HFAMDB_488","45_59","MALE","PRT","2003","23"
"HFAMDB_488","45_59","FEMALE","PRT","1993","15.8"
"HFAMDB_488","45_59","ALL","PRT","2002","19.44"
"HFAMDB_488","45_59","ALL","PRT","1985","16.92"
"HFAMDB_488","45_59","ALL","PRT","2001","18.21"
"HFAMDB_488","45_59","MALE","PRT","2001","21.26"
"HFAMDB_488","45_59","MALE","PRT","1995","21.6"
"HFAMDB_488","45_59","MALE","PRT","1994","19.49"
"HFAMDB_488","45_59","MALE","PRT","2007","22.37"
"HFAMDB_488","45_59","FEMALE","PRT","1990","14.19"
"HFAMDB_488","45_59","FEMALE","PRT","2007","13.78"
"HFAMDB_488","45_59","ALL","PRT","2009","18.04"
"HFAMDB_488","45_59","ALL","PRT","2000","17.31"
"HFAMDB_488","45_59","ALL","PRT","1998","17.46"
"HFAMDB_488","45_59","ALL","PRT","2011","18.64"
"HFAMDB_488","45_59","ALL","PRT","2008","19.11"
"HFAMDB_488","45_59","FEMALE","PRT","2002","16.14"
"HFAMDB_488","45_59","MALE","PRT","2008","23.5"
"HFAMDB_488","45_59","FEMALE","PRT","1986","13.75"
"HFAMDB_488","45_59","ALL","PRT","1992","15.84"
"HFAMDB_488","45_59","ALL","PRT","1994","16.64"
"HFAMDB_488","45_59","FEMALE","PRT","2012","14.93"
"HFAMDB_488","45_59","MALE","PRT","1987","19.85"
"HFAMDB_488","45_59","MALE","PRT","1996","23.09"
"HFAMDB_488","45_59","MALE","PRT","2012","24.51"
"HFAMDB_488","45_59","MALE","PRT","2000","19.35"
"HFAMDB_488","45_59","ALL","PRT","1987","16.54"
"HFAMDB_488","45_59","MALE","PRT","1985","21.82"
"HFAMDB_488","45_59","ALL","PRT","1997","19.93"
"HFAMDB_488","45_59","MALE","PRT","1991","17.53"
"HFAMDB_488","45_59","MALE","PRT","1993","19.59"
"HFAMDB_488","45_59","MALE","PRT","2002","23.1"
"HFAMDB_488","45_59","FEMALE","PRT","1997","16.01"
