"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_683","TOTAL","MALE","AUT","2012","7.99"
"HFAMDB_683","TOTAL","ALL","AUT","2012","5.15"
"HFAMDB_683","TOTAL","FEMALE","AUT","2012","2.45"
"HFAMDB_683","TOTAL","FEMALE","BEL","2011","3.13"
"HFAMDB_683","TOTAL","ALL","BEL","2011","7.22"
"HFAMDB_683","TOTAL","FEMALE","BEL","2000","8.12"
"HFAMDB_683","TOTAL","MALE","BEL","2000","23.22"
"HFAMDB_683","TOTAL","MALE","BEL","2011","11.38"
"HFAMDB_683","TOTAL","ALL","BEL","2000","15.54"
"HFAMDB_683","TOTAL","MALE","BIH","2011","0.15"
"HFAMDB_683","TOTAL","FEMALE","BIH","2011","0.04"
"HFAMDB_683","TOTAL","ALL","BIH","2011","0.1"
"HFAMDB_683","TOTAL","FEMALE","CYP","2012","2.77"
"HFAMDB_683","TOTAL","FEMALE","CYP","2011","2.36"
"HFAMDB_683","TOTAL","MALE","CYP","2011","14.81"
"HFAMDB_683","TOTAL","MALE","CYP","2012","10.69"
"HFAMDB_683","TOTAL","ALL","CYP","2012","6.63"
"HFAMDB_683","TOTAL","ALL","CYP","2011","8.32"
"HFAMDB_683","TOTAL","ALL","DNK","2012","2.56"
"HFAMDB_683","TOTAL","MALE","DNK","2012","3.8"
"HFAMDB_683","TOTAL","FEMALE","DNK","2012","1.39"
"HFAMDB_683","TOTAL","MALE","FIN","2012","5.4"
"HFAMDB_683","TOTAL","FEMALE","FIN","2012","2.09"
"HFAMDB_683","TOTAL","ALL","FIN","2012","3.71"
"HFAMDB_683","TOTAL","MALE","FRA","2011","8.98"
"HFAMDB_683","TOTAL","FEMALE","FRA","2011","2.34"
"HFAMDB_683","TOTAL","ALL","FRA","2011","5.59"
"HFAMDB_683","TOTAL","MALE","GEO","2011","0.83"
"HFAMDB_683","TOTAL","ALL","GEO","2011","0.62"
"HFAMDB_683","TOTAL","MALE","GEO","2012","0.99"
"HFAMDB_683","TOTAL","ALL","GEO","2012","0.49"
"HFAMDB_683","TOTAL","FEMALE","GEO","2011","0.44"
"HFAMDB_683","TOTAL","FEMALE","GEO","2012","0.04"
"HFAMDB_683","TOTAL","FEMALE","GRC","2012","3.17"
"HFAMDB_683","TOTAL","ALL","GRC","2012","9.7"
"HFAMDB_683","TOTAL","MALE","GRC","2012","16.33"
"HFAMDB_683","TOTAL","FEMALE","ISR","2012","2.41"
"HFAMDB_683","TOTAL","MALE","ISR","2012","5.58"
"HFAMDB_683","TOTAL","ALL","ISR","2012","3.95"
"HFAMDB_683","TOTAL","MALE","ITA","2011","10.59"
"HFAMDB_683","TOTAL","FEMALE","ITA","2011","2.68"
