"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_292","TOTAL","ALL","BEL","2012","11327"
"HFAMDB_292","TOTAL","FEMALE","KGZ","2013","889"
"HFAMDB_292","TOTAL","MALE","KGZ","2013","1280"
"HFAMDB_292","TOTAL","ALL","KGZ","2013","2169"
"HFAMDB_292","TOTAL","FEMALE","ALB","2006","253"
"HFAMDB_292","TOTAL","FEMALE","ALB","2005","350"
"HFAMDB_292","TOTAL","ALL","ALB","2008","489"
"HFAMDB_292","TOTAL","FEMALE","ALB","2009","208"
"HFAMDB_292","TOTAL","MALE","ALB","2007","368"
"HFAMDB_292","TOTAL","MALE","ALB","2008","308"
"HFAMDB_292","TOTAL","FEMALE","ALB","2008","181"
"HFAMDB_292","TOTAL","ALL","ALB","2006","644"
"HFAMDB_292","TOTAL","ALL","ALB","2005","786"
"HFAMDB_292","TOTAL","ALL","ALB","2009","473"
"HFAMDB_292","TOTAL","ALL","ALB","2007","590"
"HFAMDB_292","TOTAL","MALE","ALB","2009","265"
"HFAMDB_292","TOTAL","MALE","ALB","2005","436"
"HFAMDB_292","TOTAL","MALE","ALB","2006","391"
"HFAMDB_292","TOTAL","FEMALE","AUT","2012","1875"
"HFAMDB_292","TOTAL","ALL","AUT","2012","3963"
"HFAMDB_292","TOTAL","MALE","AUT","2012","2088"
"HFAMDB_292","TOTAL","ALL","BEL","2000","11985"
"HFAMDB_292","TOTAL","FEMALE","BEL","2000","5304"
"HFAMDB_292","TOTAL","MALE","BEL","2011","5727"
"HFAMDB_292","TOTAL","MALE","BEL","2000","6681"
"HFAMDB_292","TOTAL","FEMALE","BLR","2011","591"
"HFAMDB_292","TOTAL","MALE","BLR","2011","2526"
"HFAMDB_292","TOTAL","ALL","BLR","2011","3117"
"HFAMDB_292","TOTAL","ALL","CYP","2011","361"
"HFAMDB_292","TOTAL","ALL","CYP","1999","317"
"HFAMDB_292","TOTAL","FEMALE","CYP","1999","147"
"HFAMDB_292","TOTAL","FEMALE","CYP","2011","156"
"HFAMDB_292","TOTAL","MALE","CYP","2012","220"
"HFAMDB_292","TOTAL","MALE","CYP","2011","205"
"HFAMDB_292","TOTAL","MALE","CYP","1999","170"
"HFAMDB_292","TOTAL","ALL","DNK","2012","5706"
"HFAMDB_292","TOTAL","MALE","DNK","2012","2637"
"HFAMDB_292","TOTAL","FEMALE","DNK","2012","3069"
"HFAMDB_292","TOTAL","MALE","FIN","2012","1238"
"HFAMDB_292","TOTAL","FEMALE","FIN","2012","788"
"HFAMDB_292","TOTAL","ALL","FIN","2012","2026"
