"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_658","0_14","MALE","AUT","2012","0"
"HFAMDB_658","0_14","FEMALE","AUT","2012","0.31"
"HFAMDB_658","0_14","ALL","AUT","2012","0.15"
"HFAMDB_658","0_14","MALE","CYP","2012","0"
"HFAMDB_658","0_14","FEMALE","CYP","2012","0"
"HFAMDB_658","0_14","ALL","CYP","1999","0"
"HFAMDB_658","0_14","ALL","CYP","2012","0"
"HFAMDB_658","0_14","FEMALE","CYP","1999","0"
"HFAMDB_658","0_14","MALE","CYP","1999","0"
"HFAMDB_658","0_14","MALE","DNK","2012","0"
"HFAMDB_658","0_14","FEMALE","DNK","2012","0"
"HFAMDB_658","0_14","ALL","DNK","2012","0"
"HFAMDB_658","0_14","FEMALE","FRA","2011","0.03"
"HFAMDB_658","0_14","ALL","FRA","2011","0.02"
"HFAMDB_658","0_14","MALE","FRA","2011","0"
"HFAMDB_658","0_14","MALE","GEO","2012","0.24"
"HFAMDB_658","0_14","MALE","GEO","2011","0"
"HFAMDB_658","0_14","FEMALE","GEO","2011","0"
"HFAMDB_658","0_14","ALL","GEO","2011","0"
"HFAMDB_658","0_14","ALL","GEO","2012","0.26"
"HFAMDB_658","0_14","FEMALE","GEO","2012","0.29"
"HFAMDB_658","0_14","ALL","GRC","2012","0"
"HFAMDB_658","0_14","MALE","GRC","2012","0"
"HFAMDB_658","0_14","FEMALE","GRC","2012","0"
"HFAMDB_658","0_14","ALL","ITA","2011","0.06"
"HFAMDB_658","0_14","FEMALE","ITA","2011","0.07"
"HFAMDB_658","0_14","MALE","ITA","2011","0.05"
"HFAMDB_658","0_14","ALL","KAZ","2012","0.04"
"HFAMDB_658","0_14","FEMALE","KAZ","2012","0"
"HFAMDB_658","0_14","MALE","KAZ","2012","0.08"
"HFAMDB_658","0_14","ALL","KGZ","2011","0.12"
"HFAMDB_658","0_14","FEMALE","KGZ","2011","0.13"
"HFAMDB_658","0_14","MALE","KGZ","2011","0.11"
