"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_304","60_74","ALL","ALB","","","","","","","","","","","","","","","","","","","","204.28","201.04","196.4","","","160.25","165.42","132.45","130.29","137.04","98.94","96.51","97.88","118.6","68.95","76.58","84.52","86.67","67.2","53.53","47.97","38.27","29.88","","","","","","",""
"HFAMDB_304","60_74","ALL","ARM","","","","","","","","","","","","","","255.31","211.96","","","225.03","219.89","217.24","217.64","181.55","198.56","173.95","167.12","221.87","178.64","186.05","195.91","175.6","148.54","171.87","159.93","136.84","180.68","180.68","","","164.84","","136.93","143.71","","","101.93","110.32","115.2","119.91","122.95"
"HFAMDB_304","60_74","ALL","AUT","","294.26","257.35","160.4","147.72","141.56","129.3","165.5","145.01","116.67","125.33","106.66","97.07","105.5","104.44","114.46","91.76","102.58","88.49","88.04","78.19","81.14","74.77","80.38","76.71","77.06","68.61","74.03","74.61","71.07","69.37","76.41","75.86","71.34","72.31","87","76.32","79.1","69.32","72.42","66.06","63.99","68.1","69.38","70.51","75.96","70.72","81.58","81.44"
"HFAMDB_304","60_74","ALL","AZE","","","","","","","","","","","","","","210.8","190.3","","","191.53","160.01","134.18","144.56","178.45","159.72","132.97","161.95","206.71","241.51","225.01","218.78","201.02","188.52","190.2","187.36","145.16","125.04","123.3","121.74","","","118.95","","","","","","","","",""
"HFAMDB_304","60_74","ALL","BLR","","","","","","","","","","","","","","301.17","278.95","","","267.91","214.32","208.75","210.24","202.89","200.93","188.72","179.91","205.09","207.14","202.69","206.62512954","208.36","202.36","207.38","201.25","193.92","196.62","157.2","156.8020172","163.07202954","","136.6","114.75","101.85","94.45","84.2","","52.94","49.02","",""
"HFAMDB_304","60_74","ALL","BEL","272.43","269.77","269.64","228.53","211.51","226.75","199.28","210.81","205.72","181.22","200.27","177.54","187.42","178.29","178.21","179.2","184.67","192.48","195.58","167.4","172.55","187.62","173.96","165.77","172.23","176.66","168.7","182.19","181.97","163.02","183.58","176.17","161.72","150.88","150.59","155.86","132.58","148.05","123.69","126.25","125.55","117.25","124","118.49","119.99","121.1","107.61","118.32",""
"HFAMDB_304","60_74","ALL","BIH","","","","","","","","","","","","","","","","","","176.66","160.46","135.21","128.74","125.75","118.53","123.75","","","","","","","","","","","","","","","","","","","","66.3","","","64.14","",""
"HFAMDB_304","60_74","ALL","BGR","351.74","520.39","374","484.54","402.56","318.27","309.22","407.83","304.28","346.32","287.66","283.87","287.16","231.32","237.34","229.74","212.05","219.23","197.52","199.83","202.5","181.47","167.53","154.43","159.29","136.32","139.92","129.51","132.88","128.66","116.71","105.06","108.66","89.8","79.24","84.35","76.06","104.71","95.66","109.57","102.57","96.17","93.08","89.89","87.3","79.04","93.76","",""
"HFAMDB_304","60_74","ALL","HRV","","","","","","","","","","","","","","","","","","152.51","117.74","103.77","92.74","85.26","76.83","94.72","111.91","124.95","128.3","114.52","118.11","138.69","140.24","158.33","140.51","87.44","97.44","114.78","118.66","127.37","90.16","93.63","79.51","79.68","68.04","70.84","70.22","65.53","62.58","83.31","72.73"
"HFAMDB_304","60_74","ALL","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.43","76.65","56.84","51.13","58.14","68.7","55.91","43.16","64.02","57.1","51.12","50.07","62.4"
"HFAMDB_304","60_74","ALL","CZE","","","","","","","","","","","","","","","","","","","172.03","132.32","135.52","143.16","130.72","111.21","114.13","104.24","102.71","106.01","95.97","91.76","90.94","99.28","100.12","95.5","97.07","101.9","92.95","110.33","98.29","102.15","102.58","109.85","105.33","96.8","96.26","121.82","101.65","125.38","116.75"
"HFAMDB_304","60_74","ALL","DNK","","170.68","167.5","138.41","173.39","146.42","184.67","150.81","179.55","144.71","155.8","143.02","168.21","166.93","157.49","156.61","166.38","179.04","177.44","159.14","177.57","175.07","187.75","184.21","184.14","205.47","210.66","232.99","221.38","220.23","231.82","234.82","211.21","200.22","211.63","197.08","164.2","150","152.02","150.63","138.86","149","138.93","127.5","130.28","124.04","119.08","123.43",""
"HFAMDB_304","60_74","ALL","EST","","","","","","","","","","","","","","112.67","102.95","","","109.71","97.68","83.77","85.8","91.28","106.63","104.39","86.99","95.24","123.7","119.85","112.25","86.73","107.84","89.91","101.2","88.5","99.84","106","92.47","73.22","73.94","77.82","76.63","67.24","58.58","63.26","60.55","67.09","81.71","63.44",""
