"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_204","25_64","MALE","AUT","2013","1.52"
"HFAMDB_204","25_64","ALL","KGZ","2013","15.45"
"HFAMDB_204","25_64","FEMALE","KGZ","2013","11.24"
"HFAMDB_204","25_64","MALE","KGZ","2013","19.99"
"HFAMDB_204","25_64","ALL","AUT","2012","1.28"
"HFAMDB_204","25_64","MALE","AUT","2012","1.57"
"HFAMDB_204","25_64","FEMALE","AUT","2012","1"
"HFAMDB_204","25_64","ALL","BEL","2000","1.92"
"HFAMDB_204","25_64","FEMALE","BEL","2011","1.71"
"HFAMDB_204","25_64","FEMALE","BEL","2000","1.46"
"HFAMDB_204","25_64","ALL","BEL","2011","1.92"
"HFAMDB_204","25_64","MALE","BEL","2000","2.4"
"HFAMDB_204","25_64","MALE","BEL","2011","2.14"
"HFAMDB_204","25_64","FEMALE","BIH","2011","5.35"
"HFAMDB_204","25_64","MALE","BIH","2011","7.75"
"HFAMDB_204","25_64","ALL","BIH","2011","6.48"
"HFAMDB_204","25_64","FEMALE","BLR","2011","4.92"
"HFAMDB_204","25_64","ALL","BLR","2011","6.03"
"HFAMDB_204","25_64","MALE","BLR","2011","7.35"
"HFAMDB_204","25_64","FEMALE","CYP","2011","3.42"
"HFAMDB_204","25_64","MALE","CYP","2012","2.98"
"HFAMDB_204","25_64","FEMALE","CYP","1999","0.65"
"HFAMDB_204","25_64","ALL","CYP","2012","1.88"
"HFAMDB_204","25_64","FEMALE","CYP","2012","0.84"
"HFAMDB_204","25_64","ALL","CYP","1999","0.58"
"HFAMDB_204","25_64","ALL","CYP","2011","3.12"
"HFAMDB_204","25_64","MALE","CYP","1999","0.51"
"HFAMDB_204","25_64","MALE","CYP","2011","2.81"
"HFAMDB_204","25_64","MALE","DNK","2012","1.36"
"HFAMDB_204","25_64","ALL","DNK","2012","1.14"
"HFAMDB_204","25_64","FEMALE","DNK","2012","0.92"
"HFAMDB_204","25_64","FEMALE","FIN","2012","0.72"
"HFAMDB_204","25_64","ALL","FIN","2012","0.72"
"HFAMDB_204","25_64","MALE","FIN","2012","0.72"
"HFAMDB_204","25_64","ALL","FRA","2011","1.11"
"HFAMDB_204","25_64","MALE","FRA","2011","1.39"
"HFAMDB_204","25_64","FEMALE","FRA","2011","0.85"
"HFAMDB_204","25_64","MALE","GEO","2011","7.33"
"HFAMDB_204","25_64","ALL","GEO","2011","5.16"
"HFAMDB_204","25_64","ALL","GEO","2012","4.17"
"HFAMDB_204","25_64","FEMALE","GEO","2012","2.9"
"HFAMDB_204","25_64","FEMALE","GEO","2011","3.36"
"HFAMDB_204","25_64","MALE","GEO","2012","5.66"
"HFAMDB_204","25_64","MALE","GRC","2012","3.3"
"HFAMDB_204","25_64","FEMALE","GRC","2012","1.34"
"HFAMDB_204","25_64","ALL","GRC","2012","2.29"
"HFAMDB_204","25_64","FEMALE","ISR","2012","2.61"
"HFAMDB_204","25_64","ALL","ISR","2012","4.73"
"HFAMDB_204","25_64","MALE","ISR","2012","7.02"
"HFAMDB_204","25_64","ALL","ITA","2011","1.54"
"HFAMDB_204","25_64","FEMALE","ITA","2011","1.1"
"HFAMDB_204","25_64","MALE","ITA","2011","1.99"
"HFAMDB_204","25_64","MALE","KAZ","2012","14.66"
"HFAMDB_204","25_64","ALL","KAZ","2012","12.45"
"HFAMDB_204","25_64","FEMALE","KAZ","2012","10.65"
