"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_192","15_29","ALL","AUT","2012","0.12"
"HFAMDB_192","15_29","MALE","AUT","2012","0.12"
"HFAMDB_192","15_29","FEMALE","AUT","2012","0.13"
"HFAMDB_192","15_29","FEMALE","CYP","2012","0"
"HFAMDB_192","15_29","ALL","CYP","1999","0"
"HFAMDB_192","15_29","MALE","CYP","1999","0"
"HFAMDB_192","15_29","MALE","CYP","2012","1.83"
"HFAMDB_192","15_29","FEMALE","CYP","1999","0"
"HFAMDB_192","15_29","ALL","CYP","2012","0.91"
"HFAMDB_192","15_29","MALE","FRA","2011","0.14"
"HFAMDB_192","15_29","ALL","FRA","2011","0.11"
"HFAMDB_192","15_29","FEMALE","FRA","2011","0.09"
"HFAMDB_192","15_29","ALL","GEO","2012","0"
"HFAMDB_192","15_29","MALE","GEO","2011","0"
"HFAMDB_192","15_29","ALL","GEO","2011","0.09"
"HFAMDB_192","15_29","MALE","GEO","2012","0"
"HFAMDB_192","15_29","FEMALE","GEO","2012","0"
"HFAMDB_192","15_29","FEMALE","GEO","2011","0.19"
"HFAMDB_192","15_29","MALE","ITA","2011","0.12"
"HFAMDB_192","15_29","ALL","ITA","2011","0.1"
"HFAMDB_192","15_29","FEMALE","ITA","2011","0.09"
"HFAMDB_192","15_29","MALE","KAZ","2012","0.44"
"HFAMDB_192","15_29","FEMALE","KAZ","2012","0.88"
"HFAMDB_192","15_29","ALL","KAZ","2012","0.66"
"HFAMDB_192","15_29","MALE","LTU","2008","1.19"
"HFAMDB_192","15_29","ALL","LTU","2004","1.03"
"HFAMDB_192","15_29","ALL","LTU","2010","0.63"
"HFAMDB_192","15_29","MALE","LTU","2012","0.68"
"HFAMDB_192","15_29","ALL","LTU","2012","0.34"
"HFAMDB_192","15_29","MALE","LTU","2010","0.95"
"HFAMDB_192","15_29","MALE","LTU","2006","0.6"
"HFAMDB_192","15_29","MALE","LTU","2005","0.9"
"HFAMDB_192","15_29","ALL","LTU","2007","1.1"
"HFAMDB_192","15_29","FEMALE","LTU","2004","0.59"
"HFAMDB_192","15_29","FEMALE","LTU","2007","1.57"
"HFAMDB_192","15_29","FEMALE","LTU","2001","1.12"
"HFAMDB_192","15_29","FEMALE","LTU","2003","0.88"
"HFAMDB_192","15_29","FEMALE","LTU","2002","0.29"
"HFAMDB_192","15_29","ALL","LTU","2005","0.61"
"HFAMDB_192","15_29","FEMALE","LTU","2010","0.31"
"HFAMDB_192","15_29","FEMALE","LTU","2012","0"
"HFAMDB_192","15_29","FEMALE","LTU","2009","0.65"
"HFAMDB_192","15_29","MALE","LTU","2003","0.9"
"HFAMDB_192","15_29","MALE","LTU","2001","0.28"
"HFAMDB_192","15_29","MALE","LTU","2011","0.6"
"HFAMDB_192","15_29","MALE","LTU","2009","1.91"
"HFAMDB_192","15_29","ALL","LTU","2001","0.7"
"HFAMDB_192","15_29","ALL","LTU","2008","0.6"
"HFAMDB_192","15_29","ALL","LTU","2003","0.89"
"HFAMDB_192","15_29","FEMALE","LTU","2011","0"
"HFAMDB_192","15_29","FEMALE","LTU","2005","0.31"
"HFAMDB_192","15_29","ALL","LTU","2009","1.29"
"HFAMDB_192","15_29","ALL","LTU","2011","0.31"
"HFAMDB_192","15_29","MALE","LTU","2004","1.46"
"HFAMDB_192","15_29","FEMALE","LTU","2006","0.64"
"HFAMDB_192","15_29","ALL","LTU","2002","0.29"
"HFAMDB_192","15_29","MALE","LTU","2007","0.64"
"HFAMDB_192","15_29","MALE","LTU","2002","0.28"
"HFAMDB_192","15_29","ALL","LTU","2006","0.62"
"HFAMDB_192","15_29","ALL","LUX","2012","0"
"HFAMDB_192","15_29","FEMALE","LUX","2012","0"
"HFAMDB_192","15_29","MALE","LUX","2012","0"
"HFAMDB_192","15_29","MALE","MNE","2006","1.41"
"HFAMDB_192","15_29","FEMALE","MNE","2005","2.79"
"HFAMDB_192","15_29","ALL","MNE","2001","0"
"HFAMDB_192","15_29","FEMALE","MNE","2003","1.46"
"HFAMDB_192","15_29","MALE","MNE","2004","2.78"
"HFAMDB_192","15_29","ALL","MNE","2006","0.71"
"HFAMDB_192","15_29","ALL","MNE","2002","1.48"
"HFAMDB_192","15_29","ALL","MNE","2004","2.8"
"HFAMDB_192","15_29","MALE","MNE","2001","0"
"HFAMDB_192","15_29","MALE","MNE","2005","1.3"
"HFAMDB_192","15_29","FEMALE","MNE","2008","1.39"
"HFAMDB_192","15_29","FEMALE","MNE","2000","2.71"
"HFAMDB_192","15_29","FEMALE","MNE","2002","2.93"
"HFAMDB_192","15_29","FEMALE","MNE","2004","2.81"
"HFAMDB_192","15_29","ALL","MNE","2003","0.74"
"HFAMDB_192","15_29","ALL","MNE","2005","2.05"
"HFAMDB_192","15_29","ALL","MNE","2000","1.32"
"HFAMDB_192","15_29","ALL","MNE","2008","0.68"
"HFAMDB_192","15_29","FEMALE","MNE","2001","0"
"HFAMDB_192","15_29","MALE","MNE","2002","0"
"HFAMDB_192","15_29","MALE","MNE","2003","0"
"HFAMDB_192","15_29","MALE","POL","2012","0.26"
"HFAMDB_192","15_29","FEMALE","POL","2012","0.02"
"HFAMDB_192","15_29","MALE","PRT","1989","0.7"
"HFAMDB_192","15_29","FEMALE","PRT","1996","0.6"
"HFAMDB_192","15_29","FEMALE","PRT","1998","0.43"
"HFAMDB_192","15_29","FEMALE","PRT","1995","0.17"
"HFAMDB_192","15_29","ALL","PRT","1996","0.43"
"HFAMDB_192","15_29","MALE","PRT","2001","0.43"
"HFAMDB_192","15_29","MALE","PRT","1987","0.33"
"HFAMDB_192","15_29","MALE","PRT","2008","0.28"
"HFAMDB_192","15_29","MALE","PRT","2009","0.11"
"HFAMDB_192","15_29","MALE","PRT","1988","0.17"
"HFAMDB_192","15_29","ALL","PRT","1985","0.3"
"HFAMDB_192","15_29","ALL","PRT","1994","0.48"
"HFAMDB_192","15_29","FEMALE","PRT","1988","0.17"
"HFAMDB_192","15_29","MALE","PRT","2003","0.35"
"HFAMDB_192","15_29","MALE","PRT","2012","0"
"HFAMDB_192","15_29","FEMALE","PRT","2008","0.11"
"HFAMDB_192","15_29","FEMALE","PRT","2012","0"
"HFAMDB_192","15_29","ALL","PRT","1989","0.61"
"HFAMDB_192","15_29","ALL","PRT","1992","0.27"
"HFAMDB_192","15_29","ALL","PRT","1993","0.44"
"HFAMDB_192","15_29","FEMALE","PRT","2000","0.08"
"HFAMDB_192","15_29","FEMALE","PRT","1992","0.18"
"HFAMDB_192","15_29","MALE","PRT","1985","0.43"
"HFAMDB_192","15_29","MALE","PRT","1991","0.44"
"HFAMDB_192","15_29","MALE","PRT","1998","0.34"
"HFAMDB_192","15_29","MALE","PRT","2002","0.25"
"HFAMDB_192","15_29","MALE","PRT","1992","0.37"
"HFAMDB_192","15_29","MALE","PRT","1999","0.67"
"HFAMDB_192","15_29","FEMALE","PRT","1987","0.34"
"HFAMDB_192","15_29","FEMALE","PRT","1986","0.09"
"HFAMDB_192","15_29","FEMALE","PRT","1990","0.53"
"HFAMDB_192","15_29","ALL","PRT","1990","0.52"
"HFAMDB_192","15_29","ALL","PRT","1995","0.17"
"HFAMDB_192","15_29","ALL","PRT","2003","0.25"
"HFAMDB_192","15_29","ALL","PRT","1988","0.17"
"HFAMDB_192","15_29","ALL","PRT","2001","0.38"
"HFAMDB_192","15_29","ALL","PRT","2009","0.16"
"HFAMDB_192","15_29","ALL","PRT","1987","0.34"
"HFAMDB_192","15_29","MALE","PRT","1993","0.52"
"HFAMDB_192","15_29","FEMALE","PRT","1997","0.17"
"HFAMDB_192","15_29","FEMALE","PRT","1989","0.52"
"HFAMDB_192","15_29","MALE","PRT","2000","0.08"
"HFAMDB_192","15_29","ALL","PRT","2002","0.47"
"HFAMDB_192","15_29","FEMALE","PRT","2001","0.33"
"HFAMDB_192","15_29","MALE","PRT","1990","0.52"
"HFAMDB_192","15_29","ALL","PRT","2012","0"
"HFAMDB_192","15_29","ALL","PRT","2011","0.06"
"HFAMDB_192","15_29","FEMALE","PRT","2002","0.69"
"HFAMDB_192","15_29","FEMALE","PRT","1991","0.09"
"HFAMDB_192","15_29","ALL","PRT","1991","0.27"
"HFAMDB_192","15_29","MALE","PRT","1995","0.17"
"HFAMDB_192","15_29","FEMALE","PRT","1999","0.62"
"HFAMDB_192","15_29","ALL","PRT","1997","0.17"
"HFAMDB_192","15_29","FEMALE","PRT","2003","0.16"
"HFAMDB_192","15_29","ALL","PRT","1998","0.38"
"HFAMDB_192","15_29","FEMALE","PRT","1994","0.35"
"HFAMDB_192","15_29","MALE","PRT","1996","0.26"
"HFAMDB_192","15_29","MALE","PRT","2011","0.11"
"HFAMDB_192","15_29","MALE","PRT","1994","0.62"
"HFAMDB_192","15_29","MALE","PRT","1997","0.17"
"HFAMDB_192","15_29","ALL","PRT","2000","0.08"
"HFAMDB_192","15_29","ALL","PRT","1986","0.38"
"HFAMDB_192","15_29","FEMALE","PRT","1985","0.17"
"HFAMDB_192","15_29","ALL","PRT","1999","0.64"
"HFAMDB_192","15_29","MALE","PRT","1986","0.67"
"HFAMDB_192","15_29","FEMALE","PRT","1993","0.35"
"HFAMDB_192","15_29","ALL","PRT","2008","0.19"
"HFAMDB_192","15_29","FEMALE","PRT","2009","0.21"
"HFAMDB_192","15_29","MALE","ESP","2012","0.1"
"HFAMDB_192","15_29","FEMALE","ESP","2012","0.09"
