"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_425","GTE75","ALL","BEL","2000","10.77"
"HFAMDB_425","GTE75","FEMALE","BEL","2011","31.51"
"HFAMDB_425","GTE75","MALE","BEL","2011","29.35"
"HFAMDB_425","GTE75","ALL","BEL","2011","31.05"
"HFAMDB_425","GTE75","FEMALE","BEL","2000","10.93"
"HFAMDB_425","GTE75","MALE","BEL","2000","10.18"
"HFAMDB_425","GTE75","ALL","BIH","2011","0.42"
"HFAMDB_425","GTE75","FEMALE","BIH","2011","0.72"
"HFAMDB_425","GTE75","MALE","BLR","2011","0"
"HFAMDB_425","GTE75","FEMALE","BLR","2011","0.25"
"HFAMDB_425","GTE75","ALL","BLR","2011","0.18"
"HFAMDB_425","GTE75","FEMALE","CYP","2012","41.05"
"HFAMDB_425","GTE75","MALE","CYP","2012","10.9"
"HFAMDB_425","GTE75","ALL","CYP","2011","39.02"
"HFAMDB_425","GTE75","FEMALE","CYP","2011","37.57"
"HFAMDB_425","GTE75","ALL","CYP","2012","28.72"
"HFAMDB_425","GTE75","MALE","CYP","2011","42.15"
"HFAMDB_425","GTE75","ALL","DNK","2012","43.15"
"HFAMDB_425","GTE75","MALE","DNK","2012","47.02"
"HFAMDB_425","GTE75","FEMALE","DNK","2012","41.78"
"HFAMDB_425","GTE75","FEMALE","FRA","2011","30.02"
"HFAMDB_425","GTE75","MALE","FRA","2011","31.31"
"HFAMDB_425","GTE75","ALL","FRA","2011","30.59"
"HFAMDB_425","GTE75","FEMALE","GEO","2012","4.62"
"HFAMDB_425","GTE75","ALL","GEO","2012","3.42"
"HFAMDB_425","GTE75","MALE","GEO","2011","1.75"
"HFAMDB_425","GTE75","ALL","GEO","2011","0.88"
"HFAMDB_425","GTE75","FEMALE","GEO","2011","0.59"
"HFAMDB_425","GTE75","MALE","GEO","2012","0.93"
"HFAMDB_425","GTE75","ALL","GRC","2012","0.1"
"HFAMDB_425","GTE75","FEMALE","GRC","2012","0.18"
"HFAMDB_425","GTE75","ALL","ISR","2012","45.87"
"HFAMDB_425","GTE75","FEMALE","ISR","2012","46.14"
"HFAMDB_425","GTE75","MALE","ISR","2012","45.22"
"HFAMDB_425","GTE75","FEMALE","ITA","2011","6.68"
"HFAMDB_425","GTE75","ALL","ITA","2011","7"
"HFAMDB_425","GTE75","MALE","ITA","2011","7.82"
"HFAMDB_425","GTE75","MALE","KAZ","2012","0"
"HFAMDB_425","GTE75","FEMALE","KAZ","2012","0"
"HFAMDB_425","GTE75","ALL","KAZ","2012","0"
"HFAMDB_425","GTE75","ALL","KGZ","2012","3.39"
"HFAMDB_425","GTE75","MALE","KGZ","2012","2.02"
"HFAMDB_425","GTE75","FEMALE","KGZ","2011","0"
"HFAMDB_425","GTE75","ALL","KGZ","2011","0"
"HFAMDB_425","GTE75","MALE","KGZ","2011","0"
"HFAMDB_425","GTE75","FEMALE","KGZ","2012","4.27"
"HFAMDB_425","GTE75","FEMALE","LTU","2003","2.16"
"HFAMDB_425","GTE75","ALL","LTU","2008","0.91"
"HFAMDB_425","GTE75","ALL","LTU","2011","1.02"
"HFAMDB_425","GTE75","MALE","LTU","2003","1.63"
"HFAMDB_425","GTE75","MALE","LTU","2001","2.48"
"HFAMDB_425","GTE75","FEMALE","LTU","2011","0.42"
"HFAMDB_425","GTE75","FEMALE","LTU","2002","0.69"
"HFAMDB_425","GTE75","FEMALE","LTU","2007","0.82"
"HFAMDB_425","GTE75","FEMALE","LTU","2012","1.24"
"HFAMDB_425","GTE75","FEMALE","LTU","2001","1.51"
"HFAMDB_425","GTE75","ALL","LTU","2002","0.48"
"HFAMDB_425","GTE75","ALL","LTU","2003","2.03"
"HFAMDB_425","GTE75","ALL","LTU","2007","1.25"
"HFAMDB_425","GTE75","MALE","LTU","2012","1.29"
"HFAMDB_425","GTE75","ALL","LTU","2006","0.67"
"HFAMDB_425","GTE75","ALL","LTU","2012","1.3"
"HFAMDB_425","GTE75","FEMALE","LTU","2008","1.21"
"HFAMDB_425","GTE75","ALL","LTU","2001","1.73"
"HFAMDB_425","GTE75","FEMALE","LTU","2010","1.72"
"HFAMDB_425","GTE75","MALE","LTU","2007","2.63"
"HFAMDB_425","GTE75","MALE","LTU","2011","2.33"
"HFAMDB_425","GTE75","ALL","LTU","2010","1.24"
"HFAMDB_425","GTE75","MALE","LTU","2006","2.76"
"HFAMDB_425","GTE75","FEMALE","LUX","2012","11.3"
"HFAMDB_425","GTE75","ALL","LUX","2012","12.65"
"HFAMDB_425","GTE75","MALE","LUX","2012","15.38"
"HFAMDB_425","GTE75","FEMALE","LVA","2005","0.71"
"HFAMDB_425","GTE75","MALE","LVA","2010","2.11"
"HFAMDB_425","GTE75","ALL","LVA","2002","1.33"
"HFAMDB_425","GTE75","ALL","LVA","2010","1.44"
"HFAMDB_425","GTE75","MALE","LVA","2007","2.26"
"HFAMDB_425","GTE75","MALE","LVA","2008","6.68"
"HFAMDB_425","GTE75","MALE","LVA","2002","5.22"
"HFAMDB_425","GTE75","ALL","LVA","2005","0.55"
"HFAMDB_425","GTE75","FEMALE","LVA","2010","0.96"
"HFAMDB_425","GTE75","FEMALE","LVA","2001","2.05"
"HFAMDB_425","GTE75","ALL","LVA","2008","1.53"
"HFAMDB_425","GTE75","ALL","LVA","2007","2.43"
"HFAMDB_425","GTE75","MALE","LVA","2000","3.26"
"HFAMDB_425","GTE75","FEMALE","LVA","2007","2.42"
"HFAMDB_425","GTE75","ALL","LVA","2000","1.67"
"HFAMDB_425","GTE75","ALL","LVA","2001","1.54"
"HFAMDB_425","GTE75","FEMALE","LVA","2000","1.1"
"HFAMDB_425","GTE75","FEMALE","NLD","2012","12.52"
"HFAMDB_425","GTE75","ALL","NLD","2012","12.63"
"HFAMDB_425","GTE75","MALE","NLD","2012","12.63"
"HFAMDB_425","GTE75","ALL","PRT","1988","3.44"
"HFAMDB_425","GTE75","FEMALE","PRT","2000","0.61"
"HFAMDB_425","GTE75","FEMALE","PRT","1985","5.15"
"HFAMDB_425","GTE75","FEMALE","PRT","2008","5.98"
"HFAMDB_425","GTE75","FEMALE","PRT","1992","0.9"
"HFAMDB_425","GTE75","FEMALE","PRT","1988","2.89"
"HFAMDB_425","GTE75","ALL","PRT","1989","1.12"
"HFAMDB_425","GTE75","MALE","PRT","1985","8.31"
"HFAMDB_425","GTE75","MALE","PRT","1999","0.74"
"HFAMDB_425","GTE75","MALE","PRT","1986","5.12"
"HFAMDB_425","GTE75","FEMALE","PRT","2002","2.01"
"HFAMDB_425","GTE75","ALL","PRT","1992","0.98"
"HFAMDB_425","GTE75","ALL","PRT","2001","1.37"
"HFAMDB_425","GTE75","ALL","PRT","1995","0.86"
"HFAMDB_425","GTE75","ALL","PRT","2003","3.63"
"HFAMDB_425","GTE75","ALL","PRT","1990","0.61"
"HFAMDB_425","GTE75","ALL","PRT","1991","1.68"
"HFAMDB_425","GTE75","MALE","PRT","1994","1.08"
"HFAMDB_425","GTE75","MALE","PRT","2002","2.52"
"HFAMDB_425","GTE75","MALE","PRT","2007","5.15"
"HFAMDB_425","GTE75","FEMALE","PRT","2001","1.33"
"HFAMDB_425","GTE75","ALL","PRT","1998","1.23"
"HFAMDB_425","GTE75","ALL","PRT","2007","5.23"
"HFAMDB_425","GTE75","MALE","PRT","2008","4.85"
"HFAMDB_425","GTE75","FEMALE","PRT","2012","9.57"
"HFAMDB_425","GTE75","MALE","PRT","1993","0.83"
"HFAMDB_425","GTE75","MALE","PRT","2000","0.89"
"HFAMDB_425","GTE75","MALE","PRT","2009","6.32"
"HFAMDB_425","GTE75","MALE","PRT","1996","1.98"
"HFAMDB_425","GTE75","MALE","PRT","2001","1.34"
"HFAMDB_425","GTE75","FEMALE","PRT","1997","0.28"
"HFAMDB_425","GTE75","FEMALE","PRT","1991","1.98"
"HFAMDB_425","GTE75","FEMALE","PRT","1996","1.21"
"HFAMDB_425","GTE75","FEMALE","PRT","1999","0.77"
"HFAMDB_425","GTE75","ALL","PRT","2012","8.28"
"HFAMDB_425","GTE75","FEMALE","PRT","1989","0.91"
"HFAMDB_425","GTE75","ALL","PRT","2011","7.93"
"HFAMDB_425","GTE75","ALL","PRT","2002","2.18"
"HFAMDB_425","GTE75","ALL","PRT","1993","0.96"
"HFAMDB_425","GTE75","ALL","PRT","1987","1.76"
"HFAMDB_425","GTE75","ALL","PRT","2009","7.59"
"HFAMDB_425","GTE75","MALE","PRT","2011","5.69"
"HFAMDB_425","GTE75","MALE","PRT","2012","5.95"
"HFAMDB_425","GTE75","MALE","PRT","1989","1.37"
"HFAMDB_425","GTE75","FEMALE","PRT","2009","8.13"
"HFAMDB_425","GTE75","FEMALE","PRT","2003","3.4"
"HFAMDB_425","GTE75","MALE","PRT","1991","0.9"
"HFAMDB_425","GTE75","MALE","PRT","1992","1.26"
"HFAMDB_425","GTE75","MALE","PRT","1990","1.84"
"HFAMDB_425","GTE75","ALL","PRT","1985","5.93"
"HFAMDB_425","GTE75","FEMALE","PRT","1986","4.51"
"HFAMDB_425","GTE75","MALE","PRT","1998","0.73"
"HFAMDB_425","GTE75","FEMALE","PRT","2011","9.17"
"HFAMDB_425","GTE75","ALL","PRT","1994","0.78"
"HFAMDB_425","GTE75","FEMALE","PRT","1993","0.93"
"HFAMDB_425","GTE75","ALL","PRT","2000","0.69"
"HFAMDB_425","GTE75","FEMALE","PRT","2007","5.2"
"HFAMDB_425","GTE75","FEMALE","PRT","1998","1.41"
"HFAMDB_425","GTE75","ALL","PRT","1999","0.81"
"HFAMDB_425","GTE75","ALL","PRT","2008","5.59"
"HFAMDB_425","GTE75","MALE","PRT","1987","1.76"
"HFAMDB_425","GTE75","MALE","PRT","2003","4.23"
"HFAMDB_425","GTE75","ALL","PRT","1996","1.58"
"HFAMDB_425","GTE75","ALL","PRT","1986","5"
"HFAMDB_425","GTE75","FEMALE","PRT","1987","1.89"
"HFAMDB_425","GTE75","FEMALE","PRT","1994","0.62"
"HFAMDB_425","GTE75","ALL","PRT","1997","0.17"
"HFAMDB_425","GTE75","MALE","PRT","1988","4.66"
"HFAMDB_425","GTE75","FEMALE","PRT","1995","1.27"
"HFAMDB_425","GTE75","MALE","ROU","2011","0.94"
"HFAMDB_425","GTE75","ALL","ROU","2011","1.22"
"HFAMDB_425","GTE75","FEMALE","ROU","2011","1.36"
"HFAMDB_425","GTE75","FEMALE","ESP","2012","16.56"
"HFAMDB_425","GTE75","ALL","ESP","2012","15.72"
"HFAMDB_425","GTE75","MALE","ESP","2012","14.09"
"HFAMDB_425","GTE75","MALE","SWE","2011","35.24"
"HFAMDB_425","GTE75","FEMALE","SWE","2011","34.16"
"HFAMDB_425","GTE75","ALL","SWE","2012","29.1"
"HFAMDB_425","GTE75","ALL","SWE","2011","34.82"
"HFAMDB_425","GTE75","FEMALE","SWE","2012","29.6"
"HFAMDB_425","GTE75","MALE","SWE","2012","27.88"
"HFAMDB_425","GTE75","ALL","TUR","2010","1.71"
"HFAMDB_425","GTE75","MALE","TUR","2009","2.1"
"HFAMDB_425","GTE75","MALE","TUR","2011","4.81"
"HFAMDB_425","GTE75","ALL","TUR","2009","2.29"
"HFAMDB_425","GTE75","MALE","TUR","2012","6.51"
"HFAMDB_425","GTE75","FEMALE","TUR","2010","1.76"
"HFAMDB_425","GTE75","MALE","TUR","2010","1.73"
"HFAMDB_425","GTE75","FEMALE","TUR","2009","2.34"
"HFAMDB_425","GTE75","FEMALE","TUR","2011","6.28"
"HFAMDB_425","GTE75","ALL","TUR","2011","5.79"
"HFAMDB_425","GTE75","ALL","TUR","2012","5.48"
"HFAMDB_425","GTE75","FEMALE","TUR","2012","5.1"
"HFAMDB_425","GTE75","ALL","AUT","2013","9.57"
"HFAMDB_425","GTE75","MALE","AUT","2013","9.93"
"HFAMDB_425","GTE75","FEMALE","AUT","2013","8.85"
"HFAMDB_425","GTE75","FEMALE","BEL","2002","15.68"
"HFAMDB_425","GTE75","ALL","BEL","2012","18.56"
"HFAMDB_425","GTE75","MALE","BEL","2002","17.08"
"HFAMDB_425","GTE75","ALL","BEL","2002","15.99"
"HFAMDB_425","GTE75","ALL","BEL","2001","10.46"
"HFAMDB_425","GTE75","FEMALE","BEL","2001","10.8"
"HFAMDB_425","GTE75","FEMALE","BEL","2012","18.73"
"HFAMDB_425","GTE75","MALE","BEL","2001","9.52"
"HFAMDB_425","GTE75","MALE","BEL","2012","17.51"
"HFAMDB_425","GTE75","MALE","FIN","2013","8.54"
"HFAMDB_425","GTE75","FEMALE","KGZ","2013","1.49"
"HFAMDB_425","GTE75","ALL","KGZ","2013","2.11"
"HFAMDB_425","GTE75","MALE","KGZ","2013","3.43"
"HFAMDB_425","GTE75","FEMALE","HRV","2013","2.92"
"HFAMDB_425","GTE75","MALE","HRV","2013","6.75"
"HFAMDB_425","GTE75","ALL","HRV","2013","4.17"
"HFAMDB_425","GTE75","ALL","CZE","2013","26.99"
"HFAMDB_425","GTE75","MALE","CZE","2013","25.67"
"HFAMDB_425","GTE75","FEMALE","CZE","2013","27.61"
"HFAMDB_425","GTE75","FEMALE","DEU","2013","58.57"
"HFAMDB_425","GTE75","ALL","DEU","2013","59.47"
"HFAMDB_425","GTE75","MALE","DEU","2013","60.83"
"HFAMDB_425","GTE75","ALL","HUN","2013","40.61"
"HFAMDB_425","GTE75","MALE","HUN","2013","39.44"
"HFAMDB_425","GTE75","FEMALE","HUN","2013","41.08"
"HFAMDB_425","GTE75","ALL","MDA","2013","0"
"HFAMDB_425","GTE75","FEMALE","MDA","2013","0"
"HFAMDB_425","GTE75","MALE","MDA","2013","0"
"HFAMDB_425","GTE75","FEMALE","TUR","2013","12.77"
"HFAMDB_425","GTE75","ALL","TUR","2013","12.73"
"HFAMDB_425","GTE75","MALE","TUR","2013","12.49"
"HFAMDB_425","GTE75","FEMALE","ALB","1989","0"
"HFAMDB_425","GTE75","FEMALE","ALB","1995","0"
"HFAMDB_425","GTE75","FEMALE","ALB","1996","0"
