"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_304","60_74","FEMALE","KGZ","2013","86.78"
"HFAMDB_304","60_74","ALL","KGZ","2013","149.73"
"HFAMDB_304","60_74","MALE","KGZ","2013","236.6"
"HFAMDB_304","60_74","FEMALE","AUT","2012","47.8"
"HFAMDB_304","60_74","ALL","AUT","2012","70.51"
"HFAMDB_304","60_74","MALE","AUT","2012","96.4"
"HFAMDB_304","60_74","ALL","BEL","2000","161.72"
"HFAMDB_304","60_74","MALE","BEL","2000","253.35"
"HFAMDB_304","60_74","FEMALE","BEL","2011","76.77"
"HFAMDB_304","60_74","FEMALE","BEL","2000","85.79"
"HFAMDB_304","60_74","ALL","BEL","2011","118.49"
"HFAMDB_304","60_74","MALE","BEL","2011","165.07"
"HFAMDB_304","60_74","ALL","BIH","2011","66.3"
"HFAMDB_304","60_74","MALE","BIH","2011","93.84"
"HFAMDB_304","60_74","FEMALE","BIH","2011","43.34"
"HFAMDB_304","60_74","FEMALE","BLR","2011","20.34"
"HFAMDB_304","60_74","MALE","BLR","2011","187.52"
"HFAMDB_304","60_74","ALL","BLR","2011","84.2"
"HFAMDB_304","60_74","MALE","CYP","2011","63.46"
"HFAMDB_304","60_74","ALL","CYP","2011","43.16"
"HFAMDB_304","60_74","MALE","CYP","2012","88.13"
"HFAMDB_304","60_74","ALL","CYP","2012","64.02"
"HFAMDB_304","60_74","FEMALE","CYP","2011","24.26"
"HFAMDB_304","60_74","FEMALE","CYP","2012","41.91"
"HFAMDB_304","60_74","FEMALE","DNK","2012","124.84"
"HFAMDB_304","60_74","ALL","DNK","2012","130.28"
"HFAMDB_304","60_74","MALE","DNK","2012","136.15"
"HFAMDB_304","60_74","MALE","FIN","2012","86.25"
"HFAMDB_304","60_74","ALL","FIN","2012","57.85"
"HFAMDB_304","60_74","FEMALE","FIN","2012","32.61"
"HFAMDB_304","60_74","MALE","FRA","2011","76.81"
"HFAMDB_304","60_74","FEMALE","FRA","2011","26.97"
"HFAMDB_304","60_74","ALL","FRA","2011","50.31"
"HFAMDB_304","60_74","ALL","GEO","2011","58.51"
"HFAMDB_304","60_74","MALE","GEO","2011","91.84"
"HFAMDB_304","60_74","FEMALE","GEO","2011","34.88"
"HFAMDB_304","60_74","ALL","GEO","2012","51.56"
"HFAMDB_304","60_74","FEMALE","GEO","2012","27.75"
"HFAMDB_304","60_74","MALE","GEO","2012","84.91"
"HFAMDB_304","60_74","MALE","GRC","2012","108.16"
"HFAMDB_304","60_74","FEMALE","GRC","2012","54.01"
"HFAMDB_304","60_74","ALL","GRC","2012","79.34"
"HFAMDB_304","60_74","FEMALE","ISR","2012","43.12"
"HFAMDB_304","60_74","MALE","ISR","2012","90.82"
"HFAMDB_304","60_74","ALL","ISR","2012","65.16"
"HFAMDB_304","60_74","MALE","ITA","2011","67.73"
"HFAMDB_304","60_74","MALE","KAZ","2012","600.89"
"HFAMDB_304","60_74","ALL","KAZ","2012","359.8"
"HFAMDB_304","60_74","FEMALE","KAZ","2012","205.56"
"HFAMDB_304","60_74","ALL","KGZ","2012","167.93"
"HFAMDB_304","60_74","MALE","KGZ","2012","285.56"
"HFAMDB_304","60_74","FEMALE","KGZ","2012","82.28"
"HFAMDB_304","60_74","FEMALE","KGZ","2011","99.57"
"HFAMDB_304","60_74","MALE","KGZ","2011","322"
"HFAMDB_304","60_74","ALL","KGZ","2011","193.84"
"HFAMDB_304","60_74","FEMALE","LTU","2012","28.35"
"HFAMDB_304","60_74","FEMALE","LTU","2010","27.5"
"HFAMDB_304","60_74","FEMALE","LTU","2002","43.12"
"HFAMDB_304","60_74","FEMALE","LTU","2006","36.55"
"HFAMDB_304","60_74","ALL","LTU","2010","76.37"
"HFAMDB_304","60_74","ALL","LTU","2005","114.75"
"HFAMDB_304","60_74","ALL","LTU","2008","107.39"
"HFAMDB_304","60_74","ALL","LTU","2002","108.23"
"HFAMDB_304","60_74","ALL","LTU","2007","130.46"
"HFAMDB_304","60_74","FEMALE","LTU","2001","35.88"
"HFAMDB_304","60_74","FEMALE","LTU","2003","35.34"
"HFAMDB_304","60_74","ALL","LTU","2009","101.34"
"HFAMDB_304","60_74","MALE","LTU","2011","181.72"
"HFAMDB_304","60_74","MALE","LTU","2003","226.33"
"HFAMDB_304","60_74","MALE","LTU","2006","241.2"
"HFAMDB_304","60_74","MALE","LTU","2004","239.01"
"HFAMDB_304","60_74","ALL","LTU","2011","82.35"
"HFAMDB_304","60_74","MALE","LTU","2012","159.94"
"HFAMDB_304","60_74","FEMALE","LTU","2011","18.76"
"HFAMDB_304","60_74","FEMALE","LTU","2004","33.62"
"HFAMDB_304","60_74","ALL","LTU","2006","117.34"
"HFAMDB_304","60_74","ALL","LTU","2001","101.14"
"HFAMDB_304","60_74","ALL","LTU","2003","110.28"
"HFAMDB_304","60_74","MALE","LTU","2005","234.89"
"HFAMDB_304","60_74","ALL","LTU","2004","114.35"
"HFAMDB_304","60_74","MALE","LTU","2008","213.26"
"HFAMDB_304","60_74","MALE","LTU","2002","209.32"
"HFAMDB_304","60_74","MALE","LTU","2009","200.02"
"HFAMDB_304","60_74","FEMALE","LTU","2009","37.93"
"HFAMDB_304","60_74","FEMALE","LTU","2007","38.78"
"HFAMDB_304","60_74","ALL","LTU","2012","80.05"
"HFAMDB_304","60_74","MALE","LTU","2010","152.87"
