"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_320","0","MALE","BEL","2000","5.16"
"HFAMDB_320","0","ALL","BEL","2000","14.06"
"HFAMDB_320","0","FEMALE","BEL","2000","23.35"
"HFAMDB_320","0","MALE","CYP","1999","0"
"HFAMDB_320","0","ALL","CYP","1999","0"
"HFAMDB_320","0","FEMALE","CYP","1999","0"
"HFAMDB_320","0","ALL","CYP","2012","0"
"HFAMDB_320","0","FEMALE","CYP","2012","0"
"HFAMDB_320","0","MALE","CYP","2012","0"
"HFAMDB_320","0","FEMALE","KGZ","2012","0"
"HFAMDB_320","0","ALL","KGZ","2012","0"
"HFAMDB_320","0","MALE","KGZ","2012","0"
"HFAMDB_320","0","FEMALE","LVA","2006","18.47"
"HFAMDB_320","0","FEMALE","LVA","2001","10.29"
"HFAMDB_320","0","ALL","LVA","2000","15.26"
"HFAMDB_320","0","ALL","LVA","2008","8.41"
"HFAMDB_320","0","FEMALE","LVA","2007","8.84"
"HFAMDB_320","0","ALL","LVA","2001","20.2"
"HFAMDB_320","0","FEMALE","LVA","2000","10.42"
"HFAMDB_320","0","MALE","LVA","2006","26.72"
"HFAMDB_320","0","FEMALE","LVA","2003","10.08"
"HFAMDB_320","0","FEMALE","LVA","2005","9.8"
"HFAMDB_320","0","ALL","LVA","2005","9.54"
"HFAMDB_320","0","FEMALE","LVA","2002","10.34"
"HFAMDB_320","0","ALL","LVA","2003","9.79"
"HFAMDB_320","0","MALE","LVA","2001","29.75"
"HFAMDB_320","0","MALE","LVA","2005","9.3"
"HFAMDB_320","0","ALL","LVA","2002","5.07"
"HFAMDB_320","0","ALL","LVA","2006","22.67"
"HFAMDB_320","0","MALE","LVA","2007","8.53"
"HFAMDB_320","0","MALE","LVA","2003","9.52"
"HFAMDB_320","0","FEMALE","LVA","2008","17.15"
"HFAMDB_320","0","ALL","LVA","2007","8.68"
"HFAMDB_320","0","MALE","LVA","2000","19.87"
"HFAMDB_320","0","MALE","MNE","2003","0"
"HFAMDB_320","0","ALL","MNE","2001","12.29"
"HFAMDB_320","0","FEMALE","MNE","2001","0"
"HFAMDB_320","0","ALL","MNE","2003","0"
"HFAMDB_320","0","MALE","MNE","2001","23.51"
"HFAMDB_320","0","FEMALE","MNE","2002","0"
"HFAMDB_320","0","FEMALE","MNE","2003","0"
"HFAMDB_320","0","MALE","MNE","2004","0"
"HFAMDB_320","0","FEMALE","MNE","2004","0"
"HFAMDB_320","0","ALL","MNE","2002","0"
"HFAMDB_320","0","ALL","MNE","2004","0"
"HFAMDB_320","0","MALE","MNE","2002","0"
"HFAMDB_320","0","MALE","ESP","2012","7.14"
"HFAMDB_320","0","FEMALE","BEL","2002","7.29"
"HFAMDB_320","0","FEMALE","BEL","2001","5.38"
"HFAMDB_320","0","MALE","BEL","2002","15.67"
"HFAMDB_320","0","ALL","BEL","2002","11.58"
"HFAMDB_320","0","ALL","BEL","2001","7.02"
"HFAMDB_320","0","MALE","BEL","2001","8.59"
"HFAMDB_320","0","MALE","ARM","1981","0"
"HFAMDB_320","0","MALE","ARM","1985","0"
"HFAMDB_320","0","MALE","ARM","1986","0"
"HFAMDB_320","0","MALE","ARM","1987","0"
"HFAMDB_320","0","MALE","ARM","1989","0"
"HFAMDB_320","0","MALE","ARM","1990","0"
"HFAMDB_320","0","MALE","ARM","1991","0"
"HFAMDB_320","0","MALE","ARM","1993","0"
"HFAMDB_320","0","MALE","ARM","1994","0"
"HFAMDB_320","0","MALE","ARM","1995","0"
"HFAMDB_320","0","MALE","ARM","1996","0"
"HFAMDB_320","0","MALE","ARM","1997","0"
"HFAMDB_320","0","MALE","ARM","1998","0"
"HFAMDB_320","0","MALE","ARM","1999","0"
"HFAMDB_320","0","MALE","ARM","2001","0"
"HFAMDB_320","0","MALE","ARM","2002","0"
"HFAMDB_320","0","MALE","ARM","2003","0"
"HFAMDB_320","0","MALE","ARM","2006","0"
"HFAMDB_320","0","MALE","ARM","2008","0"
"HFAMDB_320","0","MALE","ARM","2009","0"
"HFAMDB_320","0","ALL","ARM","1981","0"
"HFAMDB_320","0","ALL","ARM","1985","0"
"HFAMDB_320","0","ALL","ARM","1986","0"
"HFAMDB_320","0","ALL","ARM","1987","0"
"HFAMDB_320","0","ALL","ARM","1989","0"
"HFAMDB_320","0","ALL","ARM","1990","0"
"HFAMDB_320","0","ALL","ARM","1991","0"
"HFAMDB_320","0","ALL","ARM","1993","0"
