"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_670","0_14","MALE","BEL","2002","2.77"
"HFAMDB_670","0_14","FEMALE","BEL","2012","0.67"
"HFAMDB_670","0_14","FEMALE","AUT","2012","0.62"
"HFAMDB_670","0_14","MALE","AUT","2012","0.99"
"HFAMDB_670","0_14","ALL","AUT","2012","0.81"
"HFAMDB_670","0_14","ALL","BEL","2011","1.69"
"HFAMDB_670","0_14","MALE","BEL","2011","1.55"
"HFAMDB_670","0_14","FEMALE","BEL","2000","3.16"
"HFAMDB_670","0_14","MALE","BEL","2000","3.11"
"HFAMDB_670","0_14","FEMALE","BEL","2011","1.85"
"HFAMDB_670","0_14","ALL","BEL","2000","3.13"
"HFAMDB_670","0_14","MALE","CYP","2012","0"
"HFAMDB_670","0_14","ALL","CYP","2011","0.72"
"HFAMDB_670","0_14","FEMALE","CYP","2012","0"
"HFAMDB_670","0_14","ALL","CYP","2012","0"
"HFAMDB_670","0_14","MALE","CYP","2011","1.39"
"HFAMDB_670","0_14","FEMALE","DNK","2012","0.69"
"HFAMDB_670","0_14","ALL","DNK","2012","0.91"
"HFAMDB_670","0_14","MALE","DNK","2012","1.12"
"HFAMDB_670","0_14","FEMALE","FIN","2012","1.36"
"HFAMDB_670","0_14","ALL","FIN","2012","1.01"
"HFAMDB_670","0_14","MALE","FIN","2012","0.68"
"HFAMDB_670","0_14","ALL","FRA","2011","1.05"
"HFAMDB_670","0_14","MALE","FRA","2011","1.19"
"HFAMDB_670","0_14","FEMALE","FRA","2011","0.89"
"HFAMDB_670","0_14","FEMALE","GEO","2012","0"
"HFAMDB_670","0_14","FEMALE","GEO","2011","0.56"
"HFAMDB_670","0_14","ALL","GEO","2012","0"
"HFAMDB_670","0_14","ALL","GEO","2011","0.27"
"HFAMDB_670","0_14","MALE","GEO","2011","0"
"HFAMDB_670","0_14","MALE","GEO","2012","0"
"HFAMDB_670","0_14","MALE","GRC","2012","1.3"
"HFAMDB_670","0_14","ALL","GRC","2012","1.28"
"HFAMDB_670","0_14","FEMALE","GRC","2012","1.27"
"HFAMDB_670","0_14","MALE","ISR","2012","2.27"
"HFAMDB_670","0_14","FEMALE","ISR","2012","1.29"
"HFAMDB_670","0_14","ALL","ISR","2012","1.79"
"HFAMDB_670","0_14","ALL","ITA","2011","0.88"
"HFAMDB_670","0_14","FEMALE","ITA","2011","0.67"
"HFAMDB_670","0_14","MALE","ITA","2011","1.09"
"HFAMDB_670","0_14","FEMALE","KGZ","2012","2.55"
"HFAMDB_670","0_14","FEMALE","KGZ","2011","3.51"
"HFAMDB_670","0_14","ALL","KGZ","2012","3.36"
"HFAMDB_670","0_14","ALL","KGZ","2011","4.33"
"HFAMDB_670","0_14","MALE","KGZ","2011","5.12"
"HFAMDB_670","0_14","MALE","KGZ","2012","4.13"
"HFAMDB_670","0_14","FEMALE","LTU","2005","3.88"
"HFAMDB_670","0_14","ALL","LTU","2011","3.02"
"HFAMDB_670","0_14","ALL","LTU","2009","2.63"
"HFAMDB_670","0_14","ALL","LTU","2012","2.38"
"HFAMDB_670","0_14","MALE","LTU","2005","8.89"
"HFAMDB_670","0_14","MALE","LTU","2009","3.3"
"HFAMDB_670","0_14","MALE","LTU","2003","6.51"
"HFAMDB_670","0_14","MALE","LTU","2001","7.4"
"HFAMDB_670","0_14","MALE","LTU","2002","5.44"
"HFAMDB_670","0_14","FEMALE","LTU","2010","0.94"
"HFAMDB_670","0_14","FEMALE","LTU","2002","2.54"
"HFAMDB_670","0_14","FEMALE","LTU","2003","2.34"
"HFAMDB_670","0_14","FEMALE","LTU","2007","5.46"
"HFAMDB_670","0_14","ALL","LTU","2008","3.96"
"HFAMDB_670","0_14","ALL","LTU","2005","6.45"
"HFAMDB_670","0_14","ALL","LTU","2003","4.48"
"HFAMDB_670","0_14","ALL","LTU","2001","5.75"
"HFAMDB_670","0_14","MALE","LTU","2004","4.81"
"HFAMDB_670","0_14","FEMALE","LTU","2011","1.96"
"HFAMDB_670","0_14","MALE","LTU","2011","4.02"
"HFAMDB_670","0_14","MALE","LTU","2008","4.15"
"HFAMDB_670","0_14","MALE","LTU","2012","1.99"
"HFAMDB_670","0_14","ALL","LTU","2006","6.47"
"HFAMDB_670","0_14","ALL","LTU","2007","6.2"
"HFAMDB_670","0_14","FEMALE","LTU","2004","1.01"
"HFAMDB_670","0_14","FEMALE","LTU","2001","4.01"
"HFAMDB_670","0_14","FEMALE","LTU","2008","3.77"
"HFAMDB_670","0_14","ALL","LTU","2010","1.67"
"HFAMDB_670","0_14","ALL","LTU","2002","4.03"
"HFAMDB_670","0_14","ALL","LTU","2004","2.96"
"HFAMDB_670","0_14","MALE","LTU","2006","6.91"
"HFAMDB_670","0_14","FEMALE","LTU","2009","1.91"
"HFAMDB_670","0_14","FEMALE","LTU","2006","5.99"
"HFAMDB_670","0_14","MALE","LTU","2010","2.35"
"HFAMDB_670","0_14","MALE","LTU","2007","6.91"
"HFAMDB_670","0_14","FEMALE","LTU","2012","2.78"
"HFAMDB_670","0_14","ALL","LUX","2012","0"
"HFAMDB_670","0_14","FEMALE","LUX","2012","0"
"HFAMDB_670","0_14","MALE","LUX","2012","0"
"HFAMDB_670","0_14","FEMALE","LVA","2010","2.82"
"HFAMDB_670","0_14","FEMALE","LVA","2002","7.64"
"HFAMDB_670","0_14","FEMALE","LVA","2009","2.06"
"HFAMDB_670","0_14","MALE","LVA","2009","3.22"
"HFAMDB_670","0_14","MALE","LVA","2010","2.62"
"HFAMDB_670","0_14","MALE","LVA","2008","5.72"
"HFAMDB_670","0_14","FEMALE","LVA","2000","2.23"
"HFAMDB_670","0_14","ALL","LVA","2002","6.95"
"HFAMDB_670","0_14","MALE","LVA","2000","6.61"
"HFAMDB_670","0_14","ALL","LVA","2003","4.36"
"HFAMDB_670","0_14","MALE","LVA","2003","4.14"
"HFAMDB_670","0_14","MALE","LVA","2005","4.96"
"HFAMDB_670","0_14","FEMALE","LVA","2008","2.04"
"HFAMDB_670","0_14","ALL","LVA","2007","3.46"
