"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_116","0_64","ALL","CZE","","","","","","","","","","","","","","","","","","","1.53","1.52","1.59","1.52","1.47","1.61","1.83","1.82","0.78","0.71","0.42","0.67","0.64","0.48","0.68","0.67","0.66","0.74","0.68","0.67","0.57","0.32","0.29","0.35","0.31","0.41","0.49","0.48","0.49","0.44","0.53"
"HFAMDB_116","0_64","ALL","DNK","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36","0.29","0.36","0.39","0.21","0.36","0.33","0.6","0.55","0.39","0.48","0.51","0.48","0.48","0.55","0.34","0.34","0.43","0.37","0.54","0.45","0.34",""
"HFAMDB_116","0_64","ALL","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76","0.71","0.39","1.78","1.44","1.33","1.01","2.31","2.48","1.45","2.03","2.18","1.32","1.15","1.71","1.49","1.07","1.51","0.7","1.54","1.15","1.76",""
"HFAMDB_116","0_64","ALL","FIN","","","","","","","","","","","","","","","","","","","","2.52","2.19","2.27","1.7","2.39","2.32","2.68","2.66","2.53","0.94","1.11","1.17","0.84","0.65","0.99","1.12","1.09","1","1.14","1.16","1.39","1.25","1.23","1.37","1.23","1.48","1.46","1.45","",""
"HFAMDB_116","0_64","ALL","FRA","","","","","","","","","","","","1.39","1.45","1.43","1.57","1.56","1.54","1.53","1.63","1.57","1.62","1.73","1.56","1.63","1.51","1.5","1.6","1.57","1.52","0.19","0.14","0.19","0.56","0.59","0.52","0.51","0.48","0.46","0.5","0.45","0.45","0.42","0.41","0.38","0.43","0.4","0.38","",""
"HFAMDB_116","0_64","ALL","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.09","0.02","0","","","0.1","0.09","0","0.02","","0.05","0.03","0.13","0.2","0.2","0.29","0.31",""
"HFAMDB_116","0_64","ALL","DEU","","","","","","","","","","","","","","","","","","","","","","","1.54","1.48","1.45","1.46","1.41","1.5","1.41","1.25","0.28","0.29","0.33","0.28","0.3","0.28","0.3","0.3","0.34","0.31","0.3","0.28","0.33","0.32","0.32","0.33","0.32","0.32",""
"HFAMDB_116","0_64","ALL","GRC","","","","","","","","","","","","0.67","0.95","0.67","1.03","0.76","0.94","1.07","0.8","1.17","0.74","0.66","0.28","0.48","0.46","0.59","0.84","1.3","1.21","1.06","0.05","0.05","0.2","0.03","0.09","0.15","0.11","0.15","0.12","0.14","0.14","0.1","0.08","0.11","0.14","","0.34","0.6",""
"HFAMDB_116","0_64","ALL","HUN","","","","","","","","","","","","1.19","1.13","1.21","1.11","1.48","1.5","1.32","1.74","1.77","1.34","1.69","1.83","1.74","1.76","1.72","1.76","1.84","0.86","0.9","1.1","1.18","1.35","1.08","1.21","1.13","1.09","1.29","1.26","1.76","1.32","1.46","1.24","1.05","0.84","0.79","0.9","0.8","0.83"
"HFAMDB_116","0_64","ALL","ISL","","","","","","","","","","","","","","1.04","0.74","0.67","3.37","0.72","1.22","2.06","0.96","1.69","0","2.42","2.91","2.12","1.75","0.93","0","1","0.53","0","1","0","0","0.53","0","0.46","0.86","1.61","0.74","1.47","0.72","0.72","1.37","0.7","1.71","0.32","0"
"HFAMDB_116","0_64","ALL","IRL","","","","","","","","","","","","1.67","1.8","1.67","1.5","1.44","1.44","2.66","1.86","2.11","1.82","1.62","1.54","1.38","1.73","2.18","1.91","1.75","1.8","2","2.3","1.7","1.94","2.01","1.81","2.26","1.74","1.4","1.64","0.38","0.52","0.41","0.58667775","0.88","0.6","0.75","","",""
"HFAMDB_116","0_64","ALL","ISR","","","","","","","","","","","","1.69","0.95","0.88","1.19","1.19","1.26","1.12","1.31","1.51","1.52","1.59","1.19","1.13","1.22","1.26","1.37","1.7","0.08","0.1","0.38","0.27","0.32","0.19","0.25","0.15","0.24","0.23","0.28","0.23","0.2","0.25","0.27","0.15","0.31","0.3","0.3","0.2",""
"HFAMDB_116","0_64","ALL","ITA","","","","","","","","","","","","1.01","1.28","1.03","1.24","1.22","1.06","1.41","1.4","1.41","1.54","1.44","1.46","1.5","1.6","1.56","1.5","1.57","0.12","0.09","0.1","0.13","0.1","0.1","0.07","0.45","0.39","0.41","0.35","0.34","0.36","0.34","0.33","0.31","0.33","0.3","0.34","0.36",""
"HFAMDB_116","0_64","ALL","KAZ","","","","","","","","","","","","","","","","","","","","","","","","0.79","","","","","","","","","","","","","0.06","0.03","0.02","0.02","0.05","0.04","0.01","0.07","0.04","1.75","2.74","1.4",""
"HFAMDB_116","0_64","ALL","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.21","0.31","0.09","0.19","0.15","0.2","0.42","0.2","0.05","0.24","0.15","0.13","0.11","0.05","0.1",""
"HFAMDB_116","0_64","ALL","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","0.38","0.35","0.58","0.22","0.58","1.53","1.92","1.79","2.4","2.58","2.05","1.71","1.16","1.34","0.9","1.25","1.32","0.77","1.31",""
"HFAMDB_116","0_64","ALL","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","0.96","1.11","0.73","1.05","0.86","0.54","0.53","0.68","0.56","0.51","0.68","0.8","0.63","1.07","1.3","1.24","0.81","0.91","0.65","0.65","0.85","0.56","0.5","1.02"
"HFAMDB_116","0_64","ALL","LUX","","","","","","","","","","","","1.14","0.42","1.02","2.37","0.34","1.95","2.85","1.32","1.26","0.64","1.25","0.57","1.3","0.94","1.03","0.98","1.48","2.06","0","0.54","0","0.56","0","0","0","0.8","0.22","0.25","0","0.44","0.23","0.44","0","0.21","0.41","0.2","0.37",""
"HFAMDB_116","0_64","ALL","MLT","","","","","","","","","","","","0.5","0.96","0.8","1.35","1.18","3.47","1.5","1.36","1.06","4.12","1.48","2.33","2.14","5.7","2.77","2.41","0","0.33","0.33","0","0.27","0.31","0.68","0.66","0.89","0","0.22","0.22","0.27","0.57","0","0","0.37","0","0.45","0.19","0.67",""
"HFAMDB_116","0_64","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.18","0","0.19","0","0","0","0","0","0","","","","","","",""
"HFAMDB_116","0_64","ALL","NLD","","","","","","","","","","","","1.5","1.43","1.56","1.83","1.37","1.7","1.52","1.69","1.67","1.92","1.69","1.68","1.65","2.01","1.62","1.68","1.65","0.14","0.09","0.1","0.12","0.22","0.19","0.25","0.29","0.25","0.25","0.24","0.31","0.27","0.24","0.21","0.31","0.38","0.45","0.37","0.47","0.55"
"HFAMDB_116","0_64","ALL","NOR","","","","","","","","","","","","","","","","","","","1.65","1.99","1.8","1.99","1.77","1.97","2.22","2.17","1.6","1.41","0.57","0.6","0.49","0.44","0.42","0.86","0.4","0.79","0.63","0.51","0.58","0.69","0.72","0.5","0.61","0.61","0.71","0.34","0.68","0.45",""
"HFAMDB_116","0_64","ALL","POL","","","","","","","","","","","","","0.81","0.71","0.64","0.78","0.86","0.93","0.87","0.88","0.92","0.97","0.88","0.94","1","1.05","1.12","1.18","1.09","","","0.67","0.55","0.59","0.55","0.53","0.52","0.54","0.49","0.45","0.45","0.41","0.34","0.36","0.3","0.31","0.27","0.24",""
"HFAMDB_116","0_64","ALL","PRT","","","","","","","","","","","","","0.63","0.72","0.9","0.91","0.85","1","0.83","1.16","1.03","1.13","0.93","1.08","1.12","1.37","1.27","1.38","1.65","1.32","0.34","0.26","0.4","0.26","0.63","0.65","","","","0.38","0.6","0.43","0.35","0.27","0.39","0.43","0.42","",""
"HFAMDB_116","0_64","ALL","MDA","","","","","","","","","","","","","","","","","","","","","","","","1.18","1.43","1.42","1.75","2.33","1.66","1.68","1.85","1.61","2.33","1.72","2.05","2.22","4.11","4","3.53","5.1","4.77","5.4","5.94","3.43","3.7","3.77","3.91","4.37","3.7"
"HFAMDB_116","0_64","ALL","ROU","","","","","","","","","","","","","0.38","0.48","0.36","0.42","0.46","0.55","0.79","0.79","0.89","0.92","0.79","0.75","0.63","0.82","0.59","0.58","0.73","0.69","0.76","0.22","0.27","0.28","0.28","0.3","0.32","0.32","0.26","0.22","0.25","0.32","0.31","0.32","0.42","0.38","0.43","0.36","0.35"
"HFAMDB_116","0_64","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.05","0.07","","",""
"HFAMDB_116","0_64","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_116","0_64","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37","0.31","0.28","0.2","0.27","0.39","0.4","0.4","0.39","0.33","0.44","0.42","0.57","0.35","0.32","0.3","0.42","0.36",""
"HFAMDB_116","0_64","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.27","0.16","0.24","0.31","0.22","0.23","0.47","0.45","0.72","0.51","0.74","0.7","0.47","0.67","0.73","0.48","0.67","0.29","","1.33","0.79","1.02","",""
"HFAMDB_116","0_64","ALL","SVN","","","","","","","","","","","","","","","","","","0.36","0.31","0.31","0.44","0.48","0.34","0.23","0.34","0.43","0.63","0.27","0.58","0.27","0.45","0.16","0.23","0.55","0.31","0.11","0.28","0.11","0.1","0.35","0.38","0.3","0.18","0.31","0.13","0.46","0.37","0.54",""
"HFAMDB_116","0_64","ALL","ESP","","","","","","","","","","","","","0.97","1.1","0.97","1.18","1.09","1.1","1.24","1.31","1.5","1.39","1.32","1.5","1.42","1.49","1.55","1.53","1.52","0.15","0.15","0.47","0.42","0.37","0.42","0.47","0.43","0.36","0.43","0.41","0.38","0.33","0.31","0.32","0.36","0.37","0.37","0.44",""
"HFAMDB_116","0_64","ALL","SWE","","","","","","","","","","","","","","","","","","","","1.45","1.73","1.53","1.56","1.77","1.39","1.68","1.62","1.78","0.18","0.29","0.32","0.42","0.36","0.51","0.44","0.33","0.53","0.36","0.39","0.45","0.37","0.41","0.54","0.54","0.62","0.59","0.43","0.69",""
"HFAMDB_116","0_64","ALL","CHE","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48","0.44","0.26","0.5","0.43","0.49","0.47","0.56","0.37","0.3","0.44","0.49","0.66","0.5","0.43","0.68","0.38","0.28","0.43","","",""
"HFAMDB_116","0_64","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","0.57","0.7","0.63","0.34","0.61","0.23","0.13","0.73","0.35","0.39","0.05","0.08","0.06","0.43","0.14","0.12","0.22","0.47","0.46","0.54","0.42","0.25","0.29","","",""
"HFAMDB_116","0_64","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29","0.36","0.32","0.41","0.4","0.4","0.44",""
"HFAMDB_116","0_64","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.05","0.06","0.06","0","0.03","0","0","0","0","0","0","0","0","0","","",""
"HFAMDB_116","0_64","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","0.09","0.07","0.07","0.06","0.08","0.05","0.07","","0.06","0.06",""
"HFAMDB_116","0_64","ALL","GBR","","","","","","","","","","","","1.72","1.51","1.62","1.74","1.7","1.85","1.95","1.9","1.91","1.95","1.99","1.89","1.89","1.83","1.69","1.77","1.84","1.75","1.71","0.19","0.18","","0.43","0.41","0.41","0.43","0.35","0.44","0.42","0.4","0.39","0.38","0.51","0.54","0.54","0.42","0.46",""
"HFAMDB_116","0_64","ALL","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.06","","","","0.01","0.01","0.01","0.03","0.02","0.03","",""
"HFAMDB_116","0_64","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","0.38","0.05","0.25","","","0.4","0.5","0.45","0.33","0.35","0.33","0.17","0.1","0.51","0.82","0.47","0.41","0.73","0","0.28","0.19","0.08","0","","","","","","",""
"HFAMDB_116","0_64","FEMALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.12","0.58","","","0.38","0.61","0.67","0.37","0.24"
"HFAMDB_116","0_64","FEMALE","AUT","","","","","","","","","","","","","1.33","1.04","1.49","1.68","1.25","1.42","1.07","1.29","1.33","1.12","1.29","0.82","1.28","1.99","0.92","0.98","1.1","0.87","0.93","0.15","0.03","0.1","0.14","0.32","0.26","0.18","0.18","0.21","0.2","0.1","0.12","0.21","0.16","0.14","0.43","0.2","0.29"
"HFAMDB_116","0_64","FEMALE","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","0","","","","","","","","",""
"HFAMDB_116","0_64","FEMALE","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.07","","","","0.21","0.22","0.13","0.12","0.13","","0.18","0.2","",""
"HFAMDB_116","0_64","FEMALE","BEL","","","","","","","","","","","","1.32","1.13","1.62","1.41","1.27","1.25","1.38","1.5","1.25","2.01","1.79","1.66","2.12","1.87","0.06","0.04","0.1","0.08","0.18","0.48","0.5","0.57","0.44","0.53","0.67","0.47","0.51","0.64","0.53","0.62","0.53","0.28","0.35","0.59","0.55","0.38","0.38",""
"HFAMDB_116","0_64","FEMALE","BIH","","","","","","","","","","","","","","","","","","0.62","0.97","0.79","0.39","0.52","0.34","1.06","","","","","","","","","","","","","","","","","","","","0.17","","","0.16","",""
"HFAMDB_116","0_64","FEMALE","BGR","","","","","","","","","","","","","0.21","0.29","0.13","0.24","0.12","0.23","0.15","0.37","0.14","0.29","0.42","0.15","0.25","0.45","0.33","0.29","0.31","0.47","0.25","0.25","0.26","0.31","0.13","0.14","0.16","0.24","0.09","0.05","0.21","0.25","0.36","0.08","0.19","0.18","0.27","",""
"HFAMDB_116","0_64","FEMALE","HRV","","","","","","","","","","","","","","","","","","0.75","0.99","0.84","1.27","0.58","0.85","0.76","0.98","0.64","1.2","0.11","0.2","0.13","0.21","0.29","0.21","0.32","0.38","0.47","0.14","0.19","0.23","0.28","0.54","0.55","0.45","0.27","0.25","0.15","0.19","0.41","0.31"
"HFAMDB_116","0_64","FEMALE","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39","0.38","","","","0","0.32","0.94","0.29","0.87","0.26","0.49","0.78","0.23","0","0.24","0.24","0.54"
"HFAMDB_116","0_64","FEMALE","CZE","","","","","","","","","","","","","","","","","","","1.37","1.2","1.69","1.13","1.29","1.56","1.83","1.64","0.6","0.8","0.54","0.67","0.58","0.46","0.62","0.65","0.56","0.54","0.69","0.64","0.49","0.31","0.36","0.35","0.39","0.24","0.47","0.48","0.37","0.47","0.31"
"HFAMDB_116","0_64","FEMALE","DNK","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","0.18","0.4","0.46","0.24","0.42","0.36","0.54","0.46","0.4","0.34","0.57","0.28","0.46","0.64","0.27","0.34","0.42","0.41","0.58","0.46","0.36",""
"HFAMDB_116","0_64","FEMALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61","0.79","0.28","1.7","1.22","0.43","1.55","0.79","1.2","0.65","1.53","0.7","0.91","0.46","0.59","1.53","1.14","1.25","0.57","1.6","0.88","0.79",""
"HFAMDB_116","0_64","FEMALE","FIN","","","","","","","","","","","","","","","","","","","","1.74","1.89","1.74","1.56","2.62","2.65","2.83","2.53","2.45","1.17","0.96","0.82","0.96","0.55","0.86","0.96","1.16","0.87","0.75","1.13","1.26","1.26","0.89","1.1","1.26","1.12","1.37","1.39","",""
"HFAMDB_116","0_64","FEMALE","FRA","","","","","","","","","","","","1.14","1.21","1.19","1.37","1.36","1.36","1.24","1.38","1.45","1.38","1.47","1.37","1.36","1.31","1.34","1.43","1.24","1.15","0.13","0.12","0.13","0.55","0.51","0.43","0.42","0.38","0.39","0.52","0.42","0.41","0.34","0.39","0.37","0.38","0.37","0.34","",""
"HFAMDB_116","0_64","FEMALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","0.12","0","0","","","0.21","0","0","0","","0.05","0.05","0.09","0.09","0.17","0.16","0.31",""
"HFAMDB_116","0_64","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","1.35","1.26","1.26","1.22","1.25","1.25","1.26","1.02","0.23","0.23","0.24","0.22","0.25","0.23","0.25","0.23","0.25","0.27","0.26","0.28","0.3","0.27","0.28","0.29","0.32","0.31",""
"HFAMDB_116","0_64","FEMALE","GRC","","","","","","","","","","","","0.62","1.02","0.48","0.75","0.79","0.81","1.05","0.77","1.1","0.57","0.54","0.18","0.47","0.28","0.43","0.72","0.97","0.97","0.75","0.04","0.02","0.18","0.04","0.06","0.13","0.02","0.16","0.06","0.15","0.07","0.04","0.05","0.13","0.18","","0.2","0.46",""
"HFAMDB_116","0_64","FEMALE","HUN","","","","","","","","","","","","0.97","0.86","0.8","0.84","1.55","1.28","1.19","1.28","1.8","1.34","1.58","1.2","1.46","1.61","1.47","1.54","1.47","0.81","0.82","0.9","0.93","0.89","0.65","0.91","0.69","0.6","0.76","0.62","1.08","0.84","0.94","1","0.85","0.56","0.59","0.45","0.59","0.53"
"HFAMDB_116","0_64","FEMALE","ISL","","","","","","","","","","","","","","0","0","1.35","1.2","0","0","2.94","0","1.15","0","0","3.97","2.4","0.82","1.08","0","0","1.09","0","1.15","0","0","0","0","0.92","0.86","2.5","0","3.01","0.71","0","2.76","1.4","1.38","0","0"
"HFAMDB_116","0_64","FEMALE","IRL","","","","","","","","","","","","1.59","2.01","1.58","1.61","0.8","1.1","2.09","1.79","1.48","1.32","1.55","1.25","0.99","1.94","1.77","1.9","0.96","1.6","2.03","2.24","1.24","1.96","1.71","1.43","1.81","1.73","1.13","1.6","0.3","0.69","0.49","0.62486657","0.81","0.73","1.05","","",""
"HFAMDB_116","0_64","FEMALE","ISR","","","","","","","","","","","","1.8","0.95","1.11","1.3","1.4","1.04","1.12","1.2","1.26","1.06","1.06","0.97","1.3","1.02","0.94","0.98","1.56","0.12","0.09","0.3","0.4","0.31","0.23","0.21","0.15","0.19","0.31","0.2","0.21","0.14","0.23","0.17","0.13","0.26","0.28","0.25","0.14",""
"HFAMDB_116","0_64","FEMALE","ITA","","","","","","","","","","","","0.79","1.13","0.83","1.03","0.99","0.9","1.28","1.27","1.23","1.44","1.26","1.21","1.24","1.39","1.37","1.26","1.34","0.1","0.06","0.1","0.1","0.1","0.08","0.07","0.45","0.36","0.36","0.32","0.32","0.36","0.33","0.3","0.3","0.33","0.34","0.34","0.31",""
"HFAMDB_116","0_64","FEMALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","0.63","","","","","","","","","","","","","0.05","0.03","0.04","0.02","0.04","0.02","0.02","0.05","0.05","1.18","1.82","0.87",""
"HFAMDB_116","0_64","FEMALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.19","0.06","0.18","0.25","0.12","0.05","0.33","0","0","0.05","0.03","0.14","0.1","0","0.13",""
"HFAMDB_116","0_64","FEMALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17","0.18","0.37","0.33","0.15","0.29","1.25","0.95","1.18","1.25","1.26","1.14","0.93","0.81","0.92","0.33","0.65","0.72","0.3","0.68",""
"HFAMDB_116","0_64","FEMALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","0.9","0.67","0.83","0.87","0.46","0.31","0.34","0.48","0.2","0.34","0.74","0.41","0.5","0.57","0.53","0.47","0.37","0.31","0.56","0.55","0.29","0.2","0.57"
"HFAMDB_116","0_64","FEMALE","LUX","","","","","","","","","","","","1.58","0","0","2.53","0.59","1.83","2.85","0.53","1.04","0","0.51","0","2.63","1.87","1.4","0","1.2","1.71","0","0","0","1.11","0","0","0","0.55","0","0","0","0.4","0.47","0.45","0","0","0.41","0.4","0",""
"HFAMDB_116","0_64","FEMALE","MLT","","","","","","","","","","","","0.92","0.89","0.85","1.31","1.49","4.87","2.8","1.19","1.41","5.03","1.57","3.02","1.93","6.85","1.33","0.62","0","0.61","0","0","0","0.59","0","1.25","0","0","0.43","0.44","0.54","0.77","0","0","0.36","0","0.92","0.39","0",""
"HFAMDB_116","0_64","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.34","0","0","0","0","0","0","0","0","","","","","","",""
"HFAMDB_116","0_64","FEMALE","NLD","","","","","","","","","","","","1.51","1.1","1.24","1.48","1.24","1.21","1.1","1.55","1.24","1.58","1.5","1.49","1.41","1.62","1.5","1.41","1.28","0.23","0.13","0.14","0.08","0.17","0.25","0.33","0.23","0.23","0.24","0.31","0.23","0.3","0.26","0.21","0.34","0.44","0.51","0.37","0.42","0.57"
"HFAMDB_116","0_64","FEMALE","NOR","","","","","","","","","","","","","","","","","","","1.67","2.38","2.04","1.85","1.46","2.09","2.19","2.38","1.57","0.94","0.7","0.52","0.42","0.39","0.51","0.95","0.27","0.92","0.8","0.54","0.55","0.51","0.75","0.62","0.6","0.77","0.82","0.28","0.93","0.68",""
"HFAMDB_116","0_64","FEMALE","POL","","","","","","","","","","","","","0.69","0.56","0.59","0.66","0.77","0.74","0.72","0.72","0.81","0.88","0.8","0.76","0.85","0.83","1.08","0.91","1","","","0.53","0.48","0.5","0.42","0.39","0.45","0.49","0.4","0.43","0.41","0.35","0.34","0.34","0.27","0.32","0.25","0.26",""
"HFAMDB_116","0_64","FEMALE","PRT","","","","","","","","","","","","","0.59","0.55","0.68","0.75","0.63","0.61","0.53","1.05","0.99","0.93","0.83","0.8","0.9","1","0.96","1.05","1.3","1.01","0.19","0.25","0.26","0.16","0.65","0.66","","","","0.32","0.51","0.47","0.3","0.25","0.38","0.41","0.34","",""
"HFAMDB_116","0_64","FEMALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","0.79","1.14","1.22","1.29","1.55","0.88","0.85","0.7","1.18","1.33","0.6","1.27","0.9","1.6","1.7","1.52","1.79","2.59","2.17","2.66","1.17","1.38","0.91","1.5","1.68","1.44"
"HFAMDB_116","0_64","FEMALE","ROU","","","","","","","","","","","","","0.28","0.36","0.25","0.34","0.4","0.42","0.59","0.55","0.77","0.71","0.74","0.73","0.59","0.58","0.39","0.35","0.56","0.53","0.5","0.17","0.21","0.25","0.24","0.18","0.23","0.28","0.18","0.17","0.23","0.23","0.25","0.3","0.42","0.41","0.32","0.29","0.32"
"HFAMDB_116","0_64","FEMALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0.06","0.07","","",""
"HFAMDB_116","0_64","FEMALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_116","0_64","FEMALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","0.32","0.22","0.08","0.13","0.37","0.3","0.3","0.1","0.18","0.5","0.42","0.49","0.25","0.19","0.27","0.47","0.23",""
"HFAMDB_116","0_64","FEMALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","0.31","0.36","0.04","0.25","0.31","0.32","0.36","0.36","0.39","0.5","0.45","0.6","0.49","0.51","0.88","0.55","0.61","0.83","0.36","","0.98","0.44","0.5","",""
"HFAMDB_116","0_64","FEMALE","SVN","","","","","","","","","","","","","","","","","","0.13","0.11","0.13","0.64","0.22","0.31","0","0","0.2","0.5","0.14","0.58","0.12","0.56","0.32","0.32","0.64","0.2","0.22","0.22","0.1","0","0.49","0.29","0.1","0.1","0","0.17","0.85","0.5","0.24",""
"HFAMDB_116","0_64","FEMALE","ESP","","","","","","","","","","","","","0.74","0.87","0.82","0.96","0.85","0.96","0.93","1.09","1.32","1.15","1.18","1.37","1.27","1.31","1.21","1.33","1.32","0.13","0.11","0.43","0.42","0.32","0.39","0.46","0.44","0.38","0.47","0.4","0.36","0.37","0.28","0.3","0.38","0.34","0.24","0.39",""
"HFAMDB_116","0_64","FEMALE","SWE","","","","","","","","","","","","","","","","","","","","1.37","1.64","1.42","1.43","1.51","1.22","1.55","1.54","1.32","0.11","0.36","0.4","0.37","0.47","0.64","0.42","0.46","0.58","0.38","0.33","0.5","0.27","0.42","0.6","0.58","0.75","0.64","0.5","0.73",""
"HFAMDB_116","0_64","FEMALE","CHE","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38","0.4","0.17","0.38","0.41","0.59","0.55","0.47","0.32","0.35","0.51","0.57","0.49","0.69","0.39","0.67","0.27","0.15","0.5","","",""
