"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_798","TOTAL","FEMALE","AUT","2012","2.64"
"HFAMDB_798","TOTAL","MALE","AUT","2012","9.19"
"HFAMDB_798","TOTAL","ALL","AUT","2012","5.82"
"HFAMDB_798","TOTAL","MALE","BEL","2011","12.13"
"HFAMDB_798","TOTAL","FEMALE","BEL","2011","3.35"
"HFAMDB_798","TOTAL","ALL","BEL","2011","7.7"
"HFAMDB_798","TOTAL","ALL","BEL","2000","16.09"
"HFAMDB_798","TOTAL","MALE","BEL","2000","24.09"
"HFAMDB_798","TOTAL","FEMALE","BEL","2000","8.38"
"HFAMDB_798","TOTAL","MALE","BIH","2011","0.15"
"HFAMDB_798","TOTAL","ALL","BIH","2011","0.1"
"HFAMDB_798","TOTAL","FEMALE","BIH","2011","0.04"
"HFAMDB_798","TOTAL","ALL","BLR","2011","14.83"
"HFAMDB_798","TOTAL","MALE","BLR","2011","24.12"
"HFAMDB_798","TOTAL","FEMALE","BLR","2011","6.57"
"HFAMDB_798","TOTAL","ALL","CYP","2011","8.32"
"HFAMDB_798","TOTAL","MALE","CYP","2012","11.38"
"HFAMDB_798","TOTAL","ALL","CYP","2012","6.95"
"HFAMDB_798","TOTAL","MALE","CYP","2011","14.81"
"HFAMDB_798","TOTAL","FEMALE","CYP","2012","2.77"
"HFAMDB_798","TOTAL","FEMALE","CYP","2011","2.36"
"HFAMDB_798","TOTAL","FEMALE","DNK","2012","1.5"
"HFAMDB_798","TOTAL","MALE","DNK","2012","4.76"
"HFAMDB_798","TOTAL","ALL","DNK","2012","3.1"
"HFAMDB_798","TOTAL","FEMALE","FIN","2012","2.17"
"HFAMDB_798","TOTAL","ALL","FIN","2012","4.47"
"HFAMDB_798","TOTAL","MALE","FIN","2012","6.89"
"HFAMDB_798","TOTAL","MALE","FRA","2011","9.49"
"HFAMDB_798","TOTAL","FEMALE","FRA","2011","2.46"
"HFAMDB_798","TOTAL","ALL","FRA","2011","5.9"
"HFAMDB_798","TOTAL","MALE","GEO","2012","1.89"
"HFAMDB_798","TOTAL","MALE","GEO","2011","1.37"
"HFAMDB_798","TOTAL","ALL","GEO","2012","1.12"
"HFAMDB_798","TOTAL","FEMALE","GEO","2011","0.52"
"HFAMDB_798","TOTAL","FEMALE","GEO","2012","0.43"
"HFAMDB_798","TOTAL","ALL","GEO","2011","0.92"
"HFAMDB_798","TOTAL","FEMALE","GRC","2012","3.19"
"HFAMDB_798","TOTAL","ALL","GRC","2012","9.82"
"HFAMDB_798","TOTAL","MALE","GRC","2012","16.55"
"HFAMDB_798","TOTAL","FEMALE","ISR","2012","2.41"
"HFAMDB_798","TOTAL","ALL","ISR","2012","4.16"
"HFAMDB_798","TOTAL","MALE","ISR","2012","6.02"
"HFAMDB_798","TOTAL","MALE","ITA","2011","11.17"
"HFAMDB_798","TOTAL","FEMALE","ITA","2011","2.79"
"HFAMDB_798","TOTAL","ALL","ITA","2011","6.87"
"HFAMDB_798","TOTAL","FEMALE","KAZ","2012","9.8"
"HFAMDB_798","TOTAL","MALE","KAZ","2012","29.83"
"HFAMDB_798","TOTAL","ALL","KAZ","2012","19.23"
"HFAMDB_798","TOTAL","MALE","KGZ","2012","30.73"
"HFAMDB_798","TOTAL","MALE","KGZ","2011","30.8"
"HFAMDB_798","TOTAL","ALL","KGZ","2011","19.84"
"HFAMDB_798","TOTAL","ALL","KGZ","2012","19.57"
"HFAMDB_798","TOTAL","FEMALE","KGZ","2011","9.85"
"HFAMDB_798","TOTAL","FEMALE","KGZ","2012","9.42"
"HFAMDB_798","TOTAL","MALE","LTU","2011","18.05"
"HFAMDB_798","TOTAL","MALE","LTU","2012","19.79"
"HFAMDB_798","TOTAL","MALE","LTU","2002","38.11"
"HFAMDB_798","TOTAL","ALL","LTU","2004","24.45"
"HFAMDB_798","TOTAL","ALL","LTU","2006","26.48"
"HFAMDB_798","TOTAL","MALE","LTU","2008","28.08"
"HFAMDB_798","TOTAL","FEMALE","LTU","2004","9.12"
"HFAMDB_798","TOTAL","MALE","LTU","2005","41.18"
"HFAMDB_798","TOTAL","FEMALE","LTU","2002","10.1"
"HFAMDB_798","TOTAL","FEMALE","LTU","2001","9.93"
"HFAMDB_798","TOTAL","ALL","LTU","2003","24.05"
"HFAMDB_798","TOTAL","ALL","LTU","2005","25.61"
"HFAMDB_798","TOTAL","ALL","LTU","2011","11"
"HFAMDB_798","TOTAL","FEMALE","LTU","2009","5.22"
"HFAMDB_798","TOTAL","ALL","LTU","2002","23.29"
"HFAMDB_798","TOTAL","MALE","LTU","2003","40.29"
"HFAMDB_798","TOTAL","MALE","LTU","2007","42.43"
"HFAMDB_798","TOTAL","FEMALE","LTU","2007","10.98"
"HFAMDB_798","TOTAL","FEMALE","LTU","2012","5.36"
"HFAMDB_798","TOTAL","FEMALE","LTU","2005","11.46"
"HFAMDB_798","TOTAL","FEMALE","LTU","2006","13.07"
"HFAMDB_798","TOTAL","MALE","LTU","2001","40.27"
"HFAMDB_798","TOTAL","MALE","LTU","2006","41.9"
"HFAMDB_798","TOTAL","MALE","LTU","2010","18.64"
"HFAMDB_798","TOTAL","ALL","LTU","2007","25.82"
"HFAMDB_798","TOTAL","FEMALE","LTU","2008","8.45"
"HFAMDB_798","TOTAL","FEMALE","LTU","2011","4.69"
"HFAMDB_798","TOTAL","MALE","LTU","2004","41.77"
"HFAMDB_798","TOTAL","FEMALE","LTU","2003","9.68"
"HFAMDB_798","TOTAL","ALL","LTU","2012","12.2"
"HFAMDB_798","TOTAL","ALL","LTU","2010","11.06"
"HFAMDB_798","TOTAL","ALL","LTU","2001","24.1"
"HFAMDB_798","TOTAL","ALL","LTU","2008","17.76"
"HFAMDB_798","TOTAL","MALE","LTU","2009","22.97"
"HFAMDB_798","TOTAL","FEMALE","LTU","2010","4.35"
"HFAMDB_798","TOTAL","ALL","LTU","2009","13.54"
