"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_541","01_19","ALL","BEL","2012","0.85"
"HFAMDB_541","01_19","ALL","BEL","2011","0.66"
"HFAMDB_541","01_19","FEMALE","BEL","2000","0.53"
"HFAMDB_541","01_19","ALL","BEL","2000","0.89"
"HFAMDB_541","01_19","MALE","BEL","2011","0.66"
"HFAMDB_541","01_19","MALE","BEL","2000","1.24"
"HFAMDB_541","01_19","FEMALE","BEL","2011","0.66"
"HFAMDB_541","01_19","MALE","BIH","2011","0.91"
"HFAMDB_541","01_19","FEMALE","BIH","2011","0.55"
"HFAMDB_541","01_19","ALL","BIH","2011","0.74"
"HFAMDB_541","01_19","MALE","BLR","2011","1.11"
"HFAMDB_541","01_19","ALL","BLR","2011","1.15"
"HFAMDB_541","01_19","FEMALE","BLR","2011","1.2"
"HFAMDB_541","01_19","MALE","FIN","2012","0.68"
"HFAMDB_541","01_19","ALL","FIN","2012","0.61"
"HFAMDB_541","01_19","FEMALE","FIN","2012","0.54"
"HFAMDB_541","01_19","ALL","FRA","2011","0.76"
"HFAMDB_541","01_19","MALE","FRA","2011","0.82"
"HFAMDB_541","01_19","FEMALE","FRA","2011","0.7"
"HFAMDB_541","01_19","FEMALE","GEO","2012","1.71"
"HFAMDB_541","01_19","ALL","GEO","2011","0.67"
"HFAMDB_541","01_19","ALL","GEO","2012","1.64"
"HFAMDB_541","01_19","MALE","GEO","2011","0.67"
"HFAMDB_541","01_19","MALE","GEO","2012","1.57"
"HFAMDB_541","01_19","FEMALE","GEO","2011","0.68"
"HFAMDB_541","01_19","FEMALE","ISR","2012","0.94"
"HFAMDB_541","01_19","MALE","ISR","2012","0.77"
"HFAMDB_541","01_19","ALL","ISR","2012","0.85"
"HFAMDB_541","01_19","MALE","LTU","2007","0.66"
"HFAMDB_541","01_19","MALE","LTU","2010","3"
"HFAMDB_541","01_19","MALE","LTU","2012","1.37"
"HFAMDB_541","01_19","FEMALE","LTU","2012","1.16"
"HFAMDB_541","01_19","FEMALE","LTU","2006","0.42"
"HFAMDB_541","01_19","FEMALE","LTU","2005","2.32"
"HFAMDB_541","01_19","FEMALE","LTU","2008","2.5"
"HFAMDB_541","01_19","ALL","LTU","2006","1.62"
"HFAMDB_541","01_19","ALL","LTU","2011","0.86"
"HFAMDB_541","01_19","FEMALE","LTU","2004","1.66"
"HFAMDB_541","01_19","MALE","LTU","2003","2.05"
"HFAMDB_541","01_19","MALE","LTU","2006","2.76"
"HFAMDB_541","01_19","ALL","LTU","2004","1.83"
"HFAMDB_541","01_19","ALL","LTU","2002","2.7"
"HFAMDB_541","01_19","ALL","LTU","2008","2.71"
"HFAMDB_541","01_19","ALL","LTU","2010","2.12"
"HFAMDB_541","01_19","MALE","LTU","2004","1.98"
"HFAMDB_541","01_19","MALE","LTU","2011","1.29"
"HFAMDB_541","01_19","MALE","LTU","2009","1.04"
"HFAMDB_541","01_19","FEMALE","LTU","2010","1.19"
"HFAMDB_541","01_19","ALL","LTU","2009","0.85"
"HFAMDB_541","01_19","ALL","LTU","2007","0.93"
"HFAMDB_541","01_19","MALE","LTU","2001","1.6"
"HFAMDB_541","01_19","FEMALE","LTU","2003","2.61"
"HFAMDB_541","01_19","ALL","LTU","2003","2.32"
"HFAMDB_541","01_19","FEMALE","LTU","2011","0.41"
"HFAMDB_541","01_19","MALE","LTU","2002","2.45"
"HFAMDB_541","01_19","ALL","LTU","2001","1.67"
"HFAMDB_541","01_19","ALL","LTU","2012","1.27"
"HFAMDB_541","01_19","MALE","LTU","2008","2.91"
