"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_774","0_64","ALL","BEL","2002","5.5"
"HFAMDB_774","0_64","ALL","KGZ","2013","13.15"
"HFAMDB_774","0_64","FEMALE","KGZ","2013","5.68"
"HFAMDB_774","0_64","MALE","KGZ","2013","21.31"
"HFAMDB_774","0_64","FEMALE","AUT","2012","2.95"
"HFAMDB_774","0_64","ALL","AUT","2012","5.94"
"HFAMDB_774","0_64","MALE","AUT","2012","9.04"
"HFAMDB_774","0_64","FEMALE","BEL","2000","4"
"HFAMDB_774","0_64","MALE","BEL","2000","7.81"
"HFAMDB_774","0_64","ALL","BEL","2011","10.89"
"HFAMDB_774","0_64","FEMALE","BEL","2011","6.56"
"HFAMDB_774","0_64","MALE","BEL","2011","15.23"
"HFAMDB_774","0_64","ALL","BEL","2000","5.9"
"HFAMDB_774","0_64","MALE","BIH","2011","27.99"
"HFAMDB_774","0_64","FEMALE","BIH","2011","11.28"
"HFAMDB_774","0_64","ALL","BIH","2011","19.25"
"HFAMDB_774","0_64","MALE","BLR","2011","15.82"
"HFAMDB_774","0_64","ALL","BLR","2011","9.36"
"HFAMDB_774","0_64","FEMALE","BLR","2011","3.82"
"HFAMDB_774","0_64","FEMALE","CYP","2012","0.23"
"HFAMDB_774","0_64","FEMALE","CYP","1999","62.52"
"HFAMDB_774","0_64","FEMALE","CYP","2011","1.55"
"HFAMDB_774","0_64","ALL","CYP","2011","1.95"
"HFAMDB_774","0_64","ALL","CYP","1999","87.73"
"HFAMDB_774","0_64","MALE","CYP","2011","2.32"
"HFAMDB_774","0_64","MALE","CYP","2012","3.57"
"HFAMDB_774","0_64","ALL","CYP","2012","1.91"
"HFAMDB_774","0_64","MALE","CYP","1999","113.64"
"HFAMDB_774","0_64","ALL","DNK","2012","10.12"
"HFAMDB_774","0_64","FEMALE","DNK","2012","7.08"
"HFAMDB_774","0_64","MALE","DNK","2012","13.16"
"HFAMDB_774","0_64","MALE","FIN","2012","5.37"
"HFAMDB_774","0_64","FEMALE","FIN","2012","2.91"
"HFAMDB_774","0_64","ALL","FIN","2012","4.14"
"HFAMDB_774","0_64","ALL","FRA","2011","17.32"
"HFAMDB_774","0_64","MALE","FRA","2011","25.33"
"HFAMDB_774","0_64","FEMALE","FRA","2011","9.6"
"HFAMDB_774","0_64","MALE","GEO","2012","155.73"
"HFAMDB_774","0_64","ALL","GEO","2012","101.62"
"HFAMDB_774","0_64","FEMALE","GEO","2012","55.7"
"HFAMDB_774","0_64","FEMALE","GEO","2011","69.96"
"HFAMDB_774","0_64","MALE","GEO","2011","194.94"
"HFAMDB_774","0_64","ALL","GEO","2011","127.96"
"HFAMDB_774","0_64","ALL","GRC","2012","5.84"
"HFAMDB_774","0_64","FEMALE","GRC","2012","4.37"
"HFAMDB_774","0_64","MALE","GRC","2012","7.4"
"HFAMDB_774","0_64","FEMALE","ISR","2012","6.31"
"HFAMDB_774","0_64","ALL","ISR","2012","12.42"
"HFAMDB_774","0_64","MALE","ISR","2012","18.87"
