"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFA_1","","ALL","ALB","1970","2138000"
"HFA_1","","ALL","ALB","1971","2195600"
"HFA_1","","ALL","ALB","1972","2253200"
"HFA_1","","ALL","ALB","1973","2310800"
"HFA_1","","ALL","ALB","1974","2368400"
"HFA_1","","ALL","ALB","1975","2426000"
"HFA_1","","ALL","ALB","1976","2487000"
"HFA_1","","ALL","ALB","1977","2548000"
"HFA_1","","ALL","ALB","1978","2609000"
"HFA_1","","ALL","ALB","1979","2670000"
"HFA_1","","ALL","ALB","1980","2671300"
"HFA_1","","ALL","ALB","1981","2725300"
"HFA_1","","ALL","ALB","1982","2782700"
"HFA_1","","ALL","ALB","1983","2841300"
"HFA_1","","ALL","ALB","1984","2900700"
"HFA_1","","ALL","ALB","1985","2957400"
"HFA_1","","ALL","ALB","1986","3015200"
"HFA_1","","ALL","ALB","1987","3076100"
"HFA_1","","ALL","ALB","1988","3138100"
"HFA_1","","ALL","ALB","1989","3182417"
"HFA_1","","ALL","ALB","1990","3286542"
"HFA_1","","ALL","ALB","1991","3259814"
"HFA_1","","ALL","ALB","1992","3190103"
"HFA_1","","ALL","ALB","1993","3167478"
"HFA_1","","ALL","ALB","1994","3202031"
"HFA_1","","ALL","ALB","1995","3248836"
"HFA_1","","ALL","ALB","1996","3283000"
"HFA_1","","ALL","ALB","1997","3324317"
"HFA_1","","ALL","ALB","1998","3354341"
"HFA_1","","ALL","ALB","1999","3373445"
"HFA_1","","ALL","ALB","2000","3114000"
"HFA_1","","ALL","ALB","2001","3069275"
"HFA_1","","ALL","ALB","2002","3084150"
"HFA_1","","ALL","ISL","1986","243209"
"HFA_1","","ALL","ISL","1987","245962"
"HFA_1","","ALL","ISL","1988","249885"
"HFA_1","","ALL","ISL","1989","252746"
"HFA_1","","ALL","BGR","2012","7305888"
"HFA_1","","ALL","ISL","1991","257965"
"HFA_1","","ALL","ISL","1992","261100"
"HFA_1","","ALL","ISL","1993","263800"
"HFA_1","","ALL","ISL","1994","266000"
"HFA_1","","ALL","ISL","1995","267300"
"HFA_1","","ALL","ISL","1996","268900"
"HFA_1","","ALL","ISL","1997","270915"
"HFA_1","","ALL","ISL","1998","273794"
"HFA_1","","ALL","GEO","2013","4487200"
"HFA_1","","ALL","ISL","2000","281154"
"HFA_1","","ALL","ISL","2001","285054"
"HFA_1","","ALL","ISL","2002","287559"
"HFA_1","","ALL","ISL","2003","289272"
"HFA_1","","ALL","ISL","2004","292587"
"HFA_1","","ALL","ISL","2005","295864"
"HFA_1","","ALL","ISL","2006","304334"
"HFA_1","","ALL","ISL","2007","311396"
"HFA_1","","ALL","ISL","2008","319355"
"HFA_1","","ALL","ISL","2009","319246"
"HFA_1","","ALL","IRL","2011","4574888"
"HFA_1","","ALL","IRL","2012","4585407"
"HFA_1","","ALL","IRL","1970","2944400"
"HFA_1","","ALL","IRL","1971","2978300"
"HFA_1","","ALL","IRL","1972","3013600"
"HFA_1","","ALL","IRL","1973","3051000"
"HFA_1","","ALL","ARM","1993","3463698"
"HFA_1","","ALL","ARM","1994","3356703"
"HFA_1","","ALL","ARM","1995","3260301"
"HFA_1","","ALL","ARM","1996","3248791"
"HFA_1","","ALL","ARM","1997","3245998"
