"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_268","25_64","ALL","ALB","","","","","","","","","","","","","","","","","","","","141.54","135.23","133.05","","","133.26","116.71","97.8","109.6","114.16","103.54","109.34","105.04","115.85","112.24","107.79","112.96","112.58","104.46","98.84","81.59","96.58","89.63","","","","","","",""
"HFAMDB_268","25_64","ALL","ARM","","","","","","","","","","","","","","161.06","178.38","","","184.98","188.12","185.12","192.2","203.97","216.51","220.26","229.27","241.81","214.66","232.84","221.67","199.48","184.96","184.84","172.78","169.31","190.76","189.18","","","187.24","","175.67","186.45","","","160.53","153.69","151.46","144.46","154.78"
"HFAMDB_268","25_64","ALL","AUT","","188.65","183.64","176.14","170.67","168.84","168.06","166.72","167.25","167.05","167.67","160.27","163.48","158.48","157.41","159.86","151.23","144.48","137.01","134.32","128.76","121.94","120.41","119.49","119","116.27","110.94","112.11","113.2","107.48","101.49","99.16","89.22","85.15","70.83","61.79","54.71","56.94","54.18","54.52","50.62","52.09","52.15","49.51","46.47","45.79","42.76","43.35","41.2"
"HFAMDB_268","25_64","ALL","AZE","","","","","","","","","","","","","","275.28","274.65","","","278.93","279.97","293.8","307.07","283.09","303.65","319.18","322.19","347.2","350.79","340.95","333.1","312.21","298.4","293.98","298.59","272.64","264.86","277.09","273.01","","","222.77","","","","","","","","",""
"HFAMDB_268","25_64","ALL","BLR","","","","","","","","","","","","","","246.42","248.45","","","266.6","238.7","246.13","241.98","252.35","268.73","284.68","293.46","344.26","341.94","363.76","347.11886957","357.55","362.07","371.19","348.06","378.12","394.33","385.19","367.21967118","372.00343107","","313.95","320.07","319.66","322.96","330.49","","265.96","257.52","",""
"HFAMDB_268","25_64","ALL","BEL","203.72","198.17","193.27","193.58","189.03","181.54","175.01","170.96","172.05","162.78","157.41","153.61","150.83","148.11","145.18","143.46","135.6","129.69","120.96","112.73","102.64","96.67","92.8","87.55","87","85.07","81.55","81.32","79.25","78.52","73.63","75.74","76.08","68.55","70.56","69.19","63.53","62.08","59.97","58.92","57.96","55.21","50.96","47.71","44.69","43.82","40.34","40.25",""
"HFAMDB_268","25_64","ALL","BIH","","","","","","","","","","","","","","","","","","190.94","202.25","208.18","213.95","213.08","197.03","215.25","","","","","","","","","","","","","","","","","","","","139.73","","","114.5","",""
"HFAMDB_268","25_64","ALL","BGR","170.65","181.01","182.16","188.89","192.99","190.54","199.59","196.91","202.63","218.33","224.87","223.81","210.8","222.76","235.46","235.92","245.61","242.74","239.62","246.7","255.78","252.53","260.76","263.81","273.76","286.95","282.12","293.94","290.07","309.45","300.85","274.76","289.72","288.24","281.63","279.41","279.47","267.31","269.04","252.25","235.7","246.8","245.98","241.06","221.85","215.74","230.63","",""
"HFAMDB_268","25_64","ALL","HRV","","","","","","","","","","","","","","","","","","199.7","196.46","199.77","192.41","189.76","184.62","182.43","172.45","171.68","163.77","162.23","170.5","165.22","164.53","167.39","158.07","153.07","146.68","146.64","127.54","130.9","124.2","120.9","120.97","111.28","105.32","99.88","101.24","93.06","92.37","97.93","88.82"
"HFAMDB_268","25_64","ALL","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.83","88.49","","","","80.03","68.6","67.84","66.54","67.74","58.01","59.88","50.06","51.16","48.04","52.7","61.32","53.06"
"HFAMDB_268","25_64","ALL","CZE","","","","","","","","","","","","","","","","","","","247.46","242.05","234.04","230.49","243.53","224.08","216.53","201.5","191.26","190.71","183.01","176.22","159.06","153.83","142.88","135.91","134.5","130.3","125.01","118.22","115.12","110.66","106.96","102.67","100.82","99.45","95.15","90.34","83.41","83.11","78.36"
"HFAMDB_268","25_64","ALL","DNK","","155.03","161.1","159.4","160.99","160.2","165.25","160.54","171.11","156.97","157.44","157.64","155.52","155.55","148.77","146.38","142.05","140.11","135.09","136.95","127.99","125.18","123.7","114.78","110.78","106.72","100.2","97.12","88.97","81.48","79.69","83.67","71.97","72.18","69","69.52","64.55","56.27","58.92","51.92","49.05","48.54","44.06","42.37","39.62","38.74","38.02","38.95",""
"HFAMDB_268","25_64","ALL","EST","","","","","","","","","","","","","","267.41","250.52","","","282.8","268.97","253.04","256.93","262.46","282.93","281.31","300.22","326.22","359.63","339.24","285.66","270.85","282.49","267.27","253.36","248.11","244.94","229.94","219.12","204.53","208.26","195.43","185.72","164.98","151.47","132.61","133.75","133.03","127.86","111.66",""
