"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_150","0_14","ALL","AUT","2013","0"
"HFAMDB_150","0_14","FEMALE","KGZ","2013","0.24"
"HFAMDB_150","0_14","MALE","KGZ","2013","0.35"
"HFAMDB_150","0_14","ALL","KGZ","2013","0.29"
"HFAMDB_150","0_14","MALE","AUT","2012","0"
"HFAMDB_150","0_14","ALL","AUT","2012","0"
"HFAMDB_150","0_14","FEMALE","AUT","2012","0"
"HFAMDB_150","0_14","ALL","BEL","2011","0.06"
"HFAMDB_150","0_14","FEMALE","BEL","2000","0"
"HFAMDB_150","0_14","ALL","BEL","2000","0"
"HFAMDB_150","0_14","FEMALE","BEL","2011","0"
"HFAMDB_150","0_14","MALE","BEL","2000","0"
"HFAMDB_150","0_14","MALE","BEL","2011","0.11"
"HFAMDB_150","0_14","FEMALE","CYP","2012","0"
"HFAMDB_150","0_14","MALE","CYP","2012","0"
"HFAMDB_150","0_14","ALL","CYP","2012","0"
"HFAMDB_150","0_14","FEMALE","DNK","2012","0"
"HFAMDB_150","0_14","ALL","DNK","2012","0.11"
"HFAMDB_150","0_14","MALE","DNK","2012","0.22"
"HFAMDB_150","0_14","ALL","FIN","2012","0"
"HFAMDB_150","0_14","FEMALE","FIN","2012","0"
"HFAMDB_150","0_14","MALE","FIN","2012","0"
"HFAMDB_150","0_14","FEMALE","FRA","2011","0.02"
"HFAMDB_150","0_14","ALL","FRA","2011","0.01"
"HFAMDB_150","0_14","MALE","FRA","2011","0"
"HFAMDB_150","0_14","FEMALE","GEO","2012","0.58"
"HFAMDB_150","0_14","FEMALE","GEO","2011","0.25"
"HFAMDB_150","0_14","ALL","GEO","2012","0.4"
"HFAMDB_150","0_14","MALE","GEO","2011","0"
"HFAMDB_150","0_14","MALE","GEO","2012","0.24"
"HFAMDB_150","0_14","ALL","GEO","2011","0.12"
"HFAMDB_150","0_14","FEMALE","GRC","2012","0"
"HFAMDB_150","0_14","MALE","GRC","2012","0"
"HFAMDB_150","0_14","ALL","GRC","2012","0"
"HFAMDB_150","0_14","ALL","ISR","2012","0"
"HFAMDB_150","0_14","FEMALE","ISR","2012","0"
"HFAMDB_150","0_14","MALE","ISR","2012","0"
"HFAMDB_150","0_14","FEMALE","ITA","2011","0.03"
"HFAMDB_150","0_14","ALL","ITA","2011","0.01"
"HFAMDB_150","0_14","MALE","ITA","2011","0"
"HFAMDB_150","0_14","MALE","KGZ","2012","0.35"
"HFAMDB_150","0_14","FEMALE","KGZ","2012","0.37"
"HFAMDB_150","0_14","ALL","KGZ","2012","0.36"
"HFAMDB_150","0_14","ALL","KGZ","2011","0.06"
"HFAMDB_150","0_14","MALE","KGZ","2011","0.12"
"HFAMDB_150","0_14","FEMALE","KGZ","2011","0"
"HFAMDB_150","0_14","MALE","LTU","2011","0"
"HFAMDB_150","0_14","MALE","LTU","2012","0"
"HFAMDB_150","0_14","FEMALE","LTU","2012","0"
"HFAMDB_150","0_14","FEMALE","LTU","2011","0"
"HFAMDB_150","0_14","ALL","LTU","2011","0"
"HFAMDB_150","0_14","ALL","LTU","2012","0"
"HFAMDB_150","0_14","FEMALE","LUX","2012","0"
"HFAMDB_150","0_14","ALL","LUX","2012","0"
"HFAMDB_150","0_14","MALE","LUX","2012","0"
"HFAMDB_150","0_14","MALE","LVA","2005","0.66"
"HFAMDB_150","0_14","ALL","LVA","2005","0.34"
"HFAMDB_150","0_14","ALL","MNE","2002","0"
"HFAMDB_150","0_14","MALE","MNE","2002","0"
"HFAMDB_150","0_14","MALE","NLD","2012","0"
"HFAMDB_150","0_14","FEMALE","NLD","2012","0.07"
"HFAMDB_150","0_14","ALL","NLD","2012","0.03"
"HFAMDB_150","0_14","ALL","POL","2012","0.03"
"HFAMDB_150","0_14","FEMALE","POL","2012","0.04"
"HFAMDB_150","0_14","MALE","POL","2012","0.03"
"HFAMDB_150","0_14","MALE","PRT","1987","0.19"
"HFAMDB_150","0_14","FEMALE","PRT","2012","0"
"HFAMDB_150","0_14","ALL","PRT","1998","0.23"
"HFAMDB_150","0_14","MALE","PRT","2012","0"
"HFAMDB_150","0_14","MALE","PRT","1998","0.34"
"HFAMDB_150","0_14","FEMALE","PRT","2001","0.12"
"HFAMDB_150","0_14","ALL","PRT","1995","0.12"
"HFAMDB_150","0_14","ALL","PRT","2012","0"
"HFAMDB_150","0_14","MALE","PRT","1993","0.34"
"HFAMDB_150","0_14","MALE","PRT","1985","0.33"
"HFAMDB_150","0_14","ALL","PRT","1993","0.17"
"HFAMDB_150","0_14","MALE","PRT","1999","0.11"
"HFAMDB_150","0_14","FEMALE","PRT","1991","0.36"
"HFAMDB_150","0_14","FEMALE","PRT","1990","0.08"
"HFAMDB_150","0_14","ALL","PRT","1990","0.14"
"HFAMDB_150","0_14","MALE","PRT","1990","0.2"
"HFAMDB_150","0_14","ALL","PRT","1996","0.12"
"HFAMDB_150","0_14","ALL","PRT","2003","0.06"
"HFAMDB_150","0_14","ALL","PRT","1997","0.19"
"HFAMDB_150","0_14","FEMALE","PRT","2003","0.13"
"HFAMDB_150","0_14","FEMALE","PRT","1985","0.31"
"HFAMDB_150","0_14","ALL","PRT","1994","0.12"
"HFAMDB_150","0_14","FEMALE","PRT","1988","0.13"
"HFAMDB_150","0_14","FEMALE","PRT","1997","0.26"
"HFAMDB_150","0_14","FEMALE","PRT","1998","0.11"
"HFAMDB_150","0_14","MALE","PRT","1996","0.24"
"HFAMDB_150","0_14","MALE","PRT","1986","0.44"
"HFAMDB_150","0_14","ALL","PRT","1999","0.06"
"HFAMDB_150","0_14","ALL","PRT","1991","0.17"
"HFAMDB_150","0_14","MALE","PRT","1997","0.13"
"HFAMDB_150","0_14","ALL","PRT","1988","0.12"
"HFAMDB_150","0_14","ALL","PRT","2001","0.06"
"HFAMDB_150","0_14","FEMALE","PRT","1987","0.28"
"HFAMDB_150","0_14","FEMALE","PRT","1986","0.11"
"HFAMDB_150","0_14","ALL","PRT","1987","0.23"
"HFAMDB_150","0_14","ALL","PRT","1985","0.32"
"HFAMDB_150","0_14","ALL","PRT","1986","0.28"
"HFAMDB_150","0_14","MALE","PRT","1994","0.24"
"HFAMDB_150","0_14","MALE","PRT","1995","0.24"
"HFAMDB_150","0_14","MALE","PRT","1988","0.12"
"HFAMDB_150","0_14","FEMALE","ROU","2012","0"
"HFAMDB_150","0_14","ALL","ROU","2012","0"
"HFAMDB_150","0_14","MALE","ROU","2012","0"
"HFAMDB_150","0_14","FEMALE","ROU","2011","0"
"HFAMDB_150","0_14","ALL","ROU","2011","0"
"HFAMDB_150","0_14","MALE","ROU","2011","0"
"HFAMDB_150","0_14","FEMALE","ESP","2012","0"
"HFAMDB_150","0_14","MALE","ESP","2012","0"
