"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_591","30_44","MALE","BEL","2012","0.76"
"HFAMDB_591","30_44","FEMALE","BEL","2002","0.51"
"HFAMDB_591","30_44","MALE","KGZ","2013","1.18"
"HFAMDB_591","30_44","ALL","KGZ","2013","0.97"
"HFAMDB_591","30_44","FEMALE","KGZ","2013","0.77"
"HFAMDB_591","30_44","FEMALE","AUT","2012","0.82"
"HFAMDB_591","30_44","MALE","AUT","2012","1.07"
"HFAMDB_591","30_44","MALE","BEL","2011","0.87"
"HFAMDB_591","30_44","FEMALE","BEL","2000","0.77"
"HFAMDB_591","30_44","ALL","BEL","2011","0.58"
"HFAMDB_591","30_44","FEMALE","BEL","2011","0.28"
"HFAMDB_591","30_44","MALE","BEL","2000","0.84"
"HFAMDB_591","30_44","ALL","BEL","2000","0.8"
"HFAMDB_591","30_44","MALE","BIH","2011","1.45"
"HFAMDB_591","30_44","ALL","BIH","2011","0.72"
"HFAMDB_591","30_44","ALL","CYP","1999","0"
"HFAMDB_591","30_44","ALL","CYP","2012","0"
"HFAMDB_591","30_44","MALE","CYP","2012","0"
"HFAMDB_591","30_44","MALE","CYP","1999","0"
"HFAMDB_591","30_44","FEMALE","CYP","1999","0"
"HFAMDB_591","30_44","FEMALE","CYP","2012","0"
"HFAMDB_591","30_44","FEMALE","DNK","2012","0.34"
"HFAMDB_591","30_44","MALE","DNK","2012","1.2"
"HFAMDB_591","30_44","ALL","DNK","2012","0.77"
"HFAMDB_591","30_44","ALL","FIN","2012","0.6"
"HFAMDB_591","30_44","MALE","GEO","2012","0.45"
"HFAMDB_591","30_44","ALL","GEO","2012","0.43"
"HFAMDB_591","30_44","FEMALE","GEO","2011","0.42"
"HFAMDB_591","30_44","ALL","GEO","2011","0.53"
"HFAMDB_591","30_44","FEMALE","GEO","2012","0.41"
"HFAMDB_591","30_44","MALE","GEO","2011","0.66"
"HFAMDB_591","30_44","ALL","GRC","2012","1.34"
