"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_372","45_59","FEMALE","BEL","2001","36.24"
"HFAMDB_372","45_59","FEMALE","KGZ","2013","36.45"
"HFAMDB_372","45_59","ALL","KGZ","2013","102.26"
"HFAMDB_372","45_59","MALE","KGZ","2013","175.7"
"HFAMDB_372","45_59","MALE","AUT","2012","64.8"
"HFAMDB_372","45_59","ALL","AUT","2012","40.85"
"HFAMDB_372","45_59","FEMALE","AUT","2012","17.1"
"HFAMDB_372","45_59","FEMALE","BEL","2011","35.77"
"HFAMDB_372","45_59","MALE","BEL","2000","81.23"
"HFAMDB_372","45_59","ALL","BEL","2011","57.58"
"HFAMDB_372","45_59","ALL","BEL","2000","58.36"
"HFAMDB_372","45_59","MALE","BEL","2011","79.25"
"HFAMDB_372","45_59","FEMALE","BEL","2000","35.3"
"HFAMDB_372","45_59","FEMALE","BIH","2011","11.72"
"HFAMDB_372","45_59","MALE","BIH","2011","66.25"
"HFAMDB_372","45_59","ALL","BIH","2011","38.01"
"HFAMDB_372","45_59","FEMALE","BLR","2011","81.57"
"HFAMDB_372","45_59","MALE","BLR","2011","412.87"
"HFAMDB_372","45_59","ALL","BLR","2011","234.81"
"HFAMDB_372","45_59","MALE","CYP","2011","39.45"
"HFAMDB_372","45_59","ALL","CYP","2011","22.34"
"HFAMDB_372","45_59","MALE","CYP","1999","25.84"
"HFAMDB_372","45_59","MALE","CYP","2012","36.54"
"HFAMDB_372","45_59","FEMALE","CYP","1999","10.07"
"HFAMDB_372","45_59","FEMALE","CYP","2011","5.94"
"HFAMDB_372","45_59","FEMALE","CYP","2012","5.86"
"HFAMDB_372","45_59","ALL","CYP","1999","17.89"
"HFAMDB_372","45_59","ALL","CYP","2012","20.67"
"HFAMDB_372","45_59","FEMALE","DNK","2012","19.97"
"HFAMDB_372","45_59","MALE","DNK","2012","58.7"
"HFAMDB_372","45_59","ALL","DNK","2012","39.45"
"HFAMDB_372","45_59","MALE","FIN","2012","114.61"
"HFAMDB_372","45_59","ALL","FIN","2012","74.98"
"HFAMDB_372","45_59","FEMALE","FIN","2012","35.3"
"HFAMDB_372","45_59","MALE","FRA","2011","77.5"
"HFAMDB_372","45_59","ALL","FRA","2011","51.91"
"HFAMDB_372","45_59","FEMALE","FRA","2011","27.42"
"HFAMDB_372","45_59","ALL","GEO","2011","35.92"
"HFAMDB_372","45_59","MALE","GEO","2012","73.48"
"HFAMDB_372","45_59","FEMALE","GEO","2011","12.01"
"HFAMDB_372","45_59","MALE","GEO","2011","63.95"
"HFAMDB_372","45_59","ALL","GEO","2012","41.35"
"HFAMDB_372","45_59","FEMALE","GEO","2012","13.79"
"HFAMDB_372","45_59","FEMALE","GRC","2012","9.99"
"HFAMDB_372","45_59","MALE","GRC","2012","50.35"
"HFAMDB_372","45_59","ALL","GRC","2012","29.58"
"HFAMDB_372","45_59","ALL","ISR","2012","22.97"
"HFAMDB_372","45_59","MALE","ISR","2012","38.77"
"HFAMDB_372","45_59","FEMALE","ISR","2012","8.02"
"HFAMDB_372","45_59","ALL","ITA","2011","23.17"
"HFAMDB_372","45_59","FEMALE","ITA","2011","9.14"
"HFAMDB_372","45_59","MALE","ITA","2011","37.81"
"HFAMDB_372","45_59","FEMALE","KAZ","2012","54.81"
"HFAMDB_372","45_59","ALL","KAZ","2012","149.96"
"HFAMDB_372","45_59","MALE","KAZ","2012","260.9"
"HFAMDB_372","45_59","ALL","KGZ","2011","122.95"
"HFAMDB_372","45_59","MALE","KGZ","2011","209.01"
"HFAMDB_372","45_59","FEMALE","KGZ","2012","44.24"
"HFAMDB_372","45_59","MALE","KGZ","2012","188.12"
"HFAMDB_372","45_59","ALL","KGZ","2012","112.2"
"HFAMDB_372","45_59","FEMALE","KGZ","2011","46.27"
"HFAMDB_372","45_59","MALE","LTU","2009","379.52"
"HFAMDB_372","45_59","MALE","LTU","2005","495.39"
"HFAMDB_372","45_59","MALE","LTU","2002","460.12"
"HFAMDB_372","45_59","ALL","LTU","2011","197.09"
"HFAMDB_372","45_59","MALE","LTU","2007","465.72"
"HFAMDB_372","45_59","FEMALE","LTU","2006","106.63"
"HFAMDB_372","45_59","FEMALE","LTU","2003","95.93"
"HFAMDB_372","45_59","ALL","LTU","2010","213.51"
"HFAMDB_372","45_59","ALL","LTU","2006","285.38"
"HFAMDB_372","45_59","ALL","LTU","2002","258.85"
"HFAMDB_372","45_59","MALE","LTU","2001","488.18"
"HFAMDB_372","45_59","MALE","LTU","2006","493.39"
"HFAMDB_372","45_59","FEMALE","LTU","2001","106.3"
"HFAMDB_372","45_59","FEMALE","LTU","2007","93.77"
"HFAMDB_372","45_59","ALL","LTU","2003","266.81"
"HFAMDB_372","45_59","ALL","LTU","2009","215.6"
"HFAMDB_372","45_59","ALL","LTU","2008","258.44"
"HFAMDB_372","45_59","FEMALE","LTU","2005","111.29"
"HFAMDB_372","45_59","MALE","LTU","2012","329.34"
"HFAMDB_372","45_59","FEMALE","LTU","2011","68.43"
"HFAMDB_372","45_59","ALL","LTU","2004","257.68"
"HFAMDB_372","45_59","FEMALE","LTU","2008","101.29"
"HFAMDB_372","45_59","FEMALE","LTU","2010","79.56"
"HFAMDB_372","45_59","FEMALE","LTU","2002","87.6"
"HFAMDB_372","45_59","FEMALE","LTU","2009","74.45"
"HFAMDB_372","45_59","FEMALE","LTU","2012","77.93"
"HFAMDB_372","45_59","ALL","LTU","2007","265.35"
"HFAMDB_372","45_59","ALL","LTU","2005","288.59"
"HFAMDB_372","45_59","ALL","LTU","2001","281.01"
"HFAMDB_372","45_59","MALE","LTU","2010","369.64"
"HFAMDB_372","45_59","MALE","LTU","2003","466.32"
"HFAMDB_372","45_59","MALE","LTU","2008","440.67"
"HFAMDB_372","45_59","MALE","LTU","2011","345.17"
"HFAMDB_372","45_59","FEMALE","LTU","2004","98.75"
"HFAMDB_372","45_59","ALL","LTU","2012","194.68"
"HFAMDB_372","45_59","MALE","LTU","2004","442.75"
"HFAMDB_372","45_59","FEMALE","LUX","2012","18.25"
"HFAMDB_372","45_59","MALE","LUX","2012","49.01"
"HFAMDB_372","45_59","ALL","LUX","2012","34"
"HFAMDB_372","45_59","ALL","LVA","2004","237.13"
"HFAMDB_372","45_59","MALE","LVA","2005","418.81"
"HFAMDB_372","45_59","MALE","LVA","2010","285.13"
"HFAMDB_372","45_59","FEMALE","LVA","2008","67.86"
"HFAMDB_372","45_59","FEMALE","LVA","2004","96.21"
"HFAMDB_372","45_59","ALL","LVA","2000","257.85"
"HFAMDB_372","45_59","FEMALE","LVA","2006","86.17"
"HFAMDB_372","45_59","ALL","LVA","2010","159.1"
"HFAMDB_372","45_59","FEMALE","LVA","2005","87.26"
"HFAMDB_372","45_59","ALL","LVA","2003","239.8"
"HFAMDB_372","45_59","ALL","LVA","2006","244.49"
"HFAMDB_372","45_59","FEMALE","LVA","2007","83.11"
"HFAMDB_372","45_59","MALE","LVA","2000","459.15"
"HFAMDB_372","45_59","MALE","LVA","2007","364.29"
"HFAMDB_372","45_59","MALE","LVA","2009","268.88"
"HFAMDB_372","45_59","ALL","LVA","2009","155.74"
"HFAMDB_372","45_59","FEMALE","LVA","2002","98.23"
"HFAMDB_372","45_59","ALL","LVA","2005","238.29"
"HFAMDB_372","45_59","MALE","LVA","2008","298.72"
"HFAMDB_372","45_59","FEMALE","LVA","2003","93.73"
"HFAMDB_372","45_59","FEMALE","LVA","2001","97.64"
"HFAMDB_372","45_59","ALL","LVA","2001","255.53"
"HFAMDB_372","45_59","MALE","LVA","2006","433.22"
"HFAMDB_372","45_59","FEMALE","LVA","2010","51.79"
"HFAMDB_372","45_59","FEMALE","LVA","2009","60.48"
"HFAMDB_372","45_59","ALL","LVA","2008","173.69"
"HFAMDB_372","45_59","MALE","LVA","2004","406.43"
"HFAMDB_372","45_59","ALL","LVA","2002","251.92"
"HFAMDB_372","45_59","ALL","LVA","2007","211.79"
"HFAMDB_372","45_59","MALE","LVA","2002","437.63"
"HFAMDB_372","45_59","MALE","LVA","2001","445.55"
"HFAMDB_372","45_59","FEMALE","LVA","2000","90.58"
"HFAMDB_372","45_59","MALE","LVA","2003","415.55"
"HFAMDB_372","45_59","FEMALE","MNE","2001","40.79"
"HFAMDB_372","45_59","MALE","MNE","2006","99.05"
"HFAMDB_372","45_59","ALL","MNE","2004","52.69"
"HFAMDB_372","45_59","MALE","MNE","2001","99.92"
"HFAMDB_372","45_59","MALE","MNE","2005","79.58"
"HFAMDB_372","45_59","MALE","MNE","2000","75.62"
"HFAMDB_372","45_59","FEMALE","MNE","2008","22"
"HFAMDB_372","45_59","FEMALE","MNE","2002","25.33"
"HFAMDB_372","45_59","ALL","MNE","2000","58.09"
"HFAMDB_372","45_59","ALL","MNE","2005","50.39"
"HFAMDB_372","45_59","MALE","MNE","2002","69.73"
"HFAMDB_372","45_59","ALL","MNE","2006","71.88"
"HFAMDB_372","45_59","MALE","MNE","2009","84.38"
"HFAMDB_372","45_59","MALE","MNE","2003","84.19"
"HFAMDB_372","45_59","MALE","MNE","2007","66.48"
"HFAMDB_372","45_59","MALE","MNE","2008","56.07"
"HFAMDB_372","45_59","ALL","MNE","2001","70.25"
"HFAMDB_372","45_59","FEMALE","MNE","2003","30.48"
"HFAMDB_372","45_59","FEMALE","MNE","2000","40.64"
"HFAMDB_372","45_59","FEMALE","MNE","2004","35.16"
"HFAMDB_372","45_59","ALL","MNE","2002","47.08"
"HFAMDB_372","45_59","ALL","MNE","2008","38.69"
"HFAMDB_372","45_59","FEMALE","MNE","2005","21.8"
"HFAMDB_372","45_59","FEMALE","MNE","2007","9.58"
"HFAMDB_372","45_59","ALL","MNE","2003","56.55"
"HFAMDB_372","45_59","ALL","MNE","2007","37.65"
"HFAMDB_372","45_59","ALL","MNE","2009","58.23"
"HFAMDB_372","45_59","FEMALE","MNE","2006","44.96"
"HFAMDB_372","45_59","MALE","MNE","2004","69.94"
"HFAMDB_372","45_59","FEMALE","MNE","2009","32.35"
"HFAMDB_372","45_59","ALL","NLD","2012","28.49"
"HFAMDB_372","45_59","FEMALE","NLD","2012","17.05"
"HFAMDB_372","45_59","MALE","NLD","2012","39.82"
"HFAMDB_372","45_59","FEMALE","PRT","1992","26.92"
"HFAMDB_372","45_59","FEMALE","PRT","2001","19.61"
"HFAMDB_372","45_59","FEMALE","PRT","1993","25.1"
"HFAMDB_372","45_59","FEMALE","PRT","1989","31.54"
"HFAMDB_372","45_59","FEMALE","PRT","1987","30.42"
"HFAMDB_372","45_59","FEMALE","PRT","2007","15.07"
"HFAMDB_372","45_59","FEMALE","PRT","1985","33.64"
"HFAMDB_372","45_59","FEMALE","PRT","2011","15.38"
"HFAMDB_372","45_59","ALL","PRT","1994","54.52"
"HFAMDB_372","45_59","ALL","PRT","2009","38.94"
"HFAMDB_372","45_59","ALL","PRT","1985","79.81"
"HFAMDB_372","45_59","ALL","PRT","1998","46.59"
"HFAMDB_372","45_59","ALL","PRT","2007","37.29"
"HFAMDB_372","45_59","MALE","PRT","1994","88.01"
"HFAMDB_372","45_59","MALE","PRT","2001","66.04"
"HFAMDB_372","45_59","MALE","PRT","2012","55.43"
"HFAMDB_372","45_59","MALE","PRT","1988","127.08"
"HFAMDB_372","45_59","FEMALE","PRT","1986","32.09"
"HFAMDB_372","45_59","ALL","PRT","1991","68.74"
"HFAMDB_372","45_59","ALL","PRT","2000","41.35"
"HFAMDB_372","45_59","ALL","PRT","1990","66.9"
"HFAMDB_372","45_59","ALL","PRT","1999","42.53"
"HFAMDB_372","45_59","MALE","PRT","1997","80.08"
"HFAMDB_372","45_59","MALE","PRT","2000","65.7"
"HFAMDB_372","45_59","MALE","PRT","1985","132.11"
"HFAMDB_372","45_59","FEMALE","PRT","1990","29.04"
"HFAMDB_372","45_59","FEMALE","PRT","1994","24.28"
"HFAMDB_372","45_59","FEMALE","PRT","1997","22.19"
"HFAMDB_372","45_59","FEMALE","PRT","1999","17.92"
"HFAMDB_372","45_59","ALL","PRT","1989","68.52"
"HFAMDB_372","45_59","MALE","PRT","1992","100.66"
"HFAMDB_372","45_59","MALE","PRT","1990","109.14"
"HFAMDB_372","45_59","MALE","PRT","2011","63.78"
"HFAMDB_372","45_59","MALE","PRT","2003","83.19"
"HFAMDB_372","45_59","MALE","PRT","2007","61.18"
"HFAMDB_372","45_59","MALE","PRT","2008","61.67"
"HFAMDB_372","45_59","MALE","PRT","1987","129.63"
"HFAMDB_372","45_59","FEMALE","PRT","2000","18.96"
"HFAMDB_372","45_59","ALL","PRT","2002","50.23"
"HFAMDB_372","45_59","ALL","PRT","1993","57.32"
"HFAMDB_372","45_59","ALL","PRT","1987","77.05"
"HFAMDB_372","45_59","ALL","PRT","2011","38.65"
"HFAMDB_372","45_59","ALL","PRT","1988","75.76"
"HFAMDB_372","45_59","MALE","PRT","1999","69.41"
"HFAMDB_372","45_59","MALE","PRT","1996","91.98"
"HFAMDB_372","45_59","FEMALE","PRT","1988","30.03"
"HFAMDB_372","45_59","ALL","PRT","2001","41.87"
"HFAMDB_372","45_59","ALL","PRT","1992","61.82"
"HFAMDB_372","45_59","MALE","PRT","1991","111.82"
"HFAMDB_372","45_59","ALL","PRT","1986","84.39"
"HFAMDB_372","45_59","MALE","PRT","1989","109.88"
"HFAMDB_372","45_59","MALE","PRT","1995","89.6"
"HFAMDB_372","45_59","ALL","PRT","2012","33.22"
"HFAMDB_372","45_59","MALE","PRT","2009","64.62"
"HFAMDB_372","45_59","FEMALE","PRT","2008","15.12"
"HFAMDB_372","45_59","MALE","PRT","2002","80.79"
"HFAMDB_372","45_59","FEMALE","PRT","1995","23.92"
"HFAMDB_372","45_59","ALL","PRT","1997","49.77"
"HFAMDB_372","45_59","ALL","PRT","1995","55.14"
"HFAMDB_372","45_59","ALL","PRT","2008","37.55"
"HFAMDB_372","45_59","MALE","PRT","1993","93.13"
"HFAMDB_372","45_59","MALE","PRT","1986","143.56"
"HFAMDB_372","45_59","FEMALE","PRT","1991","30.07"
"HFAMDB_372","45_59","ALL","PRT","2003","49.79"
"HFAMDB_372","45_59","FEMALE","PRT","2009","15.08"
"HFAMDB_372","45_59","FEMALE","PRT","2002","21.93"
"HFAMDB_372","45_59","ALL","PRT","1996","56.93"
"HFAMDB_372","45_59","FEMALE","PRT","1998","20.32"
"HFAMDB_372","45_59","FEMALE","PRT","2003","18.75"
"HFAMDB_372","45_59","MALE","PRT","1998","75.42"
"HFAMDB_372","45_59","FEMALE","PRT","2012","12.73"
"HFAMDB_372","45_59","FEMALE","PRT","1996","25.14"
"HFAMDB_372","45_59","MALE","ROU","2011","126.34"
"HFAMDB_372","45_59","FEMALE","ROU","2011","24.68"
"HFAMDB_372","45_59","ALL","ROU","2011","73.96"
"HFAMDB_372","45_59","MALE","RUS","2011","336.36"
"HFAMDB_372","45_59","ALL","RUS","2011","191.18"
"HFAMDB_372","45_59","FEMALE","RUS","2011","69.51"
"HFAMDB_372","45_59","ALL","ESP","2012","24.5"
"HFAMDB_372","45_59","MALE","ESP","2012","39.16"
"HFAMDB_372","45_59","FEMALE","ESP","2012","9.93"
"HFAMDB_372","45_59","MALE","SWE","2012","63.08"
"HFAMDB_372","45_59","MALE","SWE","2011","58.68"
"HFAMDB_372","45_59","FEMALE","SWE","2012","24.36"
"HFAMDB_372","45_59","ALL","SWE","2012","43.94"
"HFAMDB_372","45_59","FEMALE","SWE","2011","20.21"
"HFAMDB_372","45_59","ALL","SWE","2011","39.65"
"HFAMDB_372","45_59","MALE","TUR","2009","26.31"
"HFAMDB_372","45_59","ALL","TUR","2012","18.7"
"HFAMDB_372","45_59","ALL","TUR","2011","18.15"
"HFAMDB_372","45_59","MALE","TUR","2010","28.93"
"HFAMDB_372","45_59","MALE","TUR","2011","28.84"
"HFAMDB_372","45_59","FEMALE","TUR","2009","6.66"
"HFAMDB_372","45_59","FEMALE","TUR","2012","7.72"
"HFAMDB_372","45_59","MALE","TUR","2012","29.63"
"HFAMDB_372","45_59","ALL","TUR","2009","16.49"
