"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_410","30_44","FEMALE","BEL","2012","0"
"HFAMDB_410","30_44","ALL","AUT","2012","0"
"HFAMDB_410","30_44","FEMALE","AUT","2012","0"
"HFAMDB_410","30_44","MALE","AUT","2012","0"
"HFAMDB_410","30_44","FEMALE","BEL","2011","0.09"
"HFAMDB_410","30_44","FEMALE","BEL","2000","0.08"
"HFAMDB_410","30_44","MALE","BEL","2000","0.33"
"HFAMDB_410","30_44","ALL","BEL","2000","0.21"
"HFAMDB_410","30_44","ALL","BEL","2011","0.18"
"HFAMDB_410","30_44","MALE","BEL","2011","0.26"
"HFAMDB_410","30_44","FEMALE","BIH","2011","0.24"
"HFAMDB_410","30_44","ALL","BIH","2011","0.39"
"HFAMDB_410","30_44","MALE","BIH","2011","0.55"
"HFAMDB_410","30_44","ALL","BLR","2011","0.2"
"HFAMDB_410","30_44","FEMALE","BLR","2011","0.3"
"HFAMDB_410","30_44","MALE","BLR","2011","0.1"
"HFAMDB_410","30_44","MALE","CYP","1999","0"
"HFAMDB_410","30_44","FEMALE","CYP","2012","0"
"HFAMDB_410","30_44","ALL","CYP","1999","0"
"HFAMDB_410","30_44","MALE","CYP","2011","1.27"
"HFAMDB_410","30_44","FEMALE","CYP","1999","0"
"HFAMDB_410","30_44","ALL","CYP","2012","0"
"HFAMDB_410","30_44","ALL","CYP","2011","0.58"
"HFAMDB_410","30_44","MALE","DNK","2012","0"
"HFAMDB_410","30_44","FEMALE","DNK","2012","0.2"
"HFAMDB_410","30_44","ALL","DNK","2012","0.1"
"HFAMDB_410","30_44","ALL","FIN","2012","0.1"
"HFAMDB_410","30_44","FEMALE","FIN","2012","0"
"HFAMDB_410","30_44","MALE","FIN","2012","0.2"
"HFAMDB_410","30_44","FEMALE","FRA","2011","0.05"
"HFAMDB_410","30_44","MALE","FRA","2011","0.18"
"HFAMDB_410","30_44","ALL","FRA","2011","0.11"
"HFAMDB_410","30_44","MALE","GEO","2012","0"
"HFAMDB_410","30_44","ALL","GEO","2011","0.11"
"HFAMDB_410","30_44","FEMALE","GEO","2012","0"
"HFAMDB_410","30_44","FEMALE","GEO","2011","0.21"
"HFAMDB_410","30_44","ALL","GEO","2012","0"
"HFAMDB_410","30_44","MALE","GEO","2011","0"
"HFAMDB_410","30_44","FEMALE","GRC","2012","0"
"HFAMDB_410","30_44","ALL","GRC","2012","0"
"HFAMDB_410","30_44","MALE","GRC","2012","0"
"HFAMDB_410","30_44","FEMALE","ISR","2012","0"
"HFAMDB_410","30_44","ALL","ISR","2012","0"
"HFAMDB_410","30_44","MALE","ISR","2012","0"
"HFAMDB_410","30_44","FEMALE","ITA","2011","0.03"
"HFAMDB_410","30_44","ALL","ITA","2011","0.04"
"HFAMDB_410","30_44","MALE","ITA","2011","0.05"
"HFAMDB_410","30_44","FEMALE","KAZ","2012","0"
