"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_513","GTE75","ALL","BEL","2001","283.74"
"HFAMDB_513","GTE75","ALL","KGZ","2013","77.89"
"HFAMDB_513","GTE75","FEMALE","KGZ","2013","33.09"
"HFAMDB_513","GTE75","MALE","KGZ","2013","154.07"
"HFAMDB_513","GTE75","MALE","BEL","2000","706.23"
"HFAMDB_513","GTE75","ALL","BEL","2011","290.19"
"HFAMDB_513","GTE75","FEMALE","BEL","2000","89.66"
"HFAMDB_513","GTE75","FEMALE","BEL","2011","111.94"
"HFAMDB_513","GTE75","MALE","BEL","2011","586.5"
"HFAMDB_513","GTE75","ALL","BEL","2000","304.44"
"HFAMDB_513","GTE75","ALL","BIH","2011","238.11"
"HFAMDB_513","GTE75","FEMALE","BIH","2011","104.93"
"HFAMDB_513","GTE75","MALE","BIH","2011","444.35"
"HFAMDB_513","GTE75","MALE","BLR","2011","302.28"
"HFAMDB_513","GTE75","ALL","BLR","2011","104.3"
"HFAMDB_513","GTE75","FEMALE","BLR","2011","28.14"
"HFAMDB_513","GTE75","ALL","CYP","2011","181.43"
"HFAMDB_513","GTE75","MALE","CYP","2011","330.95"
"HFAMDB_513","GTE75","FEMALE","CYP","2011","68.65"
"HFAMDB_513","GTE75","MALE","CYP","2012","336.25"
"HFAMDB_513","GTE75","ALL","CYP","2012","180.64"
"HFAMDB_513","GTE75","FEMALE","CYP","2012","63.61"
"HFAMDB_513","GTE75","MALE","DNK","2012","515.42"
"HFAMDB_513","GTE75","ALL","FIN","2012","184.3"
"HFAMDB_513","GTE75","MALE","FIN","2012","316.39"
"HFAMDB_513","GTE75","FEMALE","FIN","2012","109.81"
"HFAMDB_513","GTE75","MALE","FRA","2011","360.48"
"HFAMDB_513","GTE75","ALL","FRA","2011","185.15"
"HFAMDB_513","GTE75","FEMALE","FRA","2011","78"
"HFAMDB_513","GTE75","FEMALE","GEO","2011","26.7"
"HFAMDB_513","GTE75","ALL","GEO","2012","68.8"
"HFAMDB_513","GTE75","FEMALE","GEO","2012","20.75"
"HFAMDB_513","GTE75","MALE","GEO","2011","125.87"
"HFAMDB_513","GTE75","MALE","GEO","2012","149.8"
"HFAMDB_513","GTE75","ALL","GEO","2011","62.33"
"HFAMDB_513","GTE75","MALE","GRC","2012","498.43"
"HFAMDB_513","GTE75","ALL","GRC","2012","259.99"
