"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_695","05_14","MALE","BEL","2002","3.18"
"HFAMDB_695","05_14","FEMALE","AUT","2012","1.73"
"HFAMDB_695","05_14","MALE","AUT","2012","2.59"
"HFAMDB_695","05_14","FEMALE","BEL","2011","2.01"
"HFAMDB_695","05_14","MALE","BEL","2000","3.02"
"HFAMDB_695","05_14","MALE","BEL","2011","2.25"
"HFAMDB_695","05_14","FEMALE","BEL","2000","2.51"
"HFAMDB_695","05_14","FEMALE","BIH","2011","0.82"
"HFAMDB_695","05_14","MALE","BIH","2011","0.43"
"HFAMDB_695","05_14","MALE","BLR","2011","3.26"
"HFAMDB_695","05_14","FEMALE","BLR","2011","1.38"
"HFAMDB_695","05_14","FEMALE","CYP","2012","2.27"
"HFAMDB_695","05_14","FEMALE","CYP","1999","3.76"
"HFAMDB_695","05_14","MALE","CYP","2011","2.05"
"HFAMDB_695","05_14","MALE","CYP","1999","3.53"
"HFAMDB_695","05_14","MALE","CYP","2012","4.19"
"HFAMDB_695","05_14","MALE","DNK","2012","1.78"
"HFAMDB_695","05_14","FEMALE","DNK","2012","0.92"
"HFAMDB_695","05_14","MALE","FIN","2012","2.67"
"HFAMDB_695","05_14","FEMALE","FIN","2012","2.78"
"HFAMDB_695","05_14","FEMALE","FRA","2011","2.46"
"HFAMDB_695","05_14","MALE","FRA","2011","2.39"
"HFAMDB_695","05_14","MALE","GEO","2011","1.2"
"HFAMDB_695","05_14","FEMALE","GEO","2012","59.85"
"HFAMDB_695","05_14","FEMALE","GEO","2011","3.07"
"HFAMDB_695","05_14","MALE","GEO","2012","3.19"
"HFAMDB_695","05_14","FEMALE","GRC","2012","2.48"
"HFAMDB_695","05_14","MALE","GRC","2012","3.83"
"HFAMDB_695","05_14","MALE","ISR","2012","1.94"
"HFAMDB_695","05_14","FEMALE","ISR","2012","1.86"
"HFAMDB_695","05_14","FEMALE","ITA","2011","2.81"
"HFAMDB_695","05_14","MALE","ITA","2011","4.15"
"HFAMDB_695","05_14","FEMALE","KAZ","2012","3.37"
"HFAMDB_695","05_14","MALE","KAZ","2012","4.37"
"HFAMDB_695","05_14","FEMALE","LTU","2006","0.47"
"HFAMDB_695","05_14","FEMALE","LTU","2009","1.26"
"HFAMDB_695","05_14","FEMALE","LTU","2003","5.94"
"HFAMDB_695","05_14","FEMALE","LTU","2001","2.58"
"HFAMDB_695","05_14","FEMALE","LTU","2002","4.78"
"HFAMDB_695","05_14","MALE","LTU","2009","3.46"
"HFAMDB_695","05_14","MALE","LTU","2006","6.22"
"HFAMDB_695","05_14","MALE","LTU","2002","5.51"
"HFAMDB_695","05_14","MALE","LTU","2001","5.08"
"HFAMDB_695","05_14","MALE","LTU","2011","4.04"
"HFAMDB_695","05_14","MALE","LTU","2005","3.97"
"HFAMDB_695","05_14","MALE","LTU","2010","4.74"
"HFAMDB_695","05_14","FEMALE","LTU","2004","7.45"
"HFAMDB_695","05_14","MALE","LTU","2012","4.15"
"HFAMDB_695","05_14","MALE","LTU","2004","3.68"
"HFAMDB_695","05_14","MALE","LTU","2003","2.91"
"HFAMDB_695","05_14","FEMALE","LTU","2012","3.7"
"HFAMDB_695","05_14","FEMALE","LTU","2005","3.18"
"HFAMDB_695","05_14","FEMALE","LTU","2007","4.42"
"HFAMDB_695","05_14","FEMALE","LTU","2011","2.13"
"HFAMDB_695","05_14","FEMALE","LTU","2008","5.49"
"HFAMDB_695","05_14","FEMALE","LTU","2010","1.46"
"HFAMDB_695","05_14","MALE","LTU","2007","2.75"
"HFAMDB_695","05_14","MALE","LTU","2008","5.7"
"HFAMDB_695","05_14","FEMALE","LUX","2012","0"
"HFAMDB_695","05_14","ALL","LUX","2012","0"
"HFAMDB_695","05_14","MALE","LUX","2012","0"
"HFAMDB_695","05_14","MALE","LVA","2010","6.3"
"HFAMDB_695","05_14","FEMALE","LVA","2005","1.51"
"HFAMDB_695","05_14","FEMALE","LVA","2008","3.11"
"HFAMDB_695","05_14","MALE","LVA","2001","3.45"
"HFAMDB_695","05_14","MALE","LVA","2009","2.04"
"HFAMDB_695","05_14","FEMALE","LVA","2007","3.88"
"HFAMDB_695","05_14","MALE","LVA","2000","8.67"
"HFAMDB_695","05_14","FEMALE","LVA","2001","4.43"
"HFAMDB_695","05_14","MALE","LVA","2006","2.09"
"HFAMDB_695","05_14","FEMALE","LVA","2004","3.88"
"HFAMDB_695","05_14","MALE","LVA","2005","9.42"
"HFAMDB_695","05_14","MALE","LVA","2003","6.17"
"HFAMDB_695","05_14","MALE","LVA","2007","2.82"
"HFAMDB_695","05_14","MALE","LVA","2002","4.33"
"HFAMDB_695","05_14","FEMALE","LVA","2006","1.93"
"HFAMDB_695","05_14","FEMALE","LVA","2003","1.9"
"HFAMDB_695","05_14","FEMALE","LVA","2000","6.64"
"HFAMDB_695","05_14","MALE","LVA","2008","2.91"
"HFAMDB_695","05_14","FEMALE","LVA","2002","3.03"
"HFAMDB_695","05_14","FEMALE","LVA","2010","3.39"
"HFAMDB_695","05_14","MALE","LVA","2004","6.01"
"HFAMDB_695","05_14","FEMALE","LVA","2009","4.26"
"HFAMDB_695","05_14","FEMALE","MNE","2007","2.37"
"HFAMDB_695","05_14","FEMALE","MNE","2003","2.25"
"HFAMDB_695","05_14","MALE","MNE","2003","2.24"
"HFAMDB_695","05_14","FEMALE","MNE","2001","2.39"
"HFAMDB_695","05_14","MALE","MNE","2009","4.56"
"HFAMDB_695","05_14","MALE","MNE","2004","0"
"HFAMDB_695","05_14","MALE","MNE","2000","4.18"
"HFAMDB_695","05_14","FEMALE","MNE","2005","2.48"
"HFAMDB_695","05_14","MALE","MNE","2007","2.22"
"HFAMDB_695","05_14","MALE","MNE","2002","4.32"
"HFAMDB_695","05_14","FEMALE","MNE","2002","4.61"
"HFAMDB_695","05_14","FEMALE","MNE","2004","2.43"
"HFAMDB_695","05_14","MALE","MNE","2001","6.55"
"HFAMDB_695","05_14","FEMALE","NLD","2012","2.91"
"HFAMDB_695","05_14","MALE","NLD","2012","3.37"
"HFAMDB_695","05_14","MALE","PRT","2002","5.39"
"HFAMDB_695","05_14","FEMALE","PRT","2011","1.91"
"HFAMDB_695","05_14","FEMALE","PRT","1999","4.06"
"HFAMDB_695","05_14","MALE","PRT","1999","4.27"
"HFAMDB_695","05_14","MALE","PRT","2003","3.84"
"HFAMDB_695","05_14","MALE","PRT","2009","3.53"
"HFAMDB_695","05_14","FEMALE","PRT","2000","4.9"
"HFAMDB_695","05_14","MALE","PRT","2007","4.55"
"HFAMDB_695","05_14","MALE","PRT","2008","3.86"
"HFAMDB_695","05_14","FEMALE","PRT","2003","3.29"
"HFAMDB_695","05_14","FEMALE","PRT","2002","3.82"
"HFAMDB_695","05_14","FEMALE","PRT","2012","3.45"
"HFAMDB_695","05_14","FEMALE","PRT","2009","2.6"
"HFAMDB_695","05_14","MALE","PRT","2012","4.36"
"HFAMDB_695","05_14","FEMALE","PRT","2007","3.52"
"HFAMDB_695","05_14","FEMALE","PRT","2008","2.59"
"HFAMDB_695","05_14","MALE","PRT","2011","4.49"
"HFAMDB_695","05_14","MALE","PRT","2000","2.74"
"HFAMDB_695","05_14","FEMALE","ROU","2012","3.17"
"HFAMDB_695","05_14","FEMALE","ROU","2011","2"
"HFAMDB_695","05_14","MALE","ROU","2011","3.72"
"HFAMDB_695","05_14","MALE","RUS","2011","3.85"
"HFAMDB_695","05_14","FEMALE","RUS","2011","2.98"
"HFAMDB_695","05_14","FEMALE","ESP","2012","2.98"
"HFAMDB_695","05_14","MALE","ESP","2012","3.3"
"HFAMDB_695","05_14","FEMALE","SWE","2012","1.83"
"HFAMDB_695","05_14","MALE","SWE","2012","2.84"
"HFAMDB_695","05_14","FEMALE","SWE","2011","3.03"
"HFAMDB_695","05_14","MALE","SWE","2011","1.73"
"HFAMDB_695","05_14","FEMALE","TUR","2011","2.8"
"HFAMDB_695","05_14","FEMALE","TUR","2009","2.95"
"HFAMDB_695","05_14","MALE","TUR","2011","3.47"
"HFAMDB_695","05_14","MALE","TUR","2010","3.93"
"HFAMDB_695","05_14","FEMALE","TUR","2012","2.82"
"HFAMDB_695","05_14","MALE","TUR","2009","3.71"
"HFAMDB_695","05_14","MALE","TUR","2012","3.9"
"HFAMDB_695","05_14","FEMALE","TUR","2010","2.96"
"HFAMDB_695","05_14","MALE","AUT","2013","2.59"
"HFAMDB_695","05_14","FEMALE","AUT","2013","2.27"
"HFAMDB_695","05_14","ALL","AUT","2013","2.43"
"HFAMDB_695","05_14","FEMALE","BEL","2002","2.48"
"HFAMDB_695","05_14","MALE","BEL","2001","4.13"
"HFAMDB_695","05_14","MALE","BEL","2012","2.86"
"HFAMDB_695","05_14","ALL","BEL","2001","3.33"
"HFAMDB_695","05_14","FEMALE","BEL","2001","2.5"
"HFAMDB_695","05_14","FEMALE","BEL","2012","2.65"
"HFAMDB_695","05_14","ALL","BEL","2012","2.76"
"HFAMDB_695","05_14","ALL","BEL","2002","2.84"
"HFAMDB_695","05_14","ALL","FIN","2013","1.71"
"HFAMDB_695","05_14","FEMALE","KGZ","2013","3.22"
"HFAMDB_695","05_14","MALE","KGZ","2013","2.21"
"HFAMDB_695","05_14","MALE","HRV","2013","3.22"
"HFAMDB_695","05_14","FEMALE","HRV","2013","2.45"
"HFAMDB_695","05_14","FEMALE","CZE","2013","1.98"
"HFAMDB_695","05_14","MALE","CZE","2013","2.54"
"HFAMDB_695","05_14","MALE","DEU","2013","2.47"
"HFAMDB_695","05_14","FEMALE","DEU","2013","2.17"
"HFAMDB_695","05_14","FEMALE","HUN","2013","2.76"
"HFAMDB_695","05_14","MALE","HUN","2013","2.81"
"HFAMDB_695","05_14","MALE","MDA","2013","4.65"
"HFAMDB_695","05_14","FEMALE","MDA","2013","0.55"
"HFAMDB_695","05_14","FEMALE","TUR","2013","3.32"
"HFAMDB_695","05_14","MALE","TUR","2013","4.27"
"HFAMDB_695","05_14","FEMALE","BLR","1996","2.51943813"
"HFAMDB_695","05_14","FEMALE","BLR","2004","1.23547917"
"HFAMDB_695","05_14","FEMALE","BLR","2005","2.04396235"
"HFAMDB_695","05_14","ALL","BLR","1996","3.69754784"
"HFAMDB_695","05_14","ALL","BLR","2004","1.73256732"
"HFAMDB_695","05_14","ALL","BLR","2005","2.58216177"
"HFAMDB_695","05_14","MALE","BLR","1996","4.84575389"
"HFAMDB_695","05_14","MALE","BLR","2004","2.20220225"
"HFAMDB_695","05_14","MALE","BLR","2005","3.09035044"
"HFAMDB_695","05_14","MALE","CYP","2009","0"
"HFAMDB_695","05_14","ALL","CYP","2009","0"
"HFAMDB_695","05_14","FEMALE","CYP","2004","0"
"HFAMDB_695","05_14","FEMALE","CYP","2008","0"
"HFAMDB_695","05_14","FEMALE","CYP","2009","0"
"HFAMDB_695","05_14","FEMALE","CYP","2010","0"
"HFAMDB_695","05_14","FEMALE","CYP","2011","0"
"HFAMDB_695","05_14","FEMALE","EST","2004","0"
"HFAMDB_695","05_14","FEMALE","EST","2008","0"
"HFAMDB_695","05_14","FEMALE","EST","2010","0"
"HFAMDB_695","05_14","FEMALE","ISL","1982","0"
"HFAMDB_695","05_14","FEMALE","ISL","1983","10"
"HFAMDB_695","05_14","FEMALE","ISL","1984","0"
"HFAMDB_695","05_14","FEMALE","ISL","1988","0"
"HFAMDB_695","05_14","FEMALE","ISL","1989","0"
"HFAMDB_695","05_14","FEMALE","ISL","1991","0"
"HFAMDB_695","05_14","FEMALE","ISL","1992","0"
"HFAMDB_695","05_14","FEMALE","ISL","1993","0"
"HFAMDB_695","05_14","FEMALE","ISL","1994","0"
"HFAMDB_695","05_14","FEMALE","ISL","1995","0"
"HFAMDB_695","05_14","FEMALE","ISL","1998","0"
"HFAMDB_695","05_14","FEMALE","ISL","2000","0"
"HFAMDB_695","05_14","FEMALE","ISL","2003","0"
"HFAMDB_695","05_14","FEMALE","ISL","2004","0"
"HFAMDB_695","05_14","FEMALE","ISL","2006","0"
"HFAMDB_695","05_14","FEMALE","ISL","2008","0"
"HFAMDB_695","05_14","FEMALE","ISL","2009","0"
"HFAMDB_695","05_14","ALL","ISL","1982","0"
"HFAMDB_695","05_14","ALL","ISL","1984","0"
"HFAMDB_695","05_14","ALL","ISL","1988","0"
"HFAMDB_695","05_14","ALL","ISL","1991","0"
"HFAMDB_695","05_14","ALL","ISL","1992","0"
"HFAMDB_695","05_14","ALL","ISL","1993","0"
"HFAMDB_695","05_14","ALL","ISL","1994","0"
"HFAMDB_695","05_14","ALL","ISL","1995","0"
"HFAMDB_695","05_14","ALL","ISL","1998","0"
"HFAMDB_695","05_14","ALL","ISL","2004","0"
"HFAMDB_695","05_14","ALL","ISL","2006","0"
"HFAMDB_695","05_14","MALE","ISL","1982","0"
"HFAMDB_695","05_14","MALE","ISL","1984","0"
"HFAMDB_695","05_14","MALE","ISL","1985","0"
"HFAMDB_695","05_14","MALE","ISL","1986","0"
"HFAMDB_695","05_14","MALE","ISL","1988","0"
"HFAMDB_695","05_14","MALE","ISL","1991","0"
"HFAMDB_695","05_14","MALE","ISL","1992","0"
"HFAMDB_695","05_14","MALE","ISL","1993","0"
"HFAMDB_695","05_14","MALE","ISL","1994","0"
"HFAMDB_695","05_14","MALE","ISL","1995","0"
"HFAMDB_695","05_14","MALE","ISL","1997","0"
"HFAMDB_695","05_14","MALE","ISL","1998","0"
"HFAMDB_695","05_14","MALE","ISL","2004","0"
"HFAMDB_695","05_14","MALE","ISL","2005","0"
"HFAMDB_695","05_14","MALE","ISL","2006","0"
"HFAMDB_695","05_14","MALE","IRL","2010","2.91974453"
"HFAMDB_695","05_14","ALL","IRL","2010","2.47977217"
"HFAMDB_695","05_14","FEMALE","IRL","2010","2.01754448"
"HFAMDB_695","05_14","MALE","LUX","1981","0"
"HFAMDB_695","05_14","MALE","LUX","1985","0"
"HFAMDB_695","05_14","MALE","LUX","1986","0"
"HFAMDB_695","05_14","MALE","LUX","1989","0"
"HFAMDB_695","05_14","MALE","LUX","1994","0"
"HFAMDB_695","05_14","MALE","LUX","1997","0"
"HFAMDB_695","05_14","MALE","LUX","2001","0"
"HFAMDB_695","05_14","MALE","LUX","2002","0"
"HFAMDB_695","05_14","MALE","LUX","2003","0"
"HFAMDB_695","05_14","MALE","LUX","2004","0"
"HFAMDB_695","05_14","MALE","LUX","2006","0"
"HFAMDB_695","05_14","MALE","LUX","2007","0"
"HFAMDB_695","05_14","MALE","LUX","2009","0"
"HFAMDB_695","05_14","MALE","LUX","2010","0"
"HFAMDB_695","05_14","MALE","LUX","2011","0"
"HFAMDB_695","05_14","ALL","LUX","1981","0"
