"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_40","45_59","FEMALE","AUT","2013","0"
"HFAMDB_40","45_59","MALE","AUT","2013","0.2"
"HFAMDB_40","45_59","ALL","AUT","2013","0.1"
"HFAMDB_40","45_59","ALL","BEL","2012","0.77"
"HFAMDB_40","45_59","MALE","BEL","2012","1.02"
"HFAMDB_40","45_59","MALE","BEL","2002","0"
"HFAMDB_40","45_59","FEMALE","BEL","2002","0.1"
"HFAMDB_40","45_59","ALL","BEL","2001","0.1"
"HFAMDB_40","45_59","ALL","BEL","2002","0.05"
"HFAMDB_40","45_59","MALE","BEL","2001","0.1"
"HFAMDB_40","45_59","FEMALE","BEL","2001","0.1"
"HFAMDB_40","45_59","FEMALE","BEL","2012","0.51"
"HFAMDB_40","45_59","ALL","FIN","2013","13.01"
"HFAMDB_40","45_59","MALE","KGZ","2013","34.25"
"HFAMDB_40","45_59","FEMALE","KGZ","2013","4.85"
"HFAMDB_40","45_59","ALL","KGZ","2013","18.75"
"HFAMDB_40","45_59","FEMALE","HRV","2013","0.23"
"HFAMDB_40","45_59","ALL","HRV","2013","1.4"
"HFAMDB_40","45_59","MALE","HRV","2013","2.6"
"HFAMDB_40","45_59","MALE","CZE","2013","6.87"
"HFAMDB_40","45_59","ALL","CZE","2013","4.84"
"HFAMDB_40","45_59","FEMALE","CZE","2013","2.79"
"HFAMDB_40","45_59","MALE","DEU","2013","0.51"
"HFAMDB_40","45_59","ALL","DEU","2013","0.3"
"HFAMDB_40","45_59","FEMALE","DEU","2013","0.09"
"HFAMDB_40","45_59","MALE","HUN","2013","0.59"
"HFAMDB_40","45_59","FEMALE","HUN","2013","0.66"
"HFAMDB_40","45_59","ALL","HUN","2013","0.63"
"HFAMDB_40","45_59","MALE","MDA","2013","22.94"
"HFAMDB_40","45_59","ALL","MDA","2013","12.69"
"HFAMDB_40","45_59","FEMALE","MDA","2013","3.76"
"HFAMDB_40","45_59","ALL","TUR","2013","0.28"
"HFAMDB_40","45_59","MALE","TUR","2013","0.55"
"HFAMDB_40","45_59","FEMALE","TUR","2013","0.02"
"HFAMDB_40","45_59","MALE","ALB","2001","0"
"HFAMDB_40","45_59","FEMALE","ALB","1998","0"
"HFAMDB_40","45_59","FEMALE","ALB","1999","0"
"HFAMDB_40","45_59","FEMALE","ALB","2000","0"
"HFAMDB_40","45_59","FEMALE","ALB","2002","0"
"HFAMDB_40","45_59","FEMALE","ALB","2003","0"
"HFAMDB_40","45_59","FEMALE","ALB","2004","0"
"HFAMDB_40","45_59","FEMALE","ARM","1991","0"
"HFAMDB_40","45_59","FEMALE","ARM","1992","0"
"HFAMDB_40","45_59","FEMALE","ARM","1993","0"
"HFAMDB_40","45_59","FEMALE","ARM","1994","0"
"HFAMDB_40","45_59","FEMALE","ARM","1995","0"
"HFAMDB_40","45_59","FEMALE","ARM","1996","0"
"HFAMDB_40","45_59","FEMALE","ARM","1997","0"
"HFAMDB_40","45_59","FEMALE","ARM","1998","0"
"HFAMDB_40","45_59","FEMALE","ARM","1999","0"
"HFAMDB_40","45_59","FEMALE","ARM","2000","0"
"HFAMDB_40","45_59","FEMALE","ARM","2001","0"
"HFAMDB_40","45_59","FEMALE","ARM","2002","0"
"HFAMDB_40","45_59","FEMALE","ARM","2003","0"
"HFAMDB_40","45_59","FEMALE","ARM","2012","0"
"HFAMDB_40","45_59","ALL","ARM","1991","0"
"HFAMDB_40","45_59","ALL","ARM","1992","0"
