"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_244","TOTAL","MALE","BEL","2001","137"
"HFAMDB_244","TOTAL","ALL","BEL","2002","343"
"HFAMDB_244","TOTAL","ALL","KGZ","2013","50"
"HFAMDB_244","TOTAL","FEMALE","KGZ","2013","21"
"HFAMDB_244","TOTAL","MALE","KGZ","2013","29"
"HFAMDB_244","TOTAL","MALE","ALB","2006","35"
"HFAMDB_244","TOTAL","FEMALE","ALB","2008","9"
"HFAMDB_244","TOTAL","MALE","ALB","2007","23"
"HFAMDB_244","TOTAL","ALL","ALB","2005","55"
"HFAMDB_244","TOTAL","MALE","ALB","2005","35"
"HFAMDB_244","TOTAL","FEMALE","ALB","2005","20"
"HFAMDB_244","TOTAL","FEMALE","ALB","2009","11"
"HFAMDB_244","TOTAL","MALE","BEL","2000","136"
"HFAMDB_244","TOTAL","FEMALE","BEL","2011","231"
"HFAMDB_244","TOTAL","MALE","BEL","2011","127"
"HFAMDB_244","TOTAL","ALL","BEL","2011","358"
"HFAMDB_244","TOTAL","ALL","BEL","2000","323"
"HFAMDB_244","TOTAL","FEMALE","BEL","2000","187"
"HFAMDB_244","TOTAL","ALL","BLR","2011","76"
"HFAMDB_244","TOTAL","MALE","BLR","2011","36"
"HFAMDB_244","TOTAL","FEMALE","BLR","2011","40"
"HFAMDB_244","TOTAL","MALE","FIN","2012","26"
"HFAMDB_244","TOTAL","ALL","FIN","2012","53"
"HFAMDB_244","TOTAL","FEMALE","FIN","2012","27"
"HFAMDB_244","TOTAL","MALE","FRA","2011","964"
"HFAMDB_244","TOTAL","FEMALE","FRA","2011","1202"
"HFAMDB_244","TOTAL","ALL","FRA","2011","2166"
"HFAMDB_244","TOTAL","MALE","GEO","2012","63"
"HFAMDB_244","TOTAL","ALL","GEO","2012","123"
"HFAMDB_244","TOTAL","ALL","GEO","2011","90"
"HFAMDB_244","TOTAL","MALE","GEO","2011","37"
"HFAMDB_244","TOTAL","FEMALE","GEO","2012","60"
"HFAMDB_244","TOTAL","FEMALE","GEO","2011","53"
"HFAMDB_244","TOTAL","MALE","ISR","2012","117"
"HFAMDB_244","TOTAL","FEMALE","ISR","2012","169"
"HFAMDB_244","TOTAL","ALL","ISR","2012","286"
"HFAMDB_244","TOTAL","MALE","KGZ","2012","25"
"HFAMDB_244","TOTAL","FEMALE","KGZ","2011","22"
"HFAMDB_244","TOTAL","ALL","KGZ","2011","41"
"HFAMDB_244","TOTAL","ALL","KGZ","2012","52"
"HFAMDB_244","TOTAL","FEMALE","KGZ","2012","27"
"HFAMDB_244","TOTAL","MALE","KGZ","2011","19"
"HFAMDB_244","TOTAL","MALE","LTU","2011","16"
"HFAMDB_244","TOTAL","MALE","LTU","2012","12"
"HFAMDB_244","TOTAL","FEMALE","LTU","2012","16"
"HFAMDB_244","TOTAL","ALL","LTU","2011","30"
"HFAMDB_244","TOTAL","ALL","LTU","2012","28"
"HFAMDB_244","TOTAL","FEMALE","LTU","2011","14"
"HFAMDB_244","TOTAL","FEMALE","LUX","2012","7"
"HFAMDB_244","TOTAL","ALL","LUX","2012","12"
"HFAMDB_244","TOTAL","MALE","LUX","2012","5"
"HFAMDB_244","TOTAL","ALL","NLD","2012","473"
"HFAMDB_244","TOTAL","MALE","NLD","2012","189"
"HFAMDB_244","TOTAL","FEMALE","NLD","2012","284"
"HFAMDB_244","TOTAL","MALE","POL","2012","114"
"HFAMDB_244","TOTAL","ALL","POL","2012","280"
"HFAMDB_244","TOTAL","FEMALE","POL","2012","166"
"HFAMDB_244","TOTAL","ALL","PRT","2012","464"
"HFAMDB_244","TOTAL","FEMALE","PRT","2012","279"
"HFAMDB_244","TOTAL","MALE","PRT","2012","185"
"HFAMDB_244","TOTAL","MALE","RUS","2011","562"
"HFAMDB_244","TOTAL","FEMALE","RUS","2011","724"
"HFAMDB_244","TOTAL","ALL","RUS","2011","1286"
"HFAMDB_244","TOTAL","FEMALE","ESP","2012","903"
"HFAMDB_244","TOTAL","MALE","ESP","2012","652"
"HFAMDB_244","TOTAL","ALL","ESP","2012","1555"
"HFAMDB_244","TOTAL","FEMALE","TUR","2012","737"
"HFAMDB_244","TOTAL","MALE","TUR","2012","640"
"HFAMDB_244","TOTAL","ALL","TUR","2012","1377"
"HFAMDB_244","TOTAL","MALE","AUT","2013","87"
"HFAMDB_244","TOTAL","ALL","AUT","2013","198"
"HFAMDB_244","TOTAL","FEMALE","AUT","2013","111"
"HFAMDB_244","TOTAL","FEMALE","BEL","2012","240"
"HFAMDB_244","TOTAL","ALL","BEL","2012","426"
"HFAMDB_244","TOTAL","FEMALE","BEL","2001","194"
"HFAMDB_244","TOTAL","MALE","BEL","2012","186"
"HFAMDB_244","TOTAL","ALL","BEL","2001","331"
"HFAMDB_244","TOTAL","FEMALE","BEL","2002","201"
"HFAMDB_244","TOTAL","MALE","BEL","2002","142"
"HFAMDB_244","TOTAL","FEMALE","FIN","2013","41"
"HFAMDB_244","TOTAL","MALE","FIN","2013","29"
"HFAMDB_244","TOTAL","ALL","ITA","2012","3112"
"HFAMDB_244","TOTAL","MALE","ITA","2012","1244"
"HFAMDB_244","TOTAL","FEMALE","ITA","2012","1868"
"HFAMDB_244","TOTAL","ALL","LUX","2013","19"
"HFAMDB_244","TOTAL","MALE","LUX","2013","10"
"HFAMDB_244","TOTAL","FEMALE","LUX","2013","9"
"HFAMDB_244","TOTAL","ALL","NLD","2013","504"
"HFAMDB_244","TOTAL","MALE","NLD","2013","222"
"HFAMDB_244","TOTAL","FEMALE","NLD","2013","282"
"HFAMDB_244","TOTAL","MALE","NOR","2013","63"
"HFAMDB_244","TOTAL","FEMALE","NOR","2013","76"
"HFAMDB_244","TOTAL","ALL","NOR","2013","139"
"HFAMDB_244","TOTAL","MALE","POL","2013","125"
"HFAMDB_244","TOTAL","FEMALE","POL","2013","175"
"HFAMDB_244","TOTAL","ALL","POL","2013","300"
"HFAMDB_244","TOTAL","ALL","PRT","2013","456"
"HFAMDB_244","TOTAL","MALE","PRT","2013","212"
"HFAMDB_244","TOTAL","FEMALE","PRT","2013","244"
"HFAMDB_244","TOTAL","MALE","ESP","2013","688"
"HFAMDB_244","TOTAL","FEMALE","ESP","2013","951"
"HFAMDB_244","TOTAL","ALL","ESP","2013","1639"
"HFAMDB_244","TOTAL","MALE","SWE","2013","132"
"HFAMDB_244","TOTAL","FEMALE","SWE","2013","168"
"HFAMDB_244","TOTAL","ALL","SWE","2013","300"
"HFAMDB_244","TOTAL","FEMALE","HRV","2013","11"
"HFAMDB_244","TOTAL","ALL","HRV","2013","23"
"HFAMDB_244","TOTAL","MALE","HRV","2013","12"
"HFAMDB_244","TOTAL","FEMALE","CZE","2013","110"
"HFAMDB_244","TOTAL","ALL","CZE","2013","204"
"HFAMDB_244","TOTAL","MALE","CZE","2013","94"
"HFAMDB_244","TOTAL","ALL","DEU","2013","2916"
"HFAMDB_244","TOTAL","MALE","DEU","2013","1205"
"HFAMDB_244","TOTAL","FEMALE","DEU","2013","1711"
"HFAMDB_244","TOTAL","ALL","HUN","2013","207"
"HFAMDB_244","TOTAL","FEMALE","HUN","2013","126"
"HFAMDB_244","TOTAL","MALE","HUN","2013","81"
"HFAMDB_244","TOTAL","MALE","MDA","2013","7"
"HFAMDB_244","TOTAL","FEMALE","MDA","2013","5"
"HFAMDB_244","TOTAL","ALL","MDA","2013","12"
"HFAMDB_244","TOTAL","ALL","SRB","2013","217"
"HFAMDB_244","TOTAL","FEMALE","SRB","2013","130"
"HFAMDB_244","TOTAL","MALE","SRB","2013","87"
"HFAMDB_244","TOTAL","MALE","TUR","2013","684"
"HFAMDB_244","TOTAL","FEMALE","TUR","2013","800"
"HFAMDB_244","TOTAL","ALL","TUR","2013","1484"
"HFAMDB_244","TOTAL","MALE","ALB","1987","50"
"HFAMDB_244","TOTAL","MALE","ALB","1988","57"
"HFAMDB_244","TOTAL","MALE","ALB","1989","45"
"HFAMDB_244","TOTAL","MALE","ALB","1992","38"
"HFAMDB_244","TOTAL","MALE","ALB","1993","52"
"HFAMDB_244","TOTAL","MALE","ALB","1994","45"
"HFAMDB_244","TOTAL","MALE","ALB","1995","38"
"HFAMDB_244","TOTAL","MALE","ALB","1996","39"
"HFAMDB_244","TOTAL","MALE","ALB","1997","36"
"HFAMDB_244","TOTAL","MALE","ALB","1998","29"
"HFAMDB_244","TOTAL","MALE","ALB","1999","19"
"HFAMDB_244","TOTAL","MALE","ALB","2000","27"
