"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_670","0_14","ALL","ALB","","","","","","","","","","","","","","","","","","","","5.38","5.07","5.52","","","5.93","5.01","2.54","2.34","1.81","1.02","2.47","1.37","0.6","1.98","1.8","2","1.96","0","0","1.75","1.8","0","","","","","","",""
"HFAMDB_670","0_14","ALL","ARM","","","","","","","","","","","","","","4.08","5.71","","","4.02","3.93","4.62","5.42","4.54","6.73","5.96","3.55","2.44","1.6","2.09","1.81","1.06","2","0.95","1.19","1.1","1.29","0.79","","","","","","","","","1.58","1.03","2.06","2.37","1.88"
"HFAMDB_670","0_14","ALL","AUT","","10.15","11.35","11.51","11.7","10.31","9.44","10.77","7.28","5.98","7.29","6.48","6.76","5.46","6.25","5.86","5.39","5.59","4.13","3.8","4.02","4.78","3.76","3.76","2.84","3.72","3.08","3.79","2.78","2.33","1.85","1.97","1.72","1.45","1.38","2.67","1.18","1.51","1.65","1.04","0.79","1.15","0.76","0.87","0.81","0.64","0.57","0.75","0.6"
"HFAMDB_670","0_14","ALL","AZE","","","","","","","","","","","","","","4.57","4.26","","","4.28","5.17","4.28","5.37","5.45","3.89","2.95","3.24","3.57","0.77","0.71","1.98","1.63","1.7","1.1","1.5","","","","","","","0.28","","","","","","","","",""
"HFAMDB_670","0_14","ALL","BLR","","","","","","","","","","","","","","6.33","4.31","","","4.06","4.21","4.89","5.11","5.54","5.73","6.8","5.04","4.13","3.69","4.38","3.8665449","3.71","3.77","3.06","3.21","2.77","","","","","","","","","","","","","","",""
"HFAMDB_670","0_14","ALL","BEL","10.99","12.44","12.46","12.32","11.16","10.9","10.66","9.24","9.66","9.14","9.75","8.46","6.76","8.08","7.98","7.94","6.47","6.28","5.81","5.7","5.34","5.12","5.07","3.81","4.22","3.42","4.17","4.11","3.16","3.15","4.49","3.03","3.13","3.9","2.4","1.92","1.42","2.57","1.67","2","1.81","1.32","1.26","1.69","0.91","1.04","0.51","0.84",""
"HFAMDB_670","0_14","ALL","BIH","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0","","","0.28","",""
"HFAMDB_670","0_14","ALL","BGR","5.81","5.78","5.68","5.63","4.86","5.27","5.51","6.41","5.63","5.17","6.18","6.2","5.25","5.3","5.58","5.56","5.59","4.53","5.06","4.11","4.86","4.04","5.39","4.12","4.54","4.09","3.04","3.06","2.83","3.03","3.24","2.45","2.61","3.27","2.42","3.01","4.23","1.47","1.6","1.93","2.24","1.87","1.07","0.9","0.71","1.21","0.79","",""
"HFAMDB_670","0_14","ALL","HRV","","","","","","","","","","","","","","","","","","8.19","7.18","6.56","5.99","5.38","6.26","5.36","6.18","3.27","3.76","5.47","3.88","3.65","3.4","2.58","3.53","3.75","2.43","3.49","4.65","2.72","3.62","3.28","1.88","2.09","1.92","1.71","1.68","1.75","0.76","1.9","0.65"
"HFAMDB_670","0_14","ALL","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.44","0.58","4.18","0.73","3.46","2.28","0.72","0","0.7","0","0.8","0"
"HFAMDB_670","0_14","ALL","CZE","","","","","","","","","","","","","","","","","","","3.17","3.02","3.4","2.86","3.01","3.88","4.16","3.45","2.96","2.28","1.8","2.41","1.65","3","3.52","2.65","2.68","2.53","1.8","2.82","1.8","1.85","1.61","0.95","0.81","0.87","0.9","0.83","0.95","1.07","1.02"
"HFAMDB_670","0_14","ALL","DNK","","14.93","14.51","14.34","11.46","12.95","8.32","9.5","8.54","9.28","7.58","7.48","4.51","6.42","5.51","4.96","5.83","7.18","4.76","5.03","5.24","5.15","5.11","5.12","3.65","3.37","2.81","2.98","3.78","2.67","1.95","3.45","2.45","2.19","1.75","2.29","1.87","1.38","1.18","2.05","1.73","0.91","1.05","0.81","0.91","0.95","0.6","0.51",""
"HFAMDB_670","0_14","ALL","EST","","","","","","","","","","","","","","4.25","7.43","","","4.1","4.62","6.95","5.69","11.69","11.83","6.89","4.71","8.11","6.48","6.67","7.63","6.02","4.64","5.6","2.23","4.9","5.73","2.68","3.08","6.24","3.74","2.41","2.54","1.52","0.47","1.59","0.46","0.92","1.97","1.95",""
"HFAMDB_670","0_14","ALL","FIN","","13.8","12.33","13.48","14.33","12.96","9.28","8.56","7.1","7.05","6.13","5.61","3.99","4.67","4.63","5.74","4.46","5.51","3.56","3.26","4.97","4.52","4.24","3.39","4.01","2.65","3.5","2.82","1.92","2.78","1.71","2.76","1.88","1.83","1.92","3.08","1.69","2.52","0.97","1.83","1","0.45","0.89","0.77","1.01","0.78","0.99","",""
"HFAMDB_670","0_14","ALL","FRA","9.76","7.08","7.92","8.22","7.95","7.68","6.53","6.4","6.33","6.47","6.18","6","5.84","6.07","5.91","5.52","5.51","4.78","4.98","4.49","4.83","4.72","4.26","4.18","3.62","3.36","3.57","3.36","3","2.94","3.25","2.92","2.78","2.55","2.23","1.97","1.55","1.32","1.14","1.32","1.09","1.11","1.06","1.05","0.78","0.68","0.76","",""
"HFAMDB_670","0_14","ALL","GEO","","","","","","","","","","","","","","1.22","1","","","1.74","2.72","2.91","2.97","3.96","2.88","0.91","2.49","","0.56","2.06","0.9","1.19","0.2","1.07","0.46","0.63","","","0.31","0","0.43","0","","0","0.39","0.27","0","1.17","3.95","4.18",""
"HFAMDB_670","0_14","ALL","DEU","","","","","","","","","","","","","","","","","","","","","","","4","3.73","3.48","3.16","2.94","2.95","2.58","2.2","2.22","2.33","1.76","1.68","1.69","1.56","1.27","1.29","1.12","0.95","0.82","0.85","0.91","0.75","0.64","0.47","0.63","0.6",""
"HFAMDB_670","0_14","ALL","GRC","4.65","4.45","4.38","4.29","4.48","5.41","5.33","5.9","6.43","6.67","6.84","6.2","6.34","5.02","6.06","5.55","5.98","6.01","5.6","4.5","5.21","4.96","5.49","4.71","5.05","3.8","4.22","4.25","4.19","4.29","3","3.71","2.67","2.41","3.78","3.01","2.99","3.05","2.04","2.97","2.37","2.52","2.1","1.4","1.28","","0.84","0.58",""
"HFAMDB_670","0_14","ALL","HUN","","4.95","6.2","5.76","5.85","5.51","4.6","4.56","4.14","4.4","6.16","4.01","4.23","3.55","4.2","3.74","3.74","4.41","3.4","4.31","3.7","5.54","5.25","4.73","4.26","4.46","3.84","4.02","3.27","3.07","2.41","2.86","2.45","2.4","3.19","1.99","2.59","2.43","2.76","2.57","1.71","1.47","1.29","0.93","1.61","0.56","0.77","0.55","0.72"
"HFAMDB_670","0_14","ALL","ISL","","","","8.13","15.52","10.54","4.5","6.08","4.63","9.39","10.66","7.59","3.04","4.8","3.12","3.1","4.71","6.23","4.75","6","3.26","3.34","3.24","3.16","1.59","0","0","6.06","0","7.94","3.25","2.94","0","3.13","7.44","2.84","4.12","0","1.49","1.69","0","0","0","4.46","0","4.59","0","3.23","1.35"
"HFAMDB_670","0_14","ALL","IRL","5.9","6.81","7.45","9.23","10.35","7.02","8.18","7.94","5.55","7.74","8.51","7.59","8.12","7.01","6.35","4.76","5.78","5.58","5.68","4.5","5","3.81","4.2","4.52","3.4","4.15","2.96","3.38","2.84","3.78","4.08","2.75","2.23","3.4","2.42","1.7","1.07","1.06","1.16","1.74","2.21","2.07","0.96559493","0.83","0.4","0.59","","",""
