"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_74","GTE75","FEMALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.97","111.44","112.61","107.59","122.68","140.43","132.48",""
"HFAMDB_74","GTE75","FEMALE","TKM","","","53.7","71.25","","","119.66","69.37","65.68","54.59","51.75","73.18","52.27","47.43","72.17","52.34","36.14","36.63","36.08","61.59","37.42","18.93","20.53","20.48","19.8","12.57","21.01","22.72","6.78","15.17","9.45","12.06","13.75","9.07","1.57","","",""
"HFAMDB_74","GTE75","FEMALE","UKR","","","72.52","71.92","","","80.06","70.74","76.9","76.47","68.08","71.66","70.99","69.36","66.7","66.76","62.72","67.08","61.28","56.61","50.38","50.4","56.07","57.86","62.16","57.82","47.24","48.42","43.88","42.39","42.06","38.64","38.05","41.55","","34.84","35.82",""
"HFAMDB_74","GTE75","FEMALE","GBR","217.32","191.6","177.41","169.61","162.74","155.68","156.98","151.39","125.58","126.82","120.91","109.68","112.29","102.7","109.04","102.91","107.74","104.87","107.81","104.56","112.91","","119.52","117.13","128.7","129.66","128.31","126.99","124.78","128.89","120.29","115.28","110.52","111.85","118.15","118.58","126.15",""
"HFAMDB_74","GTE75","FEMALE","UZB","","","45.31","46.42","","","56.38","63.39","78.28","54.72","48.29","56.41","52.75","41.38","27.78","45.73","37.66","31.6","38.85","38.97","33.46","36.53","22.96","32.16","26.48","15.05","26.12","","","","18.26","21.76","19.54","13.76","15.3","15.51","",""
"HFAMDB_74","GTE75","MALE","ALB","","","","","","","","","42.72","58.8","95.34","","","94.8","76.99","90.97","98.06","152.82","135.62","138.29","191.83","131.29","113.39","90.83","119.48","103.46","0","0","48.58","67.98","0","","","","","","",""
"HFAMDB_74","GTE75","MALE","ARM","","","169.14","113.35","","","86.03","140.03","174.42","1070.5","235.92","188.41","191.18","145.14","125.08","47.85","108.43","35.31","81.87","38.11","46.69","49.72","60.32","110.9","107.35","","","","","34.44","","","","40.94","40.08","42.61","59.1","49.36"
"HFAMDB_74","GTE75","MALE","AUT","","379.83","350.99","385.28","399.95","368.05","326.42","292.91","285.61","332.16","307.96","287.52","271.56","268.22","209.82","254.86","182.64","189.4","207.77","192.16","180.05","187.95","199.77","184.56","206.95","224.13","260.64","238.4","220.02","262.64","241.52","237.3","230.48","246.78","245.65","214.7","231.05","210.04"
"HFAMDB_74","GTE75","MALE","AZE","","","114.88","96.52","","","96.08","116.48","109.07","107.9","73.63","124.72","112.71","169.53","142.42","100.24","63.5","69.43","58.91","57.26","51.91","52.48","23.81","24.59","46.69","17.69","","","10.92","","","","","","","","",""
"HFAMDB_74","GTE75","MALE","BLR","","","105.44","119.54","","","120.09","134.16","130.97","122.47","122.33","150.44","152.18","143.76","163.07","148.96","165.46","187.72265916","169.31","160.12","148.6","148.01","149.5","173.95","169.13","","","","139.07","134.98","120.21","139.46","93.32","","94.25","85.97","",""
"HFAMDB_74","GTE75","MALE","BEL","365.58","377.24","374.92","375.12","341.58","304.34","225.13","249.07","226.43","235.73","251.07","257.41","288.55","254.87","279.48","282.26","220.33","244.37","236.98","192.76","183.54","283.54","284.59","254.38","265.04","250.1","224.03","238.28","236.77","249.61","262.98","254.31","251.51","289.68","271","253.26","256.02",""
"HFAMDB_74","GTE75","MALE","BIH","","","","","","","108.87","105.64","134.01","123.79","105.96","114.95","88.2","","","","","","","","","","","","","","","","","","","","0.99","","","82.03","",""
"HFAMDB_74","GTE75","MALE","BGR","","153.92","131.02","132.09","153.53","161.17","170.26","146.93","140.1","150.27","132.76","153.08","136.25","164.71","148.31","142.93","130.31","135.95","139.4","123.57","111.59","108.54","113.68","107.42","104.83","103.77","103.88","108.18","110.98","94.88","88.23","79.28","85.77","97.06","96.62","89.55","",""
"HFAMDB_74","GTE75","MALE","HRV","","","","","","","324.87","294.23","343.84","375.59","391.02","456.57","381.68","336.21","333.08","342.49","228.81","284.94","270.88","313.17","285.55","294.48","269.91","281.92","302.84","280.74","323.89","308.67","310.55","321.3","326.54","350.74","334.98","349.41","315.56","330.92","356.16","348.83"
"HFAMDB_74","GTE75","MALE","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","276.26","280.15","294.19","286.43","229.57","168.73","260.76","272.52","227.05","299.03","231.77","267.8","329.42"
"HFAMDB_74","GTE75","MALE","CZE","","","","","","","","530.98","507.38","523.88","509.34","543.72","549.93","521.62","470.78","396.47","444.63","426.23","373.24","363.02","333.65","341.1","351.72","379.83","400.54","355.77","282.1","275.84","245.78","256.85","274.17","259.59","280.66","255.84","250.51","265.2","274.63","235.38"
"HFAMDB_74","GTE75","MALE","DNK","","","","","","","","","","","","","","","","368.97","411.58","359.74","388.14","390.91","370.03","385.31","329.16","267.81","261.32","228.4","259.12","256.56","225.56","238.05","169.52","175.81","208.2","185.23","163.28","174.59","163.32",""
"HFAMDB_74","GTE75","MALE","EST","","","338.86","272.46","","","262.16","248.93","251.69","248.88","279.84","259.17","240.46","234.7","217.16","296.46","231.85","224.03","194.26","179.54","130.51","177.75","205.34","178.98","210.72","157.53","129.51","157.35","175.28","174.4","166.81","143.67","96.02","129.24","122.41","147.19","130.74",""
"HFAMDB_74","GTE75","MALE","FIN","","","","","","","","","381.62","364.55","404.7","391.45","384.34","364.67","314.57","334.7","312.28","328.32","367.66","409.27","328.17","339.5","341.39","336.36","380.82","341.47","367.89","311.64","320.82","343.95","345.78","290.29","325.03","291.69","277.04","279.68","",""
"HFAMDB_74","GTE75","MALE","FRA","488.3","468.03","472.96","463.96","453.77","433.26","445","488.34","393.95","402.22","408.23","404.64","384.32","381.62","380.97","350.6","358.95","352.17","338.17","378.75","373.84","351.26","334.72","346.19","368.85","313.38","311.05","290.07","280.8","287.37","293.04","293.96","270.82","279.19","272.99","270.47","",""
"HFAMDB_74","GTE75","MALE","GEO","","","83.25","110.5","","","92.66","113.77","139.75","127.22","99.08","98.66","125.09","96.35","","32.53","74.09","57.23","76.31","38.3","58.06","37.5","35.89","","","127.16","64.72","92.2","82.11","","73.29","46.22","81.22","99.12","73.31","140.6","127.38",""
"HFAMDB_74","GTE75","MALE","DEU","","","","","","","","","","","","227.54","231.81","219.71","214.36","180.38","176.13","185.34","163.77","140.82","139.9","141.29","140.6","144.04","153.15","151.48","160.23","154.58","140.11","144.5","140.91","150.87","154.51","160.06","181.7","182.57","197.69",""
"HFAMDB_74","GTE75","MALE","GRC","267.24","277.82","257.37","249.25","282.47","249.69","235.96","189.01","300.83","218.93","224.33","162.58","115.11","123.64","137.82","143.21","137.89","120.46","114.85","123.29","101.77","131.12","126.16","109.27","113.38","115.66","108.42","88.23","108.48","109.69","95.17","91.4","79","86.33","","89.21","117.07",""
"HFAMDB_74","GTE75","MALE","HUN","571.27","593.27","577.84","557.92","613.66","603.16","613.91","602.84","592.44","593.76","564.7","656.07","584.43","634.69","596.76","548.82","518.5","499.75","477.82","482.1","483.19","457.15","443.72","444.92","444.6","419.65","322.71","276.91","275.48","276.87","278.22","252.14","280.29","262.33","258.68","299.9","247.6","258.61"
"HFAMDB_74","GTE75","MALE","ISL","","","62.5","303.57","240.23","237.48","60.71","71.43","86.04","163.31","231.17","86.04","120.77","176.88","118.56","165.91","167.58","40.06","112.35","144.84","106.06","233.05","192.16","155.56","134.52","152.27","209.05","335.72","192.62","244.75","136.19","224.04","165.86","168.06","219.91","159.23","162.56","290.03"
"HFAMDB_74","GTE75","MALE","IRL","321.23","301.95","268.44","281.98","200.48","201.61","248.44","299.9","214.23","167.04","234.36","198.05","194.39","158.73","154.31","209.95","157.07","164.5","170.95","215.72","284.79","164.58","212.23","185.39","165.31","150.46","178.01","152.06","159.09","125.64","140.03","108.85041077","129.57","124.46","101.44","","",""
"HFAMDB_74","GTE75","MALE","ISR","289.42","192","167.76","160.88","267.77","330.05","315.55","418.33","383.59","304.28","336.21","306.3","256.01","224.44","254.26","242.03","232.69","186.99","159.45","176.28","183.11","190.06","175.66","167.95","173.71","170.78","166.54","167.95","158.54","184.44","165.29","169.12","161.4","141.93","150.54","140.23","161.2",""
"HFAMDB_74","GTE75","MALE","ITA","314.55","318.25","290.09","319.36","304.41","280.26","297.76","288.48","280.18","295.37","288.98","293.63","285.72","274.8","278.65","272.9","279.61","274.42","263.83","251.06","251.98","246.33","247.49","245.82","241.73","207.59","218.71","212.45","206.15","205.84","206.35","195.91","199.14","193.06","183.31","182.54","188.9",""
"HFAMDB_74","GTE75","MALE","KAZ","","","133.66","151.2","","","149.67","105.13","130.24","155.17","162.11","139.14","156.06","154.3","100.18","105.96","98.99","84.7","76.57","99.89","107.95","131.69","119.85","121.19","127.12","69.25","74.55","74.8","86.65","84.07","73.73","69.41","79.12","65.94","109.96","98.37","107.1",""
"HFAMDB_74","GTE75","MALE","KGZ","","","94.11","79.61","","","100.32","108.35","116.38","98.02","121.94","165.58","153.64","176.12","120.59","123.46","111.46","115.56","138.96","85.72","80.89","80.4","102.69","86.44","86.1","77.43","62.66","73.19","60.95","110.43","108.57","85.56","75.3","131.31","83.69","74.54","78.86",""
"HFAMDB_74","GTE75","MALE","LVA","","220.03","193.31","210.94","279.37","207.3","193.66","192.87","262.88","214.01","272.4","232.97","319.72","264.26","260.31","267.74","198.93","176.59","283.04","219.63","230.18","263.09","286","251.92","284.75","197.5","182.62","195.23","181.91","163.27","147.51","136.61","125.56","123.8","171.57","149.43","188.51",""
"HFAMDB_74","GTE75","MALE","LTU","","","272.77","225.71","","","214.29","178.1","171.42","210.4","232.99","195.74","229.03","193.19","253.29","249.28","234.66","179.79","208.45","252.08","225.69","137.05","221.95","211.93","211.29","195.32","217.18","251.85","217.9","185.82","165.78","168.79","170.05","182.47","171.32","164.03","208.72","184.44"
"HFAMDB_74","GTE75","MALE","LUX","365.55","447.54","490.43","659.54","218.75","344.44","356.94","438.54","301.59","119.24","145.3","163.56","269.94","240.01","288","238.46","296.46","123.81","155.07","272","254.27","346.87","371.94","185.49","273.01","277.27","190.95","153.66","326.03","125.02","207.94","344.84","294.03","259.21","269.92","233.07","312.37",""
"HFAMDB_74","GTE75","MALE","MLT","280.42","275.25","85.23","171.3","158.92","285.38","230.16","32.26","66.67","139.4","279.17","356.94","270.11","257.94","115.79","221.15","201.52","98.04","247.37","192.31","268.64","158.93","277.97","213.03","211.02","200.99","106.32","196.03","208.61","204","180.87","220.74","176.1","112.77","208.99","172.63","145.56",""
"HFAMDB_74","GTE75","MALE","MNE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","51.38","0","78.37","50.4","55.33","","","","","","",""
"HFAMDB_74","GTE75","MALE","NLD","300.98","272.32","286.9","267.26","264.09","266.75","256.61","246.19","244.28","235.67","278.6","246.33","230.28","226.24","224.09","218.73","218.39","94.75","97.04","81.7","87.93","193.86","215.62","205.66","206.37","204.59","210.28","214.68","202.02","204.68","206.74","218.78","210.35","226.92","244.11","256.63","266.9","292.27"
"HFAMDB_74","GTE75","MALE","NOR","","","","","","","","381.32","394","385.75","408.12","355.56","356.25","313.12","379.22","366.53","344.88","331.77","346.18","309.76","373.29","315.51","330.17","314.69","309.34","286.1","293.69","295.92","298.14","319.54","299.42","293.97","294.16","300.39","304.1","322.1","282.11",""
"HFAMDB_74","GTE75","MALE","POL","","","","","275.53","277.37","325.64","295.68","284.91","286.37","293.89","311.71","310.62","288.99","288.91","285.02","257.5","257.55","","","251.11","239.74","227.34","232.21","217.66","200.66","204.3","195.18","194.1","192.09","175.5","172.07","170.16","176.52","170.97","172.57","161.87",""
"HFAMDB_74","GTE75","MALE","PRT","","293.81","274.02","271.85","255.86","252.58","262.8","237.39","216.64","210.27","206.49","224.14","205.62","185.54","175.22","159.34","176.27","156.75","139.36","127.69","122.48","113.73","143.89","169.53","186.45","132.35890702","","","91.61","95.74","98.44","83.07","81.19","76.92","123.9","139.92","",""
"HFAMDB_74","GTE75","MALE","MDA","","","220.59","234.37","","","292.38","217.77","211.66","199.27","190.52","246.39","264.49","162.3","168.01","233.79","171.57","240.44","200.15","245.39","190.75","161.55","175.29","172.4","191.33","208.7","193.12","203.75","176.56","194.65","124.42","168.77","173.88","181.41","154.74","165.92","160.61","145.8"
"HFAMDB_74","GTE75","MALE","ROU","","","","","","","","","","","150.77","166.8","165.49","153.88","156.41","164.09","152.5","158.11","151.66","152.09","123.08","126.26","128.39","140.73","132.63","123.2","125.3","130.07","123.98","129.71","146.34","123.83","123","135.71","113.93","119.11","117.18","132.5"
"HFAMDB_74","GTE75","MALE","RUS","","204.16","214.52","194.67","204.17","185.67","183.47","166.04","175.99","163.98","175.9","185.96","185.34","178.5","200.69","193.62","173.6","154.12","144.6","147.73","112.53","113.22","124.63","124.75","140.32","132.51","128.72","128.17","115.98","116.87","114.03","108.07","97.45","98.61","94.56","","",""
"HFAMDB_74","GTE75","MALE","SMR","","","","","","","","","","","","","","","","","0","287.51","0","0","0","0","","","","","79.87","","","","","","","","","","",""
"HFAMDB_74","GTE75","MALE","SRB","","","","","","","","","","","","","","","","","","","","112.72","103.85","92.51","103.08","86.46","95.55","88.12","93.92","116.18","108.86","116.39","107.67","103.36","102.37","106.32","98.63","103.81","120.64",""
"HFAMDB_74","GTE75","MALE","SVK","","","","","","","","","","","","","","271.09","354.66","320.24","320.26","292.43","305.65","161.77","160.73","149.53","134.37","115.01","127.82","151.97","150.82","0","0","159.34","111.92","123.31","","263.21","334.26","205.12","",""
"HFAMDB_74","GTE75","MALE","SVN","","","","","","","534.43","392.28","492.25","445.2","351.01","472.18","369.69","421.34","461.72","436.78","419.19","450.76","467.04","257.6","355.38","258.83","309.32","256.2","338.61","238.51","262.84","373.49","395.27","359.77","384.82","367.87","415.58","318.57","341.13","281.71","318.06",""
"HFAMDB_74","GTE75","MALE","ESP","","201.87","202.23","202.35","196.59","162.09","137.41","153.8","148.19","146.87","160.44","160.42","149.42","141.97","131.27","127.99","133.14","140.75","141.55","137.28","122.57","118.42","116.84","107.96","124.96","150.44","149.72","150.66","142.52","132.52","136.27","136.4","140.95","139.57","142.3","146.89","156.44",""
"HFAMDB_74","GTE75","MALE","SWE","","","","","","","","","263.71","260.75","242.14","249.98","242.47","210.03","225.89","215.58","205.94","213.09","238.11","215.68","215.51","219.15","223.33","261.35","245.75","252.84","238.69","242.71","244.02","251.04","232.1","251.45","251.72","242.91","253.21","247.67","264.41",""
"HFAMDB_74","GTE75","MALE","CHE","","","","","","","","","","","","","","","","","249.7","219.91","226.89","242.99","218.18","259.59","246.64","211.35","238.86","220.98","212.5","240.18","224.78","230.42","231.76","247.95","261.19","259.35","262.19","","",""
"HFAMDB_74","GTE75","MALE","TJK","","","64.24","48.62","","","48.82","91.28","85.53","76.8","103.06","72.19","90.58","65.65","229.66","53.89","131.82","39.01","35.03","44.71","62.56","55.35","42.22","62.74","65.78","56.54","54.2703678","","","","","","","","","","",""
"HFAMDB_74","GTE75","MALE","MKD","","","","","","","","","","","","","189.85","118.38","162.93","208.35","112.04","115.47","135.96","232.42","195.54","174.29","167.74","195.81","187.02","256.93","164.33","206.81","291.77","151.83","125.08","183.45","159.12","147.65","126.23","","",""
"HFAMDB_74","GTE75","MALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.37","167.47","178.42","167.75","205.76","207.38","218.6",""
"HFAMDB_74","GTE75","MALE","TKM","","","99.29","94.96","","","121.33","50.02","100","114.89","89.9","142.93","132.12","181.85","133.15","110.44","79.29","100.55","75.73","139.09","69.39","25.57","21.01","37.26","26.12","27.39","33.97","18.96","18.05","27.64","14.59","8.79","11.6","19.25","19.49","","",""
"HFAMDB_74","GTE75","MALE","UKR","","","162.03","151.42","","","150.2","128.89","130.01","129.58","139.42","141.78","144.27","140.73","137.01","123.79","136.16","129.95","121.91","113.37","102.19","103.09","119.4","121.13","125.22","124.48","100.16","94.47","94.2","91.17","83.87","73.62","78.23","82.46","","73.84","68.08",""
"HFAMDB_74","GTE75","MALE","GBR","211.89","190.32","185.14","166.28","168.17","160.73","164.5","157.23","136.47","133.55","134.36","132.66","126.78","116.16","127.69","124.64","120.65","117.36","122.96","119.99","126.88","","129.59","125.15","137.98","137.14","139.32","139.71","136.54","136.69","139.46","135.94","133","133.42","145.47","142.73","158.95",""
"HFAMDB_74","GTE75","MALE","UZB","","","104.26","101.68","","","94.8","93.69","97.04","93.74","83.18","114.22","98.78","67.05","68.24","70.46","88.56","82.22","51.44","66.6","68.23","63.83","53.69","51.9","45.46","46.07","49.17","","","","52.51","48.11","52.11","57.46","49.19","59.48","",""
"HFAMDB_74","GTE75","ALL","CARINFONET","","","74.4892339","75.42896689","","","81.16336658","73.1728997","86.85506152","80.33723259","78.95149138","85.51657981","80.8595597","77.70114076","65.50367789","58.0948805","58.78308967","52.8473207","53.5721897","54.40499345","57.65653989","54.29473484","53.0028685","55.06975232","51.51829532","38.28183213","41.5718479","44.19075225","39.84642665","42.25282927","40.19154651","38.28994182","38.84114495","40.68260314","44.47534415","46.65616042","",""
"HFAMDB_74","GTE75","ALL","CIS","","","112.530786","108.01954016","","","112.71016963","103.24968873","109.17621494","113.81875232","108.69105912","110.51517728","107.99297046","105.2869114","107.8488237","104.41175167","99.36360875","96.76373979","91.44018925","90.40784855","75.02005869","75.47684106","80.66305797","81.6493242","84.79072732","81.02507734","75.81293842","74.9313487","69.75683471","69.32003741","65.66231895","62.78226165","58.64103636","59.02537833","57.4544901","56.69807764","",""
"HFAMDB_74","GTE75","ALL","EU_AFTER_MAY2004","","","","","","","328.44806325","311.66677094","310.54935246","305.72796321","303.56427186","313.90623447","304.53521319","292.12697042","285.29127919","275.39114426","267.62082446","259.71649945","251.57441342","230.87368218","225.08582967","210.690085","207.45694585","206.45551784","206.00296016","192.38306737","166.91452844","155.58474338","153.04469545","153.06212235","146.52630099","144.20772575","144.3769893","147.27328549","143.64959233","141.4067363","142.16076062",""
"HFAMDB_74","GTE75","ALL","EU_BEFORE_MAY2004","310.28409885","300.62202834","289.58194396","287.15022835","281.68114456","264.09309343","255.69185991","253.76588888","234.27886927","233.51296357","233.12783831","229.8093548","223.89320676","209.22259945","207.07951083","192.85630751","191.46798793","185.76509286","178.86007182","174.39998071","173.75974344","173.60047537","175.19320944","174.4680727","182.49120426","166.88850569","170.49333486","161.97201765","156.38417288","156.97539697","155.45493988","155.39613438","152.35260481","154.88256762","157.41695169","157.16879772","165.99959756",""
"HFAMDB_74","GTE75","ALL","EU_MEMBERS","","304.42385146","294.63330245","291.6678333","288.12714879","273.33310794","268.5232454","264.03922412","247.71058999","246.18734831","245.39342309","244.32499858","237.52373522","222.94490691","219.67479877","205.99764891","203.54371976","197.37921572","190.33790184","183.46402252","182.03517124","179.62729126","180.53643577","179.7900323","186.4296999","171.2017824","169.88419946","160.88128339","155.81036588","156.29960682","153.91179691","153.46414635","150.97651367","153.57621612","155.04032653","154.46091895","161.92175464",""
"HFAMDB_74","GTE75","ALL","NORDIC","","","","","","","","","273.55954637","281.11383259","276.23289909","263.26168228","258.66762095","242.46938912","251.71158405","239.30819901","237.3681387","229.64090611","252.16824649","242.09155958","241.46962617","234.54386894","227.01915731","221.63471336","222.33244615","210.87390931","216.61550832","212.24084859","206.25818854","210.25663662","199.44419346","200.95558571","206.66308041","201.42262276","200.25540306","199.70907013","196.67710533",""
"HFAMDB_74","GTE75","ALL","SEEHN","","","","","","","","","123.09782474","119.29255071","119.23119034","121.16006065","120.96070016","113.6818099","114.56738689","116.622812","111.50033427","107.59757278","101.7299775","105.61260296","96.76800123","88.8050798","87.25395873","90.93451348","91.8403402","87.88537265","83.92227376","88.95199786","87.51840131","86.56386025","85.64538938","79.90309391","76.72529653","78.5109751","71.46144736","77.29156304","",""
"HFAMDB_74","GTE75","ALL","SMALL","","","","","","","","","","","","","","","","","158.07706741","139.02030284","147.29762534","168.04987049","159.64311925","158.29139842","185.69821829","169.80288473","201.91091825","172.67242742","149.10460517","181.68848439","174.82707934","149.2619565","140.32371461","162.70894188","150.27291672","153.56769477","168.15250021","156.29279666","150.51104793",""
"HFAMDB_74","GTE75","ALL","WHO_EURO","","","238.96398973","235.66123038","","","221.92629296","216.65226023","207.02932675","207.05504994","205.28718651","204.30640093","199.02336229","188.38799903","187.38875585","177.52168776","175.30666582","171.02346674","165.24872356","160.43364073","156.41295","154.10089247","155.45581587","154.93701876","160.38615006","148.3240447","145.6760221","139.64010875","135.10646307","135.68353755","133.45423937","132.25288395","129.84477273","131.11826675","132.34502589","132.8523551","136.89612701",""
"HFAMDB_74","GTE75","FEMALE","CARINFONET","","","55.97078283","57.03046727","","","66.76530885","62.08959625","76.42905146","65.01288069","62.55057917","68.49042837","61.92437221","62.93381897","49.38529367","45.92552222","43.1440107","41.01569578","48.0563073","43.78636749","47.97964076","42.25054914","43.91077038","45.2537155","40.5941663","29.21995843","33.19227338","36.87415909","29.10944309","30.10415169","28.93923613","28.2617896","26.90434255","27.50330078","30.01004238","33.7704773","",""
"HFAMDB_74","GTE75","FEMALE","CIS","","","91.92526681","89.92462625","","","97.5567362","90.39814687","96.276654","100.57533325","94.02185837","93.92223831","90.25257888","89.05882047","89.32668526","87.37744116","82.52011066","83.05089635","79.19389171","77.70766507","64.71045399","65.00107655","68.54618747","68.84500858","69.81716812","66.8044306","62.05652433","61.56112256","56.24997534","55.88596744","52.59176201","50.48331673","46.88544357","46.6304359","45.44526779","44.96996304","",""
"HFAMDB_74","GTE75","FEMALE","EU_AFTER_MAY2004","","","","","","","328.85307268","312.93958724","312.37831468","303.40554515","301.16618415","304.17601666","297.14866274","282.1628449","274.13817197","265.95810806","263.14132691","252.85413436","243.45555157","218.14532962","215.55180881","199.47873831","195.03862369","191.95400274","191.07858539","179.45795071","149.24675494","137.25046801","135.13648591","133.04541372","125.122635","125.61257146","122.44315099","125.47096928","122.16177996","119.29584796","121.58335645",""
"HFAMDB_74","GTE75","FEMALE","EU_BEFORE_MAY2004","307.98212096","297.3658406","284.88594896","280.64051166","276.72749641","258.7191642","247.93523565","245.63296175","225.35474917","224.47060234","221.70408137","217.99268623","213.30644153","197.0546476","194.45829469","179.58317166","177.94919727","171.99588177","164.35310618","159.56016736","159.8648908","158.46121806","161.16217392","160.49891072","167.45384119","151.18513208","154.80869855","145.46312672","140.48401314","140.07680213","138.0735562","138.11863004","134.89648901","137.35003144","138.45916621","138.08666828","145.93330605",""
"HFAMDB_74","GTE75","FEMALE","EU_MEMBERS","","301.7675339","291.04509939","286.58856703","284.04549489","268.99102182","261.91223436","257.32906888","240.40594547","238.09883149","235.31540839","232.65651696","227.31507623","211.04085609","207.23885131","193.30940317","191.45380261","184.71960141","176.88655763","169.01244975","168.90982025","165.21610171","166.8804552","165.85255108","171.51667284","156.11247972","153.83065384","144.01061165","139.52940611","138.81098638","135.73106183","135.84830646","132.62862366","135.18926865","135.46994923","134.64343182","141.47974982",""
"HFAMDB_74","GTE75","FEMALE","NORDIC","","","","","","","","","244.96950377","257.81475047","249.55575781","235.6055246","231.05181939","218.74741833","227.45653277","211.28205147","209.62825066","203.37135583","222.71081772","213.47631246","214.38234911","205.44013157","197.92685216","188.36586331","190.4404242","179.44286988","184.02184335","180.17615605","173.64298595","171.94358746","169.66252476","171.95903751","173.19681038","171.79728628","170.48886753","167.94039389","165.52259922",""
"HFAMDB_74","GTE75","FEMALE","SEEHN","","","","","","","","","97.12040006","94.38841971","94.90638537","90.9970021","96.11746659","90.69667591","91.63491454","92.19139308","92.03985022","84.34605478","79.05110917","83.54857345","78.93928508","68.28398369","65.24391298","70.83926882","72.7448562","68.60624359","65.08319982","69.17505643","67.39238607","65.28995459","65.83758067","61.3714741","57.27169087","56.73748329","50.55303206","58.15251778","",""
"HFAMDB_74","GTE75","FEMALE","SMALL","","","","","","","","","","","","","","","","","136.91376781","138.18408956","132.03774064","156.29549596","142.93965598","131.8816481","162.58022167","164.73639034","205.27688123","161.7127357","132.77086003","169.41023","145.6798246","133.48554884","133.58148775","124.236456","114.91979864","141.45429969","134.67892141","142.34150573","116.88531769",""
"HFAMDB_74","GTE75","FEMALE","WHO_EURO","","","226.31438357","222.53346114","","","208.89302624","203.79137059","194.02964541","193.78999214","190.09960321","187.61640731","183.0662889","172.14804724","170.26564163","160.87158264","159.05933146","155.4665529","149.36393029","143.88711448","140.94907595","137.70559705","139.3734082","138.87350774","142.91966821","131.19615994","128.05082135","121.56496216","117.43533174","117.08334079","114.55950967","113.6581244","110.66208754","111.77497874","111.86245423","112.36682155","115.50956064",""
"HFAMDB_74","GTE75","MALE","CARINFONET","","","108.28450903","109.73926829","","","109.63682056","96.06685855","108.55375989","113.90395411","115.76549983","124.61221653","124.60696136","111.55037125","103.36173513","88.5657996","98.22019567","82.73405787","67.56580761","81.98952355","81.73954953","83.42675428","75.5566002","76.98043058","75.62030167","56.2216538","57.6974397","58.06531247","60.46272793","65.2924287","60.98043318","55.22691583","59.27892177","63.36135609","69.20085722","69.68122491","",""
"HFAMDB_74","GTE75","MALE","CIS","","","176.40081555","164.5377239","","","160.36132013","145.11086607","152.39846195","156.33675651","155.71256008","165.67667273","166.4099829","158.58687786","169.13925977","160.03245574","153.2232154","140.75118191","130.694225","131.5886758","107.78830679","108.02375386","117.60414749","119.90442173","129.54697112","121.91330368","113.07958537","111.07518936","103.50073185","103.71953001","98.31642038","93.43103065","86.96707448","89.24628682","86.45758378","85.2509363","",""
"HFAMDB_74","GTE75","MALE","EU_AFTER_MAY2004","","","","","","","320.94347497","302.48009013","299.92365239","304.478584","302.49158625","327.32486564","314.17253708","307.25198208","303.65380948","290.72116087","271.79545419","270.06152275","264.49344387","253.43436434","240.85856941","231.08198032","231.35443255","235.15529797","234.28515479","215.30203142","201.17659479","191.98752283","187.18228492","191.94705908","188.82972923","180.03183212","186.69494099","189.61031731","184.92907604","184.89865602","181.87131333",""
"HFAMDB_74","GTE75","MALE","EU_BEFORE_MAY2004","308.23377525","301.19325271","292.43483387","293.94353981","285.18785827","268.12019662","266.6102191","265.75548165","248.17543558","247.07495971","252.36953524","250.36234292","241.56836079","230.76354041","230.15439227","217.59531169","216.39588211","211.61312932","206.37281942","202.59404052","199.8483754","202.35323441","201.24004494","200.28498217","210.00313795","195.16308806","198.49981584","191.36085092","183.84354212","186.03994879","185.49337866","184.37675092","181.70092776","183.95583721","189.15764838","188.78580957","198.72105212",""
"HFAMDB_74","GTE75","MALE","EU_MEMBERS","","303.36773432","294.89898024","295.02039041","289.43879265","275.05857826","276.5666306","272.52734343","257.59894197","257.46263245","261.36995311","264.00911315","254.11206784","243.59917593","242.08248643","229.28236193","225.18641136","220.7578054","215.48043415","210.67206072","206.36763779","206.9027131","206.04786744","205.84002707","213.87305303","198.3859194","198.92866258","191.46117245","184.37858678","186.98600949","186.02466215","183.69076423","182.48371527","184.83222441","188.50160075","188.18929263","196.15587244",""
"HFAMDB_74","GTE75","MALE","NORDIC","","","","","","","","","326.83265978","322.19089688","324.4294652","314.92497889","310.88235668","285.90303126","297.57922157","293.66604004","290.912083","281.37009048","307.45945994","297.46948012","293.04430251","289.77147711","283.22484096","283.87586916","282.3397087","268.54661744","275.70155246","268.8157263","264.24748454","278.72845987","253.14653081","251.41791019","264.41049046","250.45056067","248.27895291","251.17428632","248.35920127",""
"HFAMDB_74","GTE75","MALE","SEEHN","","","","","","","","","161.46451314","156.48545157","155.94009249","167.37937048","159.01990661","149.63985153","150.91091289","155.81131718","142.55552686","145.65650205","138.61708758","142.07787861","126.19104114","122.2742119","123.47486361","123.44984996","122.81802073","119.15183852","113.99968256","121.04370894","120.44258145","120.87797336","116.79230489","109.08025866","108.19400731","113.84101111","105.55524937","108.36130685","",""
