"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_525","TOTAL","FEMALE","AUT","2012","2.09"
"HFAMDB_525","TOTAL","ALL","AUT","2012","4.41"
"HFAMDB_525","TOTAL","MALE","AUT","2012","7.07"
"HFAMDB_525","TOTAL","ALL","BEL","2011","3.72"
"HFAMDB_525","TOTAL","MALE","BEL","2011","6"
"HFAMDB_525","TOTAL","FEMALE","BEL","2011","1.64"
"HFAMDB_525","TOTAL","ALL","BIH","2011","3.11"
"HFAMDB_525","TOTAL","FEMALE","BIH","2011","1.12"
"HFAMDB_525","TOTAL","MALE","BIH","2011","5.58"
"HFAMDB_525","TOTAL","FEMALE","BLR","2011","0.97"
"HFAMDB_525","TOTAL","ALL","BLR","2011","6.66"
"HFAMDB_525","TOTAL","ALL","CYP","2011","1.59"
"HFAMDB_525","TOTAL","ALL","CYP","2012","1.62"
"HFAMDB_525","TOTAL","MALE","CYP","2011","2.25"
"HFAMDB_525","TOTAL","MALE","CYP","2012","2.49"
"HFAMDB_525","TOTAL","FEMALE","CYP","2012","0.81"
"HFAMDB_525","TOTAL","FEMALE","CYP","2011","0.97"
"HFAMDB_525","TOTAL","FEMALE","DNK","2012","2.7"
"HFAMDB_525","TOTAL","ALL","DNK","2012","4.3"
"HFAMDB_525","TOTAL","MALE","DNK","2012","6.02"
"HFAMDB_525","TOTAL","ALL","FIN","2012","2.4"
"HFAMDB_525","TOTAL","MALE","FIN","2012","3.67"
"HFAMDB_525","TOTAL","FEMALE","FIN","2012","1.29"
"HFAMDB_525","TOTAL","ALL","GEO","2012","2.78"
"HFAMDB_525","TOTAL","FEMALE","GEO","2011","0.7"
"HFAMDB_525","TOTAL","MALE","GEO","2011","5.57"
"HFAMDB_525","TOTAL","MALE","GEO","2012","5.33"
"HFAMDB_525","TOTAL","ALL","GEO","2011","2.83"
"HFAMDB_525","TOTAL","FEMALE","GEO","2012","0.86"
"HFAMDB_525","TOTAL","ALL","GRC","2012","2.09"
"HFAMDB_525","TOTAL","FEMALE","GRC","2012","1.02"
"HFAMDB_525","TOTAL","MALE","GRC","2012","3.29"
"HFAMDB_525","TOTAL","FEMALE","ISR","2012","0.9"
"HFAMDB_525","TOTAL","ALL","ISR","2012","1.37"
"HFAMDB_525","TOTAL","MALE","ISR","2012","1.89"
"HFAMDB_525","TOTAL","MALE","KAZ","2012","7.83"
"HFAMDB_525","TOTAL","ALL","KAZ","2012","4.31"
"HFAMDB_525","TOTAL","FEMALE","KAZ","2012","1.89"
"HFAMDB_525","TOTAL","MALE","KGZ","2011","5.89"
"HFAMDB_525","TOTAL","ALL","KGZ","2011","3.68"
"HFAMDB_525","TOTAL","MALE","KGZ","2012","5.51"
"HFAMDB_525","TOTAL","ALL","KGZ","2012","3.15"
"HFAMDB_525","TOTAL","FEMALE","KGZ","2012","1.33"
"HFAMDB_525","TOTAL","FEMALE","KGZ","2011","2.05"
"HFAMDB_525","TOTAL","ALL","LTU","2011","6.93"
"HFAMDB_525","TOTAL","FEMALE","LTU","2008","1.22"
"HFAMDB_525","TOTAL","MALE","LTU","2011","14.6"
"HFAMDB_525","TOTAL","MALE","LTU","2004","14.45"
"HFAMDB_525","TOTAL","FEMALE","LTU","2006","1.55"
"HFAMDB_525","TOTAL","FEMALE","LTU","2011","1.46"
"HFAMDB_525","TOTAL","FEMALE","LTU","2012","1.74"
"HFAMDB_525","TOTAL","FEMALE","LTU","2010","1.95"
"HFAMDB_525","TOTAL","FEMALE","LTU","2003","1.36"
"HFAMDB_525","TOTAL","ALL","LTU","2008","6.45"
"HFAMDB_525","TOTAL","ALL","LTU","2001","7.51"
"HFAMDB_525","TOTAL","ALL","LTU","2003","6.01"
"HFAMDB_525","TOTAL","MALE","LTU","2001","15.62"
"HFAMDB_525","TOTAL","ALL","LTU","2007","6.51"
"HFAMDB_525","TOTAL","MALE","LTU","2010","15.24"
"HFAMDB_525","TOTAL","MALE","LTU","2012","13.02"
"HFAMDB_525","TOTAL","ALL","LTU","2006","6.63"
"HFAMDB_525","TOTAL","ALL","LTU","2012","6.51"
"HFAMDB_525","TOTAL","FEMALE","LTU","2005","1.2"
"HFAMDB_525","TOTAL","MALE","LTU","2002","16.75"
"HFAMDB_525","TOTAL","MALE","LTU","2003","12.21"
"HFAMDB_525","TOTAL","MALE","LTU","2008","13.64"
"HFAMDB_525","TOTAL","FEMALE","LTU","2009","1.59"
"HFAMDB_525","TOTAL","FEMALE","LTU","2007","1.39"
"HFAMDB_525","TOTAL","MALE","LTU","2006","13.45"
"HFAMDB_525","TOTAL","MALE","LTU","2007","13.42"
"HFAMDB_525","TOTAL","MALE","LTU","2005","14.42"
"HFAMDB_525","TOTAL","ALL","LTU","2010","7.6"
"HFAMDB_525","TOTAL","MALE","LTU","2009","14.48"
"HFAMDB_525","TOTAL","ALL","LTU","2002","7.89"
"HFAMDB_525","TOTAL","ALL","LTU","2009","6.92"
"HFAMDB_525","TOTAL","FEMALE","LTU","2002","1.47"
"HFAMDB_525","TOTAL","FEMALE","LTU","2004","1.05"
"HFAMDB_525","TOTAL","FEMALE","LTU","2001","1.43"
"HFAMDB_525","TOTAL","ALL","LTU","2005","6.88"
"HFAMDB_525","TOTAL","ALL","LTU","2004","6.71"
"HFAMDB_525","TOTAL","FEMALE","LUX","2012","1.44"
"HFAMDB_525","TOTAL","ALL","LUX","2012","3.51"
"HFAMDB_525","TOTAL","MALE","LUX","2012","5.88"
"HFAMDB_525","TOTAL","ALL","LVA","2004","6.1"
"HFAMDB_525","TOTAL","FEMALE","LVA","2008","1.78"
"HFAMDB_525","TOTAL","ALL","LVA","2003","5.98"
"HFAMDB_525","TOTAL","ALL","LVA","2007","6.18"
"HFAMDB_525","TOTAL","ALL","LVA","2005","5.55"
"HFAMDB_525","TOTAL","MALE","LVA","2003","13.08"
"HFAMDB_525","TOTAL","MALE","LVA","2007","12.13"
"HFAMDB_525","TOTAL","MALE","LVA","2000","11.45"
"HFAMDB_525","TOTAL","ALL","LVA","2009","6.21"
"HFAMDB_525","TOTAL","MALE","LVA","2005","11.37"
"HFAMDB_525","TOTAL","MALE","LVA","2004","12.52"
"HFAMDB_525","TOTAL","FEMALE","LVA","2006","1.52"
"HFAMDB_525","TOTAL","FEMALE","LVA","2005","1.55"
"HFAMDB_525","TOTAL","FEMALE","LVA","2009","1.77"
