"Measure code","AGE_GRP","SEX","COUNTRY_REGION","YEAR","VALUE"
"HFAMDB_397","25_64","MALE","AUT","2012","4.85"
"HFAMDB_397","25_64","FEMALE","AUT","2012","1.73"
"HFAMDB_397","25_64","ALL","AUT","2012","3.26"
"HFAMDB_397","25_64","FEMALE","BEL","2000","3.87"
"HFAMDB_397","25_64","MALE","BEL","2000","7.72"
"HFAMDB_397","25_64","ALL","BEL","2000","5.78"
"HFAMDB_397","25_64","ALL","BEL","2011","5.51"
"HFAMDB_397","25_64","MALE","BEL","2011","6.6"
"HFAMDB_397","25_64","FEMALE","BEL","2011","4.42"
"HFAMDB_397","25_64","FEMALE","BLR","2011","7.76"
"HFAMDB_397","25_64","ALL","BLR","2011","19.96"
"HFAMDB_397","25_64","MALE","BLR","2011","33.68"
"HFAMDB_397","25_64","MALE","CYP","2012","4.89"
"HFAMDB_397","25_64","FEMALE","CYP","1999","0.54"
"HFAMDB_397","25_64","MALE","CYP","2011","3.1"
"HFAMDB_397","25_64","ALL","CYP","1999","1.38"
"HFAMDB_397","25_64","ALL","CYP","2011","2.4"
"HFAMDB_397","25_64","ALL","CYP","2012","2.83"
"HFAMDB_397","25_64","FEMALE","CYP","2012","0.89"
"HFAMDB_397","25_64","FEMALE","CYP","2011","1.71"
"HFAMDB_397","25_64","MALE","CYP","1999","2.29"
"HFAMDB_397","25_64","ALL","DNK","2012","3.2"
"HFAMDB_397","25_64","FEMALE","DNK","2012","2.29"
"HFAMDB_397","25_64","MALE","DNK","2012","4.11"
"HFAMDB_397","25_64","FEMALE","FIN","2012","1.17"
"HFAMDB_397","25_64","MALE","FIN","2012","1.95"
"HFAMDB_397","25_64","ALL","FIN","2012","1.56"
"HFAMDB_397","25_64","ALL","FRA","2011","5.17"
"HFAMDB_397","25_64","MALE","FRA","2011","7.24"
"HFAMDB_397","25_64","FEMALE","FRA","2011","3.19"
"HFAMDB_397","25_64","ALL","GEO","2011","10.79"
"HFAMDB_397","25_64","MALE","GEO","2012","27.74"
